business_name,business_url,business_phone,business_address,business_rating,business_review_count,business_price_category,business_neighborhood,business_index
Lotus Vegetarian,https://www.yelp.com/biz/lotus-vegetarian-brooklyn,(718) 484-8797,2249 Church Ave,4,15,"Vegetarian, Juice Bars & Smoothies, Vegan",Flatbush,169
Harajuku Sushi and Crepe,https://www.yelp.com/biz/harajuku-sushi-and-crepe-new-york,(626) 789-4134,Serving New York and the Surrounding Area,5,13,"$Sushi Bars, Food Trucks, Creperies",Serving New York and the Surrounding Area,170
El Viejo Yayo,https://www.yelp.com/adredir?ad_business_id=CDHPw3Jb7iFsNOPIDWNhLg&campaign_id=kQ8h9-TAbd3ZhKTanE0ncg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fel-viejo-yayo-brooklyn-2&request_id=7628387d6ef7fced&signature=39e530b5d299f6973fb8889d5279dce9a4b085caeac4c2a1a7e74404b67b5d79&slot=0,(718) 965-7299,317 9th St,3.5,175,"Latin American, Bars",Park Slope,
Salud Bar & Grill,https://www.yelp.com/adredir?ad_business_id=jhpeHVxJSmGdD61MTrKi7A&campaign_id=OtwZ589Hh6deirwQl8zIqA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsalud-bar-and-grill-brooklyn&request_id=fba94f837ae7b4d9&signature=6572e63907ddb1dbb852a84532b2cdcf8d8f268a2cba028d37b36c63273079b7&slot=0,(347) 365-7257,1413 Bushwick Ave,4,305,"Beer Bar, Latin American",Bushwick,
T-Swirl Crepe,https://www.yelp.com/adredir?ad_business_id=6Xk-d8BiMXZ_oZPyWXzPdA&campaign_id=eEkXZcvuIDg6Z8NL15wCfg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ft-swirl-crepe-great-neck-2&request_id=fba94f837ae7b4d9&signature=da5a4941a8c0165e507ebcea5f75a190810a3204a75ca737a5f515e9725f56a0&slot=1,(516) 918-9188,71 Middle Neck Rd,4.5,30,"Creperies, Desserts, Gluten-Free",,
Annie 88 Express,https://www.yelp.com/biz/annie-88-express-brooklyn,(718) 363-8383,880 Nostrand Ave,3.5,25,$Chinese,Crown Heights,171
Applebee’s Grill + Bar,https://www.yelp.com/biz/applebees-grill-bar-brooklyn-6,(347) 505-3300,2201 Nostrand Ave,2,159,"$$American (Traditional), Sports Bars, Burgers",Flatbush,172
Subsational,https://www.yelp.com/biz/subsational-brooklyn-2,(718) 998-4545,2901 Campus Rd,3,71,"$$Sandwiches, Fast Food, Kosher",Flatbush,173
New Fresh Pizza,https://www.yelp.com/biz/new-fresh-pizza-brooklyn-3,(347) 444-6552,2703 Church Ave,3.5,18,"$Pizza, Italian",Flatbush,174
Exquisite Supreme,https://www.yelp.com/biz/exquisite-supreme-east-flatbush,(347) 533-6453,2905 Glenwood Rd,3.5,27,$$Caribbean,Flatbush,175
Louisiana Chicken - Famously Fried,https://www.yelp.com/biz/louisiana-chicken-famously-fried-brooklyn-2,(718) 629-0500,870 Remsen Ave,3.5,18,"Fast Food, Chicken Shop",Canarsie,176
Green Lake Restaurant,https://www.yelp.com/biz/green-lake-restaurant-brooklyn,(718) 284-0088,795 Flatbush Ave,3,57,"$Chinese, Thai",Flatbush,177
Round 2 Cafe,https://www.yelp.com/biz/round-2-cafe-brooklyn,(347) 442-0825,1165 Utica Ave,2,44,"$$Caribbean, Lounges",East Flatbush,178
Silver Crust West Indian Restaurant & Grill,https://www.yelp.com/biz/silver-crust-west-indian-restaurant-and-grill-brooklyn,(718) 221-8380,1695 President St,3.5,19,$$Caribbean,Wingate,179
German’s Soup,https://www.yelp.com/biz/germans-soup-brooklyn,(718) 513-0376,410 Utica Ave,3,23,"Caribbean, Soup",Wingate,180
The Bagel Store,https://www.yelp.com/adredir?ad_business_id=EhqrXqxMb70I1NrnMAGJMA&campaign_id=TFfLagGSsyMXIKutIyAqJQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bagel-store-brooklyn-19&request_id=fba94f837ae7b4d9&signature=03a637989d40ac79fd90f7398f6969e2923ccdb6dc0ab7d7abdf39cce4a8b1fe&slot=0,(347) 529-4301,69 5th Ave,4.5,18,"Delis, Bagels, Coffee & Tea",Park Slope,
End Zone Sports Bar & Lounge,https://www.yelp.com/adredir?ad_business_id=fiAlkC97QY9bUNOghKT9lQ&campaign_id=7EHfYHQcey7smAIANzl49A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fend-zone-sports-bar-and-lounge-brooklyn-2&request_id=1b7645f5a388253a&signature=e88649bf039b1de50f16d41f80f0a35a133774cbdf91553e50444f8d70f7f3b6&slot=0,(929) 990-9000,28 Dooley St,5,6,"Sports Bars, Lounges, American (New)",Sheepshead Bay,
One More Charm,https://www.yelp.com/adredir?ad_business_id=0nvJPFqv5VD-Bf2WtzD0rA&campaign_id=UdoT01g8A-SMjAjSQjdDJw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fone-more-charm-brooklyn&request_id=1b7645f5a388253a&signature=7a6619a4ecd642649a1f1cb2a807dd86a89f4712ddaf0ec18f021973e33994af&slot=1,(347) 343-3600,236 7th Ave,4.5,39,"Bubble Tea, Thai, Coffee & Tea",Park Slope,
C & C Restaurant,https://www.yelp.com/biz/c-and-c-restaurant-brooklyn,(718) 462-2708,1183 Rogers Ave,5,5,$$Caribbean,Flatbush,181
Popeyes Louisiana Kitchen,https://www.yelp.com/biz/popeyes-louisiana-kitchen-brooklyn-26,(718) 552-2921,520 Clarkson Ave,3.5,10,"$Fast Food, Chicken Wings",Wingate,182
C & J Jamaican Restaurant & Bakery,https://www.yelp.com/biz/c-and-j-jamaican-restaurant-and-bakery-brooklyn-2,(347) 442-1400,875 Flatbush Ave,2.5,48,"$Caribbean, Bakeries, Breakfast & Brunch",Flatbush,183
Crown Fried Chicken,https://www.yelp.com/biz/crown-fried-chicken-brooklyn-29,(347) 787-0663,793 Utica Ave,4,5,$$Chicken Wings,East Flatbush,184
Yolie’s Caribbean Restaurant,https://www.yelp.com/biz/yolies-caribbean-restaurant-brooklyn,(347) 529-2510,5722 Clarendon Rd,3,21,$$Haitian,East Flatbush,185
Gobo,https://www.yelp.com/biz/gobo-brooklyn-3,(718) 708-4417,2620 Avenue D,4,10,Vegan,Flatbush,186
No 1 Restaurant,https://www.yelp.com/biz/no-1-restaurant-brooklyn-3,(718) 495-0905,1007 Clarkson Ave,4.5,5,$Chinese,Remsen Village,187
Subway,https://www.yelp.com/biz/subway-brooklyn-188,(347) 770-8853,1622 Bedford Ave,5,8,$Sandwiches,Crown Heights,188
Tacos Mi Mexico,https://www.yelp.com/biz/tacos-mi-mexico-new-york-4,(929) 268-4020,Serving New York and the Surrounding Area,4.5,15,"$Mexican, Food Trucks",Serving New York and the Surrounding Area,189
Tasty Delicious,https://www.yelp.com/biz/tasty-delicious-brooklyn,(718) 221-1222,1096 Rutland Rd,3.5,27,$$Caribbean,Brownsville,190
Ten Hope,https://www.yelp.com/adredir?ad_business_id=vYLO6I4-xETxJc5to07GPw&campaign_id=O7beUr8j9gmrX_9rD5l53w&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ften-hope-brooklyn&request_id=1b7645f5a388253a&signature=f5e3f306392a14bd7a3d0dd30ff6227a8d2991fd921565075dbc997374563bf0&slot=0,(347) 916-0951,10 Hope St,4,67,"Cocktail Bars, American (New), Mediterranean",Williamsburg - North Side,
Fortis Restaurant & Bar,https://www.yelp.com/adredir?ad_business_id=DJ0Oji0q4ylRBNzWVpTb-w&campaign_id=En9ultEWxySN5DF-nnxbVg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffortis-restaurant-and-bar-jamaica&request_id=328ddbf421421241&signature=6639563af365abd4e4351e7279f099835e599671be876db98da6a23748006400&slot=0,Jamaica,108-26 Guy R Brewer Blvd,,Bars,,,
La Ñapa,https://www.yelp.com/adredir?ad_business_id=tXWA5kUJnZY_NbED1-ST0g&campaign_id=7P9zjOdmUHN2noWcwdoTaA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fla-%25C3%25B1apa-brooklyn-2&request_id=328ddbf421421241&signature=27005b0ff1a13a3ad25f0b759e3574bcacaf9221463f462e9767b9618df1a7aa&slot=1,(347) 435-0920,656 Nostrand Ave,4.5,73,"Wine Bars, Seafood, Tapas Bars",Crown Heights,
Veggie’s Natural Juice Bar,https://www.yelp.com/biz/veggies-natural-juice-bar-brooklyn-7,Crown Heights,994 Nostrand Ave,4,16,"$Vegetarian, Juice Bars & Smoothies",,191
Kennedy Fried Chicken,https://www.yelp.com/biz/kennedy-fried-chicken-brooklyn-7,(718) 287-0745,4102 Avenue D,3.5,10,"$$Salad, Chicken Wings, Sandwiches",East Flatbush,192
Tony’s Pizza,https://www.yelp.com/biz/tonys-pizza-brooklyn-13,(718) 774-4440,312 Utica Ave,4,10,"Caribbean, Italian, Pizza",Wingate,193
& Sons,https://www.yelp.com/biz/and-sons-brooklyn,(718) 281-0159,447 Rogers Ave,4.5,8,"Wine Bars, American (New), Tapas/Small Plates",Prospect Lefferts Gardens,194
Blue Mountain,https://www.yelp.com/biz/blue-mountain-brooklyn,(718) 338-2968,1695 Utica Ave,2.5,51,$$Caribbean,Flatlands,195
Back Home Bakery,https://www.yelp.com/biz/back-home-bakery-brooklyn,(718) 287-3031,3524 Church Ave,3.5,10,Bakeries,East Flatbush,196
Prime Avenue,https://www.yelp.com/biz/prime-avenue-brooklyn,(718) 576-6665,377 Kingston Ave,3,33,"$$Salad, Sandwiches, Kosher",Crown Heights,197
Bebe Fritay,https://www.yelp.com/biz/bebe-fritay-brooklyn,(718) 676-1636,826 Rogers Ave,3,22,$$Haitian,Flatbush,198
Sea Kings Seafood,https://www.yelp.com/biz/sea-kings-seafood-brooklyn,(718) 484-4444,519 Utica Ave,2.5,25,"Seafood Markets, Seafood",Wingate,199
Hamlet Coffee,https://www.yelp.com/biz/hamlet-coffee-brooklyn-7,Prospect Lefferts Gardens,465 Rogers Ave,5,6,Coffee & Tea,,200
Ten Hope,https://www.yelp.com/adredir?ad_business_id=vYLO6I4-xETxJc5to07GPw&campaign_id=KNg1LWYk89WyDt1eOTparQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ften-hope-brooklyn&request_id=328ddbf421421241&signature=e2ea78f16fa1381867acc25196605c9837a6e71fe3983d5093da5795451b40f4&slot=0,(347) 916-0951,10 Hope St,4,67,"American (New), Cocktail Bars, Mediterranean",Williamsburg - North Side,
Starbucks,https://www.yelp.com/adredir?ad_business_id=J6KFatE_7yyeucvzD7h22g&campaign_id=gZzwwzHb-6ob0JnZyYGs6g&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-brooklyn-37&request_id=9975bd57f2c6c5fa&signature=44b3a5b7f38b818f172ec61c4c62ccd24e78a99af3f5bb76fc36b68dc4de7ad1&slot=0,(718) 338-2489,33-42 Hillel Pl,3,91,"Coffee & Tea, Breakfast & Brunch",Flatbush,
Sauced,https://www.yelp.com/adredir?ad_business_id=TOlIQbDBIHq_or6JcXx4ZQ&campaign_id=7hVSsLGCvjSTX_w-31zIJA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsauced-brooklyn&request_id=9975bd57f2c6c5fa&signature=0e72ddbd2e3099aa3f6d879f52f5a6a0d93317522d12af644f1ae16bb0ef1ff7&slot=1,Williamsburg - South Side,331 Bedford Ave,4,24,"Tapas/Small Plates, Bars",,
Roti-R-Us,https://www.yelp.com/biz/roti-r-us-new-york,(718) 676-1777,1493 Albany Ave,2.5,40,$Caribbean,East Flatbush,201
YOYO Fritaille,https://www.yelp.com/biz/yoyo-fritaille-brooklyn,(347) 206-0163,2811 Glenwood Rd,3.5,15,$$Haitian,Flatbush,202
Hardee,https://www.yelp.com/biz/hardee-brooklyn-2,(718) 342-0808,771 Saratoga Ave,4.5,9,$$Chinese,Brownsville,203
Go Express Deli,https://www.yelp.com/biz/go-express-deli-brooklyn,(347) 462-4429,8311 Flatlands Ave,4.5,7,"$Delis, Sandwiches",Paedergat Basin,204
Flatbush,https://www.yelp.com/biz/flatbush-brooklyn,Flatbush,,4.5,5,Local Flavor,,205
La Estrella Del Castillo,https://www.yelp.com/biz/la-estrella-del-castillo-brooklyn,(718) 363-3387,948 Nostrand Ave,3,32,"$Latin American, Mexican, Dominican",Crown Heights,206
East Coast Restaurant,https://www.yelp.com/biz/east-coast-restaurant-brooklyn-2,(718) 450-8393,658 Rogers Ave,4,10,"Caribbean, Bakeries",Prospect Lefferts Gardens,207
Live More Adventures,https://www.yelp.com/biz/live-more-adventures-hoboken-3,(802) 347-3562,Serving Hoboken and the Surrounding Area,5,11,"Rafting/Kayaking, Hiking, Yoga",Serving Hoboken and the Surrounding Area,208
K1 Crab,https://www.yelp.com/biz/k1-crab-brooklyn-2,(718) 968-8808,5614 Flatlands Ave,2.5,44,"$$Seafood, Soup",Georgetown,209
The LOFT BKNY,https://www.yelp.com/biz/the-loft-bkny-brooklyn,(347) 350-7027,1712 Nostrand Ave,3,20,Caribbean,Flatbush,210
Carneval,https://www.yelp.com/adredir?ad_business_id=iQq4-DZDD-pwhOMXRK3j6A&campaign_id=ZFuoVIw17o_8MyzDsfW8LQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcarneval-brooklyn&request_id=9975bd57f2c6c5fa&signature=9fb0d390bbd7f11eb769d352f8f2a7c46afcd4f1d1f30ba17404e3fc1a404dcd&slot=0,(347) 721-3193,507 Grand St,4.5,56,"Latin American, Cocktail Bars",Williamsburg - North Side,
Crisp,https://www.yelp.com/adredir?ad_business_id=SJ8FA53NuNlNU1fHbCBGRw&campaign_id=Od71SKhPTseOXf-onQ3MdQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcrisp-new-york-7&request_id=65aac1195d4dadca&signature=0b9e8a4801494ed26c951ee63eb7d312af40e6d098f84027ccace148466972fe&slot=0,Williamsburg - South Side,288 Grand St,,Desserts,,,
Northern Bell,https://www.yelp.com/adredir?ad_business_id=W8flNX3SneJlQBQt7C9Q9w&campaign_id=0x7IwvPiWUSFM08PJ2LXcQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnorthern-bell-brooklyn&request_id=65aac1195d4dadca&signature=e8ea70edaaee4c427795bf26c9b4767ff54e654771fb3067b389ff62ef644a92&slot=1,(718) 388-9040,612 Metropolitan Ave,4,279,"Beer Bar, Barbeque, Salad",Williamsburg - North Side,
Wing Hing Chinese Restaurant,https://www.yelp.com/biz/wing-hing-chinese-restaurant-brooklyn,(718) 953-5152,312 Rogers Ave,4,13,$Chinese,Crown Heights,211
Danny’s Tasty Tips,https://www.yelp.com/biz/dannys-tasty-tips-brooklyn-2,(718) 484-2181,778 Lenox Rd,4,5,$Caribbean,Wingate,212
Your Sweet Expressions,https://www.yelp.com/biz/your-sweet-expressions-brooklyn,(718) 613-0188,310 Kingston Ave,3.5,17,"$$Candy Stores, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies",Crown Heights,213
Chris II Restaurant,https://www.yelp.com/biz/chris-ii-restaurant-brooklyn,Prospect Lefferts Gardens,576 Rogers Ave,4,8,Caribbean,,214
La Baguette Shop,https://www.yelp.com/biz/la-baguette-shop-brooklyn-2,(718) 363-0944,1028 Nostrand Ave,4,13,"$Bakeries, Haitian, Cafes",Prospect Lefferts Gardens,215
Wong’s Kitchen,https://www.yelp.com/biz/wongs-kitchen-brooklyn,(718) 421-4245,1525 Flatbush Ave,4,10,"$Chinese, Asian Fusion",Flatbush,216
Fish Bone,https://www.yelp.com/biz/fish-bone-east-flatbush-2,(347) 715-3764,404 E 46th St,4.5,3,"Caribbean, Fish & Chips",East Flatbush,217
Caribbean Kitchen,https://www.yelp.com/biz/caribbean-kitchen-brooklyn,(347) 442-1130,286 Utica Ave,3.5,20,"Caribbean, Fast Food",Wingate,218
Dunkin’,https://www.yelp.com/biz/dunkin-brooklyn-136,(718) 953-7823,506 Clarkson Ave,3,15,"$Donuts, Coffee & Tea",Wingate,219
Ess & Bentch,https://www.yelp.com/biz/ess-and-bentch-brooklyn,(718) 705-7770,313 Kingston Ave,3.5,14,"$$Hot Dogs, Kosher, Sandwiches",Crown Heights,220
KanaHashi,https://www.yelp.com/adredir?ad_business_id=_FICyzFLQxR7N62I6qU94A&campaign_id=n0-51JrIcc--XWh2w9UKdQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkanahashi-brooklyn&request_id=65aac1195d4dadca&signature=b9f840b99bd7ea0fbe9e404c997435b2dc79ab89c0a9e975faa9fa8f593e12ee&slot=0,(718) 906-9871,981 Manhattan Ave,4.5,134,"Lounges, Sushi Bars",Greenpoint,
Vetro Restaurant & Lounge,https://www.yelp.com/adredir?ad_business_id=L1gs262Sz476G9tOzuoJxg&campaign_id=WN4JdoxX8KsBI5r_-lFdNQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvetro-restaurant-and-lounge-howard-beach-2&request_id=1eaa3b4da4d3cee4&signature=8cada0dca609a3c31f4cdca1d871b0d8469fcb12049b683af9d0cfe3990d89da&slot=0,(347) 508-0455,164-49 Crossbay Blvd,4.5,302,"Breakfast & Brunch, Italian, Lounges",,
Nativo,https://www.yelp.com/adredir?ad_business_id=ab573vxh_M6MM9JIYKx4Cw&campaign_id=qo1FmH3ZPSF1LSfiSRZ5lQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnativo-brooklyn&request_id=1eaa3b4da4d3cee4&signature=74ac1ceebb524f1255eb63b311a39293d502b2bd1d8380883fdcbfaa4824844d&slot=1,(917) 892-6824,250 Wyckoff Ave,5,3,"Coffee & Tea, Latin American, Sandwiches",Bushwick,
Tastee Patee,https://www.yelp.com/biz/tastee-patee-brooklyn,Flatbush,982 Flatbush Ave,4.5,7,Caribbean,,221
Jus Fishy & Beyond,https://www.yelp.com/biz/jus-fishy-and-beyond-brooklyn,(347) 442-1172,1059 Flatbush Ave,4,7,"Seafood, Salad, Chicken Shop",Ditmas Park,222
Hector Caribbean Restaurant,https://www.yelp.com/biz/hector-caribbean-restaurant-brooklyn,(347) 442-0070,3407 Ave H,5,4,Haitian,Flatlands,223
Samuels Top Ranking Fish And Chips,https://www.yelp.com/biz/samuels-top-ranking-fish-and-chips-east-flatbush,East Flatbush,3315 Church Ave,4,6,"$Caribbean, Fish & Chips",,224
Golden Crust,https://www.yelp.com/biz/golden-crust-new-york-2,East Flatbush,1493-1515 Albany Ave,4.5,7,$$Bakeries,,225
Anchor Aquarium Service Inc.,https://www.yelp.com/biz/anchor-aquarium-service-inc-brooklyn,(718) 781-2830,Serving Brooklyn and the Surrounding Area,5,9,"Aquariums, Aquarium Services",Serving Brooklyn and the Surrounding Area,226
Taste of the City Fresh Grill,https://www.yelp.com/biz/taste-of-the-city-fresh-grill-brooklyn,(718) 484-1776,1368 Flatbush Ave,2.5,34,$Haitian,Flatbush,227
Conrad’s Famous Bakery,https://www.yelp.com/biz/conrads-famous-bakery-east-flatbush,(718) 942-4420,5101 Church Ave,3,9,$Bakeries,East Flatbush,228
Silver Chicken and Seafood,https://www.yelp.com/biz/silver-chicken-and-seafood-new-york,(347) 554-2388,832 Clarkson Ave,2.5,17,"Soul Food, Seafood",Wingate,229
Gruit,https://www.yelp.com/biz/gruit-brooklyn,(347) 846-0622,252 Empire Blvd,3.5,14,"Bars, Kosher, Beer Gardens",Prospect Lefferts Gardens,230
Nippon Cha,https://www.yelp.com/adredir?ad_business_id=W2Dj_3C2ySoXgg1SaGVj6g&campaign_id=zh2t6MhH_WU3S5qI9atXDg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnippon-cha-bayside-2&request_id=1eaa3b4da4d3cee4&signature=8fd800bd3abf04c4e959ec60ed186b20011e449b4b0905baeaad2bc54c10810f&slot=0,(718) 229-0805,39-34 Bell Blvd,4,870,"Tea Rooms, Ramen",Bayside,
Miss American Pie,https://www.yelp.com/adredir?ad_business_id=1-k63Nhn0lRe48Zrz-WuJA&campaign_id=4tmp39picn3ioQf77e2R4A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmiss-american-pie-brooklyn&request_id=42dc80ea99eccd3c&signature=d6ac0554e34beb4de1a4ba214bf3196e27bf471349118d1c420593285589f9b6&slot=0,(718) 789-3747,86 5th Ave,5,41,"Coffee & Tea, Desserts, Bakeries",Park Slope,
The Steel Mill,https://www.yelp.com/adredir?ad_business_id=ar5p5H5S9mY-Xtp-F5LfyQ&campaign_id=JLGgvgTts8R3_hH_f_7S3w&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-steel-mill-brooklyn&request_id=42dc80ea99eccd3c&signature=749a8ae2284d0b2760eaefd12d3c6e6861566351e8085bd28d6882f5e80ad07e&slot=1,(347) 529-7494,1363 Bushwick Ave,5,3,"Latin American, Beer Bar",Bushwick,
Pizzadilla & Wings,https://www.yelp.com/biz/pizzadilla-and-wings-brooklyn,(347) 529-0913,,4,6,"Mexican, Italian, Food Trucks",Flatbush,231
White Castle,https://www.yelp.com/biz/white-castle-brooklyn-2,(718) 756-3377,846 Empire Blvd,2,45,"$Fast Food, Burgers",Wingate,232
Burger Urway,https://www.yelp.com/biz/burger-urway-brooklyn-4,(347) 663-6005,528 Clarkson Ave,2,47,"$Burgers, American (Traditional), Fast Food",Wingate,233
Nicky’s Jamaican Cuisine,https://www.yelp.com/biz/nickys-jamaican-cuisine-brooklyn,(718) 444-8100,766 E 80th St,3,21,$Caribbean,Paedergat Basin,234
Popeyes Louisiana Kitchen,https://www.yelp.com/biz/popeyes-louisiana-kitchen-brooklyn-25,(718) 484-4754,4930 Kings Hwy,3,17,"$Fast Food, Chicken Wings",Flatlands,235
Golden Village Chinese Kitchen,https://www.yelp.com/biz/golden-village-chinese-kitchen-brooklyn,Flatlands,5912 Glenwood Rd,4,11,Chinese,,236
Golden Blue Bar & Restaurant,https://www.yelp.com/biz/golden-blue-bar-and-restaurant-brooklyn,(347) 406-5414,2172 Clarendon Rd,4.5,6,"Caribbean, Bars",Flatbush,237
Panda Express,https://www.yelp.com/biz/panda-express-brooklyn-12,(718) 859-0368,2166 Nostrand Ave,2.5,46,"$$Chinese, Fast Food",Flatbush,238
Panko Express,https://www.yelp.com/biz/panko-express-brooklyn,(718) 968-8399,7802 Flatlands Ave,3.5,15,"$Szechuan, Cantonese",Paedergat Basin,239
Empire Grill,https://www.yelp.com/biz/empire-grill-brooklyn,(718) 221-8597,597 Empire Blvd,2.5,28,$$Kosher,Wingate,240
Dylan’s Forest Hills,https://www.yelp.com/adredir?ad_business_id=mCUSv9Lx1IFPKwTjchgTEw&campaign_id=mleZ_VTJIfWQ5ZgoCzpdyQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdylans-forest-hills-forest-hills&request_id=42dc80ea99eccd3c&signature=86a08f60ecfba810043a9ebde2aee9415940a2ebf8642d75b8477e04627dcd16&slot=0,(718) 880-2872,103-19 Metropolitan Ave,4.5,33,"Comfort Food, Music Venues, Bars",Forest Hills,
American Brass,https://www.yelp.com/adredir?ad_business_id=z0lX40tXQxOHlU26VhLATA&campaign_id=QN4t4MkrMJRB1QGZxhlyEA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Famerican-brass-long-island-city&request_id=a20cc3aa269c532b&signature=aed05f4d4700c49cc0321cd1b9839eefe7608152d2210543ec1e81c0796e0da9&slot=0,(718) 806-1106,49th Ave,4.5,100,"Cocktail Bars, American (New), French",Hunters Point,
Salvatoria Kitchen & Bar,https://www.yelp.com/adredir?ad_business_id=47_jHPl3p4-OYGCVLy2ZIA&campaign_id=Sf9mi0AglxpbM1GkNLVlJg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsalvatoria-kitchen-and-bar-astoria&request_id=a20cc3aa269c532b&signature=4dbbd01df93ec7115865d31fe6f3688240314b45cd2b9c8cc09ec3576841dd1c&slot=1,(718) 777-2829,31-18 Broadway,4.5,200,"Salvadoran, Bars",Astoria,
Suede,https://www.yelp.com/biz/suede-brooklyn,(347) 474-7328,5610 Clarendon Rd,3.5,1185,$$Caribbean,East Flatbush,1
Gandhi Fine Indian Cuisine,https://www.yelp.com/biz/gandhi-fine-indian-cuisine-brooklyn,(718) 282-7012,2032 Bedford Ave,4,366,$$Indian,Prospect Lefferts Gardens,2
Empanada City,https://www.yelp.com/biz/empanada-city-brooklyn,(718) 363-5252,363 Lincoln Rd,4.5,209,"$Empanadas, Desserts, Juice Bars & Smoothies",Prospect Lefferts Gardens,3
PLG Coffee House and Tavern,https://www.yelp.com/biz/plg-coffee-house-and-tavern-brooklyn,(347) 413-7944,499 Rogers Ave,4,280,"$Coffee & Tea, Breakfast & Brunch, Sandwiches",Prospect Lefferts Gardens,4
Footprints Cafe,https://www.yelp.com/biz/footprints-cafe-brooklyn,(718) 451-3181,5814 Clarendon Rd,3,860,"$$Caribbean, Desserts, Vegetarian",East Flatbush,5
China Restaurant,https://www.yelp.com/biz/china-restaurant-brooklyn,(718) 498-5108,937 Utica Ave,4,68,$Chinese,East Flatbush,6
Zanmi,https://www.yelp.com/biz/zanmi-brooklyn-2,(718) 676-1047,1206 Nostrand Ave,4.5,73,"$$Haitian, Tapas/Small Plates, Sandwiches",Prospect Lefferts Gardens,7
Island Express,https://www.yelp.com/biz/island-express-brooklyn,(718) 469-9049,998 Flatbush Ave,4.5,155,"$Caribbean, Bakeries",Flatbush,8
Lips Cafe,https://www.yelp.com/biz/lips-cafe-brooklyn,Flatbush,1412 Nostrand Ave,5,47,"Cafes, Coffee & Tea, Caribbean",,9
Camillo,https://www.yelp.com/biz/camillo-brooklyn,(718) 576-6886,1146 Nostrand Ave,4,144,$$Italian,Prospect Lefferts Gardens,10
Lot45,https://www.yelp.com/adredir?ad_business_id=CcyjFCSKIhV2SyRpeU_1HA&campaign_id=o6Gp6E9rZUs2iPcXz5X5aQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flot45-brooklyn-2&request_id=a20cc3aa269c532b&signature=f719a896ee3620bb1ca173122f71f47d2a320d4fa595f16abc82135aab2785cd&slot=0,(347) 505-9155,411 Troutman St,3.5,123,"Lounges, Cocktail Bars, French",Bushwick,
