business_name,business_url,business_phone,business_address,business_rating,business_review_count,business_price_category,business_neighborhood,business_index
Agora,https://www.yelp.com/biz/agora-washington-4,(202) 332-6767,1527 17th St NW,4,1210,"$$Mediterranean, Greek, Turkish",Dupont Circle,153
RARE Steakhouse and Tavern,https://www.yelp.com/biz/rare-steakhouse-and-tavern-washington-3,(202) 800-9994,1595 I St NW,4,273,"$$$Steakhouses, Seafood, American (Traditional)",Downtown,154
Hank’s Oyster Bar - Dupont Circle,https://www.yelp.com/biz/hanks-oyster-bar-dupont-circle-washington,(202) 462-4265,1624 Q St NW,4,1305,"$$Seafood, American (New)",Dupont Circle,155
Iron Gate,https://www.yelp.com/biz/iron-gate-washington,(202) 524-5202,1734 N St NW,4,624,"$$$American (New), Greek",Downtown,156
Hando Medo,https://www.yelp.com/biz/hando-medo-washington,(202) 450-5882,1315 14th St NW,4,313,"$$Sushi Bars, Japanese",Logan Circle,157
Dua Coffee,https://www.yelp.com/biz/dua-coffee-washington,(202) 347-4404,923 15th St NW,5,77,$$Coffee & Tea,Downtown,158
Off The Record,https://www.yelp.com/biz/off-the-record-washington,(202) 638-6600,800 16th St NW,4,308,"$$Bars, American (New)",Downtown,159
Stan’s Restaurant & Bar,https://www.yelp.com/biz/stans-restaurant-and-bar-washington,(202) 347-4488,1029 Vermont Ave NW,4,436,"$$Seafood, Sandwiches",Downtown,160
Crispy Chicken & Subs,https://www.yelp.com/adredir?ad_business_id=QSRFFG-BbjZ9qWxw9TFw3A&campaign_id=lgrW_9agRajTiNIDyut7yA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcrispy-chicken-and-subs-washington&request_id=48de707896d4f246&signature=1db53c4699ac4ed01efbb8d42c0fc056c8ba1506319566ee9d07a692b3f80c83&slot=0,(202) 414-7954,3835 Pennsylvania Ave SE,5,1,"Breakfast & Brunch, Salad, Sandwiches",Hillcrest,
Fahrenheit Asian,https://www.yelp.com/adredir?ad_business_id=1W5lv--XZhZ77yiERbyyLw&campaign_id=AUjMDcSAsgrQHTHJEoWn6A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffahrenheit-asian-mclean&request_id=03fd0b4959da805b&signature=54282408932fcb8e2751904212d396762e0279a832dcd44ac4a66784e1f718a2&slot=0,(703) 646-8968,1313 Dolley Madison Blvd,3.5,396,"Ramen, Chinese, Hot Pot",,
Fogo de Chão Brazilian Steakhouse,https://www.yelp.com/adredir?ad_business_id=GlAT_ksg5ftJ87PXwXmoVA&campaign_id=6-fO24WYiBo58vd3TbLfAA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffogo-de-ch%25C3%25A3o-brazilian-steakhouse-washington-8&request_id=03fd0b4959da805b&signature=acc3be0f65c10a005884fe9bb336ac771f9593d9051fb94f7c59a2063b15a071&slot=1,(202) 347-4668,1101 Pennsylvania Ave NW,4,1858,"Steakhouses, Brazilian",,
The Bombay Club,https://www.yelp.com/biz/the-bombay-club-washington,(202) 659-3727,815 Connecticut Ave NW,3.5,705,$$$Indian,Downtown,161
Mari Vanna,https://www.yelp.com/biz/mari-vanna-washington-3,(202) 783-7777,1141 Connecticut Ave NW,4,536,"$$$Russian, Modern European, Venues & Event Spaces",Downtown,162
National World War II Memorial,https://www.yelp.com/biz/national-world-war-ii-memorial-washington,(202) 426-6841,17th & Independence Ave SW,4.5,310,Landmarks & Historical Buildings,,163
Shake Shack,https://www.yelp.com/biz/shake-shack-washington,(202) 683-9921,1216 18th St NW,3.5,1393,"$$Burgers, Ice Cream & Frozen Yogurt, Hot Dogs",Dupont Circle,164
Dolci Gelati,https://www.yelp.com/biz/dolci-gelati-cafe-washington,(202) 518-1287,1420 8th St NW,4.5,208,"$$Gelato, Desserts, Ice Cream & Frozen Yogurt",Shaw,165
Morris American Bar,https://www.yelp.com/biz/morris-american-bar-washington,(833) 366-7747,1020 7th St NW,4.5,145,"$$Cocktail Bars, Speakeasies",,166
Slipstream,https://www.yelp.com/biz/slipstream-washington,(202) 450-2216,1333 14th St NW,4,539,"$$Coffee & Tea, Cocktail Bars",Logan Circle,167
Greek Deli & Catering,https://www.yelp.com/biz/greek-deli-and-catering-washington,(202) 296-2111,1120 19th St NW,4.5,520,"$$Delis, Greek, Breakfast & Brunch",Downtown,168
Jeni’s Splendid Ice Creams,https://www.yelp.com/biz/jenis-splendid-ice-creams-washington,(202) 621-8625,1925 14th St NW,4.5,486,$$Ice Cream & Frozen Yogurt,U Street Corridor,169
Sharetea,https://www.yelp.com/biz/sharetea-washington-2,(202) 408-4785,519 H St NW,4,201,"$Bubble Tea, Coffee & Tea, Juice Bars & Smoothies",Chinatown,170
Dave & Buster’s,https://www.yelp.com/adredir?ad_business_id=c_w5A6D4KXK8F2WRgBg_Iw&campaign_id=_dbjGBOwq5UeI9ab7kcMxQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdave-and-busters-capitol-heights-4&request_id=03fd0b4959da805b&signature=c0ff6bc1b3e050290593ceccce2cb20cc8ed195ab11657acec349cf67ab1681a&slot=0,-10810,1851 Ritchie Station Ct,,Kids Activities,,,
Eat BRGZ,https://www.yelp.com/adredir?ad_business_id=MASNOQ-r6kKIaS2xW0Pl-g&campaign_id=Oaqyq0t8LZ3cUaR3Kj9HQQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Feat-brgz-washington&request_id=997f2b5a8866e20d&signature=1ba73a7c127ed86ab1d00abeb74c56b6d25d68ff69f803d9ba34ae16a478c952&slot=0,(202) 450-5074,250 7th St SE,4,177,"Burgers, American (New)",Capitol Hill,
SecreTea,https://www.yelp.com/adredir?ad_business_id=ef5R9n3SH4Jf0B3F9T7-fQ&campaign_id=74lKwKBLTIaJ03sN_fcEqg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsecretea-washington-2&request_id=997f2b5a8866e20d&signature=99b7755cc65c379eaddf51fdeec8319e55f3f47659725d1b0d1508d276d7dceb&slot=1,(202) 452-9622,1959 E St NW,4.5,21,Bubble Tea,Foggy Bottom,
Flight Wine Bar,https://www.yelp.com/biz/flight-wine-bar-washington,(202) 864-6445,777 6th St NW,4,265,"$$Wine Bars, American (New)",Chinatown,171
Vietnam Veterans Memorial,https://www.yelp.com/biz/vietnam-veterans-memorial-washington,(202) 426-6841,National Mall,5,327,Landmarks & Historical Buildings,,172
Sfoglina - Downtown,https://www.yelp.com/biz/sfoglina-downtown-washington,(202) 525-1402,1099 New York Ave NW,4,155,$$$Italian,Downtown,173
Dirty Habit,https://www.yelp.com/biz/dirty-habit-washington-2,(202) 449-7095,555 8th St NW,3.5,423,"$$$Cocktail Bars, Diners, Breakfast & Brunch",Penn Quarter,174
Equinox Restaurant,https://www.yelp.com/biz/equinox-restaurant-washington-2,(202) 331-8118,818 Connecticut Ave NW,4,436,$$$American (New),Downtown,175
Charlie Palmer Steak DC,https://www.yelp.com/biz/charlie-palmer-steak-dc-washington,(202) 547-8100,101 Constitution Ave NW,4,591,"$$$$Steakhouses, Bars, American (New)",,176
Captain Cookie and the Milk Man Food Truck,https://www.yelp.com/biz/captain-cookie-and-the-milk-man-food-truck-washington,(202) 681-5423,"Serving Washington, DC and the Surrounding Area",4.5,343,"$Desserts, Food Trucks, Ice Cream & Frozen Yogurt","Serving Washington, DC and the Surrounding Area",177
St. Arnold’s,https://www.yelp.com/biz/st-arnolds-washington,(202) 833-1321,1827 Jefferson Pl NW,4,705,"$$Belgian, Pubs, American (Traditional)",Dupont Circle,178
Arepa Zone,https://www.yelp.com/biz/arepa-zone-washington-5,(202) 900-2261,1121 14th St NW,4,197,$$Venezuelan,Downtown,179
Kellari Taverna,https://www.yelp.com/biz/kellari-taverna-washington-2,(202) 535-5274,1700 K St NW,4,510,"$$Greek, Seafood, Bars",Downtown,180
Froggy Bottom Pub,https://www.yelp.com/adredir?ad_business_id=vZiXEu1luWPq53TYsd324w&campaign_id=fc8P_w67JzdySzQ-__BUQw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffroggy-bottom-pub-washington-2&request_id=997f2b5a8866e20d&signature=9eaf2507c51b49dd239c301dc0619074cdf85858de9118295d08941368f2efe8&slot=0,(202) 338-3000,2021 K St NW,4,182,"American (New), Vietnamese, Pubs",Downtown,
Panera Bread,https://www.yelp.com/adredir?ad_business_id=nhKslAkhkgCqqYF4lAm6PQ&campaign_id=UqKCSepFly-xjHamEWs4kg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpanera-bread-washington-13&request_id=64ddc2bc458af6d5&signature=9b9843128995cc014589aa2e7a1a93801dd1994980d922a524863549c6619c89&slot=0,-6522,601 13th St NW,,Salad,,,
Cranes Spanish Kaiseki,https://www.yelp.com/adredir?ad_business_id=iZy3tKmUETSp_YxONUcV9Q&campaign_id=phCjzOUghqxjxKvdZJP2ig&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcranes-spanish-kaiseki-washington&request_id=64ddc2bc458af6d5&signature=8766e1fabce85463d9acf10cbf3b2d0b21436bce8a65569995fc105fffc8c474&slot=1,(202) 525-4900,724 9th St NW,4.5,59,"Lounges, Asian Fusion, Tapas Bars",,
Yard House,https://www.yelp.com/biz/yard-house-washington-3,(202) 962-0174,812 7th St NW,4,334,"$$American (New), Bars, Vegetarian",Chinatown,181
Library of Congress,https://www.yelp.com/biz/library-of-congress-washington-3,(202) 707-5000,101 Independence Ave SE,4.5,467,"Libraries, Landmarks & Historical Buildings",Capitol Hill,182
Nina May,https://www.yelp.com/biz/nina-may-washington,(202) 518-3609,1337 11th St NW,4.5,126,$$$American (New),Shaw,183
Yafa Grille,https://www.yelp.com/biz/yafa-grille-washington-4,(202) 733-1544,1400 I St NW,4,162,"$Middle Eastern, Mediterranean, Halal",Downtown,184
Elephant & Castle,https://www.yelp.com/biz/elephant-and-castle-washington,(202) 347-7707,1201 Pennsylvania Ave NW,3,795,"$$British, Pubs",,185
Baan Siam,https://www.yelp.com/biz/baan-siam-washington,(202) 588-5889,425 I St NW,5,90,Thai,,186
Estuary,https://www.yelp.com/biz/estuary-washington,(202) 844-5900,950 New York Ave NW,4,111,Seafood,Downtown,187
Sichuan Pavilion,https://www.yelp.com/biz/sichuan-pavilion-washington,(202) 466-7790,1814 K St NW,3.5,909,"$$Szechuan, Cantonese",Downtown,188
The Red Hen,https://www.yelp.com/biz/the-red-hen-washington-4,(202) 525-3021,1822 1st St NW,4,855,"$$$Italian, Cocktail Bars, American (Traditional)",Bloomingdale,189
Luke’s Lobster Farragut,https://www.yelp.com/biz/lukes-lobster-farragut-washington-3,(202) 800-2116,800 17th St NW,4.5,197,$$Seafood,Downtown,190
Eddie Leonard Carryout,https://www.yelp.com/adredir?ad_business_id=q6jjBJXbXHK6rNlSi4g1hA&campaign_id=tqG_kKROR2sJpMk-L1ZzwA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Feddie-leonard-carryout-washington-6&request_id=64ddc2bc458af6d5&signature=304521612dcd57fb9178a1a70fa0af31aa302d9d8ba9a72ec12a63a3ad8fa2ee&slot=0,(202) 882-4277,3300 Georgia Ave NW,3,22,"Asian Fusion, Chinese, Seafood",Park View,
Chasin’ Tails - Arlington,https://www.yelp.com/adredir?ad_business_id=zQkjrMIIZB6DQa_pK-bhSQ&campaign_id=_dxqG0D6sfKUR0BE492d9Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchasin-tails-arlington-arlington-2&request_id=203f1e7013a9db59&signature=6f82878021d9bce06b71885d82fa57e0ff17291476303f244e2982d9fe4143b3&slot=0,(703) 653-0982,2200 N Westmoreland St,4,1890,"Seafood, Cajun/Creole, Bars",,
Dolan Uyghur Restaurant,https://www.yelp.com/adredir?ad_business_id=7eko53Pj_M--C50moQz8bA&campaign_id=XRIPAY6PrgjdyZ2lBF2D6A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdolan-uyghur-restaurant-washington-2&request_id=203f1e7013a9db59&signature=9e8c02a7e8c9a6718b9c9171b688a62db5b0d9c8d683aba360e3e977d8e9a155&slot=1,(202) 773-4348,3518 Connecticut Ave NW,4,260,"Kebab, Asian Fusion, Halal",Cleveland Park,
Sushi Capitol,https://www.yelp.com/biz/sushi-capitol-washington-4,(202) 393-0406,750 6th St NW,4.5,111,Sushi Bars,Chinatown,191
Pappe,https://www.yelp.com/biz/pappe-washington-2,(202) 888-8220,1317 14th St NW,4,300,$$Indian,Logan Circle,192
POV,https://www.yelp.com/biz/pov-washington,(202) 661-2419,515 15th St NW,3,927,"$$$Lounges, Venues & Event Spaces, American (Traditional)",,193
Indigo,https://www.yelp.com/biz/indigo-washington-3,(202) 544-4777,243 K St NE,4.5,867,$$Indian,H Street Corridor/Atlas District/Near Northeast,194
BLT Prime by David Burke,https://www.yelp.com/biz/blt-prime-by-david-burke-washington,(202) 868-5100,1100 Pennsylvania Ave NW,4,226,$$$$Steakhouses,Federal Triangle,195
Little Sesame,https://www.yelp.com/biz/little-sesame-washington,(202) 975-1971,1828 L St NW,4.5,222,"$$Middle Eastern, Mediterranean",Downtown,196
Columbia Room,https://www.yelp.com/biz/columbia-room-washington-2,(202) 316-9396,124 Blagden Aly NW,4,186,$$$Cocktail Bars,Shaw,197
Seylou,https://www.yelp.com/biz/seylou-washington,(202) 842-1122,926 N St NW,4.5,132,$$Bakeries,Shaw,198
Chaia Tacos,https://www.yelp.com/biz/chaia-tacos-washington-6,(202) 290-1019,615 I St NW,4.5,122,"Tacos, Vegetarian",Chinatown,199
BIBIBOP Asian Grill,https://www.yelp.com/biz/bibibop-asian-grill-washington-7,(202) 536-9172,710 7th St NW,4,160,"$Korean, Fast Food, Salad",,200
O Cookz,https://www.yelp.com/adredir?ad_business_id=9zSqbXPOym-rKO0Mma8pbg&campaign_id=-dNzaCK0d4-4-4K7OVsp-w&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fo-cookz-fairmount-hgt&request_id=203f1e7013a9db59&signature=4b696b3a3a320693c8d149d4fee8c9f27d1a44204c04ab6c1e413282873358e1&slot=0,(240) 563-1895,35 Yost Pl Seat Pleasant Md 20743,3.5,3,"Pizza, Seafood, Chicken Wings",,
Pho Cyclo,https://www.yelp.com/adredir?ad_business_id=OMpFTxuUZIPl2-kPt8uq-g&campaign_id=HqyMB-4oaL1jF0_TjcJlwA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpho-cyclo-falls-church-2&request_id=8c184400c91a6396&signature=22e7d071d3a23df351952415c633dfdc28feb04cc2b9bd7c0d065d97aac479ad&slot=0,(703) 573-2210,8102 Arlington Blvd,3.5,362,Vietnamese,,
Pho Viet USA,https://www.yelp.com/adredir?ad_business_id=iMS7RkOJ-VD76xeFuZCKVg&campaign_id=umI-Xaio_EBNEchlfzP4PA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpho-viet-usa-washington&request_id=8c184400c91a6396&signature=93d7b0ee823a5c21b02ab115acd9bee63e6725730d38d22c771ace6128091350&slot=1,(202) 750-6910,3713 New Hampshire Ave NW,4,69,Vietnamese,,
Swing’s Coffee,https://www.yelp.com/biz/swings-coffee-washington,(202) 652-0188,640 14th St NW,4.5,100,$$Coffee & Tea,,201
La Colombe Coffee,https://www.yelp.com/biz/la-colombe-coffee-washington,(202) 795-7909,900 6th St NW,4,227,$$Coffee & Tea,,202
Smithsonian’s Freer and Sackler Galleries,https://www.yelp.com/biz/smithsonians-freer-and-sackler-galleries-washington,(202) 633-1000,1050 Independence Ave SW,4.5,177,Art Museums,,203
Cure Bar and Bistro,https://www.yelp.com/biz/cure-bar-and-bistro-washington,(202) 637-4906,Located in Grand Hyatt Washington,3.5,240,"$$American (New), Tapas/Small Plates",Located in Grand Hyatt Washington,204
Alta Strada,https://www.yelp.com/biz/alta-strada-washington-3,(202) 629-4662,465 K St NW,4,274,"$$Italian, Wine Bars, Desserts",,205
Compass Rose,https://www.yelp.com/biz/compass-rose-washington-3,(202) 506-4765,1346 T St NW,4,707,"$$Cocktail Bars, Middle Eastern, Breakfast & Brunch",,206
Nazca Mochica,https://www.yelp.com/biz/nazca-mochica-washington-2,(202) 733-3170,1633 P St NW,4,401,"$$Peruvian, Lounges",Dupont Circle,207
City Place Cafe,https://www.yelp.com/biz/city-place-cafe-washington,(202) 466-4665,1101 17th St NW,4.5,181,"$Sandwiches, Breakfast & Brunch, Coffee & Tea",Downtown,208
Chinatown Express,https://www.yelp.com/biz/chinatown-express-washington,(202) 638-0424,746 6th St NW,3,1395,$$Chinese,Chinatown,209
Shelly’s Back Room,https://www.yelp.com/biz/shellys-back-room-washington-2,(202) 737-3003,1331 F St NW,3.5,377,"$$Lounges, American (New), Sandwiches",,210
Casa de Montecristo,https://www.yelp.com/adredir?ad_business_id=0nPC-_josaqSiSs_j9CPuQ&campaign_id=fwXbkOR3vt4Q_LdKIstZNw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcasa-de-montecristo-washington-4&request_id=8c184400c91a6396&signature=78405cbeee3fa4d7523440b6c113aa7ffb8bc7335942a234f9d4c286b158e515&slot=0,(202) 296-3872,1132 19th Street NW,4,50,"Cocktail Bars, Tobacco Shops, Cigar Bars",Downtown,
Taberna del Alabardero,https://www.yelp.com/adredir?ad_business_id=qvVZpFsQULU1R97rNKbPtA&campaign_id=s25Arqh1HbzzH2xrsvc-mA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftaberna-del-alabardero-washington&request_id=16815bcd90a70949&signature=677567b6e6ca695a0acf9526f3407c84de16aa17586e999c0eb48eca7cd84ab8&slot=0,(202) 429-2200,1776 I St NW,4,409,"Tapas Bars, Wine Bars, Spanish",Downtown,
Dave & Buster’s,https://www.yelp.com/adredir?ad_business_id=c_w5A6D4KXK8F2WRgBg_Iw&campaign_id=_dbjGBOwq5UeI9ab7kcMxQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdave-and-busters-capitol-heights-4&request_id=16815bcd90a70949&signature=a5229f83ab323c075bf7fdbe27bb64dabc7944b07aa14eca4b9017535bfd6048&slot=1,-10810,1851 Ritchie Station Ct,,Sports Bars,,,
Floriana,https://www.yelp.com/biz/floriana-washington,(202) 667-5937,1602 17th St NW,4,764,"$$Italian, Wine Bars, Seafood",Dupont Circle,211
West Wing Cafe,https://www.yelp.com/biz/west-wing-cafe-washington-15,(202) 628-2233,1111 Pennsylvania Ave NW,4,217,"$Delis, Sandwiches, Korean",,212
Pizzeria Paradiso Dupont,https://www.yelp.com/biz/pizzeria-paradiso-dupont-washington,(202) 223-1245,2003 P St NW,4,1085,"$$Pizza, Beer Bar",Dupont Circle,213
Asia Nine Bar and Lounge,https://www.yelp.com/biz/asia-nine-bar-and-lounge-washington-2,(202) 629-4355,915 E St NW,3.5,507,"$$Asian Fusion, Japanese, Bars",,214
JoJo Restaurant and Bar,https://www.yelp.com/biz/jojo-restaurant-and-bar-washington,(202) 319-9350,1518 U St NW,4,722,"$$Jazz & Blues, American (New), Wine Bars",U Street Corridor,215
Royal Thai Cuisine & Bar,https://www.yelp.com/biz/royal-thai-cuisine-and-bar-washington,(202) 842-1405,507 H St NW,3.5,478,$$Thai,Chinatown,216
Cranes Spanish Kaiseki,https://www.yelp.com/biz/cranes-spanish-kaiseki-washington,(202) 525-4900,724 9th St NW,4.5,59,"$$$Tapas Bars, Lounges, Asian Fusion",,217
&pizza - U Street,https://www.yelp.com/biz/and-pizza-u-street-washington,(202) 558-7549,1250 U St NW,4,659,"$Pizza, Vegetarian, Vegan",U Street Corridor,218
GCDC Grilled Cheese Bar,https://www.yelp.com/biz/gcdc-grilled-cheese-bar-washington,(202) 393-4232,1730 Pennsylvania Ave NW,3.5,558,"$$American (Traditional), Comfort Food",Downtown,219
Roaming Rooster,https://www.yelp.com/biz/roaming-rooster-washington-3,(202) 507-8734,,4.5,170,"$$Food Trucks, Chicken Shop, Sandwiches",Downtown,220
MMP’s 11:11 Restaurant & Lounge,https://www.yelp.com/adredir?ad_business_id=62_n4iF3hE9gwEAnQzeJ5g&campaign_id=j7wh42PAAldH8YSDQPnUtg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmmps-11-11-restaurant-and-lounge-falls-church&request_id=16815bcd90a70949&signature=a1b222f5765c0fecd58e1e2726075ca713a6e7449e5ba598b165577d9ebc52c6&slot=0,(571) 766-0407,6633 Arlington Blvd,3.5,8,"American (New), Lounges, Venues & Event Spaces",,
Topolino An Italian Bistro,https://www.yelp.com/adredir?ad_business_id=owbeYA0jvl7dZ47gKbi43Q&campaign_id=kueKeZcZ0xmS4hGZkd771g&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftopolino-an-italian-bistro-camp-springs&request_id=7f399c9478c0a553&signature=8f37404489a925ccf752d97253d5be356dc28ad2b1fdf851a7c245e779127913&slot=0,(301) 449-6160,6320 Old Branch Ave,4,356,Italian,,
Pho Viet USA,https://www.yelp.com/adredir?ad_business_id=iMS7RkOJ-VD76xeFuZCKVg&campaign_id=umI-Xaio_EBNEchlfzP4PA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpho-viet-usa-washington&request_id=7f399c9478c0a553&signature=1f884af7a482448ec9cc8f0536eecf36f1fc93a9eaf94a1325139f1e67e5c7df&slot=1,(202) 750-6910,3713 New Hampshire Ave NW,4,69,Vietnamese,,
Thomas Jefferson Memorial,https://www.yelp.com/biz/thomas-jefferson-memorial-washington,(202) 426-6841,900 Ohio Dr SW,4.5,323,Landmarks & Historical Buildings,,221
Bobby Van’s Steakhouse,https://www.yelp.com/biz/bobby-vans-steakhouse-washington,(202) 589-0060,809 15th St NW,3.5,440,"$$$Steakhouses, Seafood, American (Traditional)",Downtown,222
Mr. Yogato,https://www.yelp.com/biz/mr-yogato-washington,(202) 629-3531,1515 17th St NW,4,547,$Ice Cream & Frozen Yogurt,Dupont Circle,223
"Martin Luther King, Jr. Memorial",https://www.yelp.com/biz/martin-luther-king-jr-memorial-washington-5,(888) 484-3373,1964 Independence Ave SW,4.5,293,Landmarks & Historical Buildings,,224
Bistrot Du Coin,https://www.yelp.com/biz/bistrot-du-coin-washington,(202) 234-6969,1738 Connecticut Ave NW,4,1684,"$$French, Breakfast & Brunch, Desserts",,225
Tico DC,https://www.yelp.com/biz/tico-dc-washington-2,(202) 319-1400,1926 14th St NW,4,970,"$$Tapas/Small Plates, Latin American, Sushi Bars",U Street Corridor,226
Rose Ave Bakery,https://www.yelp.com/biz/rose-ave-bakery-washington,Downtown,1110 Vermont Ave NW,5,42,"Bakeries, Desserts",,227
Ammathar,https://www.yelp.com/biz/ammathar-washington,(202) 588-1795,1326 14th St NW,3.5,575,$$Thai,Logan Circle,228
Chopt Creative Salad Co.,https://www.yelp.com/biz/chopt-creative-salad-co-washington-10,(202) 347-3225,730 7th St NW,3.5,338,"$$Vegetarian, Salad",Chinatown,229
Penn Quarter Sports Tavern,https://www.yelp.com/biz/penn-quarter-sports-tavern-washington,(202) 347-6666,639 Indiana Ave NW,3.5,458,"$$Sports Bars, American (Traditional)",Penn Quarter,230
Chasin’ Tails - Arlington,https://www.yelp.com/adredir?ad_business_id=zQkjrMIIZB6DQa_pK-bhSQ&campaign_id=_dxqG0D6sfKUR0BE492d9Q&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchasin-tails-arlington-arlington-2&request_id=7f399c9478c0a553&signature=d7402addb452f09bbc2d4859a6faeae3ab855eef2a2a36057e5404de7eecd31c&slot=0,(703) 653-0982,2200 N Westmoreland St,4,1890,"Cajun/Creole, Bars, Seafood",,
Starbucks,https://www.yelp.com/adredir?ad_business_id=nZC5R_BIOnRwdXSlxOroOw&campaign_id=rnbKB-MZ7WGt21byEQg78A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-washington-27&request_id=0fafc849c40b566a&signature=15ae2c6b2bfcc93825e5560d6ce8bde7a1eed9092788dfb4ff339d091f3d6035&slot=0,-5820,1000 H St,3,62,"Breakfast & Brunch, Coffee & Tea",,
American Best Chicken & Waffle,https://www.yelp.com/adredir?ad_business_id=i5H4ZcW_Vu9wp-LdrQjYHg&campaign_id=6ocJb7WHFa54JAlq_uHZmg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Famerican-best-chicken-and-waffle-washington&request_id=0fafc849c40b566a&signature=2ba298f2452b449033c9b492d97ddf730a15f35787e141403de84b5fa626346e&slot=1,(202) 560-5583,380 Eastern Ave NE,,Waffles,,,
Bar Deco,https://www.yelp.com/biz/bar-deco-washington-2,(202) 774-5867,717 6th St NW,3.5,380,"$$American (New), Venues & Event Spaces, Bars",,231
Kofuku,https://www.yelp.com/biz/kofuku-washington,(202) 842-5088,815 7th St NW,4,158,"$$Ramen, Sushi Bars",Chinatown,232
West Wing Cafe,https://www.yelp.com/biz/west-wing-cafe-washington-3,(202) 347-5855,300 New Jersey Ave NW,4,251,"$Sandwiches, Cafes, Breakfast & Brunch",,233
Taberna del Alabardero,https://www.yelp.com/biz/taberna-del-alabardero-washington,(202) 429-2200,1776 I St NW,4,409,"$$$Spanish, Tapas Bars, Wine Bars",Downtown,234
The Cakeroom,https://www.yelp.com/biz/the-cakeroom-washington-2,(202) 450-4462,2006 18th St NW,4,807,"$$Cupcakes, Custom Cakes",,235
Barcode,https://www.yelp.com/biz/barcode-washington-4,(202) 955-9001,1101 17th St NW,3.5,773,"$$American (New), Pizza, Cocktail Bars",Downtown,236
Benitos Place,https://www.yelp.com/biz/benitos-place-washington,(202) 299-0977,1431 11th St NW,5,74,"$$Latin American, Honduran",Shaw,237
District Rico,https://www.yelp.com/biz/district-rico-washington-5,(202) 842-5007,91 H St NW,4,268,$$Peruvian,NoMa,238
ANKARA,https://www.yelp.com/biz/ankara-washington,(202) 293-6301,1320 19th St NW,4,660,"$$Mediterranean, Turkish",Dupont Circle,239
The Passenger,https://www.yelp.com/biz/the-passenger-washington,(202) 853-3588,1539 7th St NW,4,407,"$$Bars, American (New)",Shaw,240
