business_name,business_url,business_phone,business_address,business_rating,business_review_count,business_price_category,business_neighborhood,business_index
Super Pan,https://www.yelp.com/biz/super-pan-san-francisco-2,(415) 668-5344,5344 Geary Blvd,4,373,"$$Teppanyaki, Ramen, Hot Pot",Inner Richmond,196
Internos Wine Cafe,https://www.yelp.com/biz/internos-wine-cafe-san-francisco,(415) 751-2661,3240 Geary Blvd,4,236,$$Wine Bars,Laurel Heights,197
Om Indian Cuisine,https://www.yelp.com/biz/om-indian-cuisine-san-francisco-2,(415) 525-3705,1668 Haight St,4,333,$$Indian,The Haight,198
Sunset Bakery,https://www.yelp.com/biz/sunset-bakery-san-francisco,(415) 759-6538,1410 9th Ave,4,419,$Bakeries,Inner Sunset,199
Handy Deli,https://www.yelp.com/biz/handy-deli-san-francisco,(415) 681-3323,1815 Irving St,4.5,254,"$Delis, Beer, Wine & Spirits",Outer Sunset,200
Uncle Benny’s Donut and Bagel,https://www.yelp.com/adredir?ad_business_id=Uwixn8SsCURqEoKy56frqg&campaign_id=d6zqSVxqDHRw8D3Wilq_Jw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Funcle-bennys-donut-and-bagel-san-francisco&request_id=52b5f173001e87dc&signature=fff2bdee204bfd61af8a51ad792bfa2eb0d959bbb26078bd0defd2288a272a67&slot=0,(415) 731-1323,2049 Irving St,4.5,326,"Coffee & Tea, Donuts, Bagels",Outer Sunset,
Zibatreats,https://www.yelp.com/adredir?ad_business_id=3B0Q5Jq28k0u3BWQMPOgVQ&campaign_id=E6oJUEeWOleh0t3heAo74Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fzibatreats-san-francisco&request_id=034ee998b9ce1487&signature=777e14620206478f5c55222df09c3122641aa49084310b472e5e1b56d70d6626&slot=0,(650) 539-9540,,5,45,"Desserts, Patisserie/Cake Shop, Custom Cakes",Inner Richmond,
Rise & Grind Coffee and Tea,https://www.yelp.com/adredir?ad_business_id=DaOQgNk4LjN2gbvYrLQGvA&campaign_id=KliAxWxVwPqrY21fZk3HhQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frise-and-grind-coffee-and-tea-san-francisco-6&request_id=034ee998b9ce1487&signature=73c49ab24d846eaba8763ea160a82e5749b7f9d51c458c205b7559b180b69ba7&slot=1,(415) 780-1579,785 8th Ave,4.5,312,Coffee & Tea,Inner Richmond,
opa cafe,https://www.yelp.com/biz/opa-cafe-san-francisco,(415) 913-7745,2401 Post St,4.5,328,"$Mediterranean, Sandwiches, Salad",Lower Pacific Heights,201
Tommy’s Mexican Restaurant,https://www.yelp.com/biz/tommys-mexican-restaurant-san-francisco-4,(415) 387-4747,5929 Geary Blvd,3.5,1174,"$$Mexican, Bars, Steakhouses",Outer Richmond,202
Ichiraku Ramen,https://www.yelp.com/biz/ichiraku-ramen-san-francisco-2,(415) 813-0878,5336 Geary Blvd,4,261,"$$Ramen, Noodles",Inner Richmond,203
What The Cluck,https://www.yelp.com/biz/what-the-cluck-san-francisco-2,(415) 702-6777,1782 Haight St,4.5,187,"$$Thai, Chicken Shop",The Haight,204
Pretty Please Bakeshop,https://www.yelp.com/biz/pretty-please-bakeshop-san-francisco,(415) 347-3733,291 3rd Ave,4,198,"$$Bakeries, Desserts, Custom Cakes",Inner Richmond,205
Mescolanza,https://www.yelp.com/biz/mescolanza-san-francisco-2,(415) 668-2221,3750 Geary Blvd,4,156,$$Italian,Inner Richmond,206
Powder,https://www.yelp.com/biz/powder-san-francisco,(415) 923-8183,260 Divisadero St,4.5,584,"$Desserts, Ice Cream & Frozen Yogurt, Shaved Snow",Lower Haight,207
Grinders Pizzeria,https://www.yelp.com/biz/grinders-pizzeria-san-francisco-6,(415) 933-6700,448 Balboa St,3.5,318,"$$Pizza, Sandwiches, Salad",Inner Richmond,208
Kung Food,https://www.yelp.com/biz/kung-food-san-francisco,(415) 673-6688,1615 McAllister St,4,554,$$Chinese,NoPa,209
Tastebuds,https://www.yelp.com/biz/tastebuds-san-francisco-2,(415) 668-9298,600 5th Ave,4,132,"$$Cafes, Soul Food, Breakfast & Brunch",Inner Richmond,210
Scopo Divino,https://www.yelp.com/adredir?ad_business_id=2k5yh0ZG2uc0ZDYNcNvXsw&campaign_id=CdPrZTdkBBgOJdTqieaEtA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fscopo-divino-san-francisco&request_id=034ee998b9ce1487&signature=ef507d9c845205a13336f9f4e21032380c3bff2bcd4a79e7d8d792a2c21c6562&slot=0,(415) 928-3728,2800 California St,4.5,256,"Wine Bars, Breakfast & Brunch, American (New)",Pacific Heights,
Spice of America,https://www.yelp.com/adredir?ad_business_id=_gHU7DSK2gFVRLx651c8ig&campaign_id=GGvlq5lYCfO_iCW2cZitKQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fspice-of-america-san-francisco-2&request_id=47da2c03367a19ec&signature=eff0c5cf82c699bb52e15685f10b577a6179c97cc058d67d3d7f95f54321e92a&slot=0,(415) 872-7187,1655 Market St,4.5,262,"Indian, Himalayan/Nepalese",SoMa,
Starbucks,https://www.yelp.com/adredir?ad_business_id=Rj7h0U3Qm8NABv7IdBremg&campaign_id=8yOkIT-TDS69S0Z0WAJP9Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-san-francisco-132&request_id=47da2c03367a19ec&signature=8a0dc4ef77c9b970f3c996d38e616fe1526bcc0989b3a074893bd0090d50dfca&slot=1,(415) 387-2249,3595 California St,3.5,426,Coffee & Tea,Laurel Heights,
Mel’s Drive-In,https://www.yelp.com/biz/mels-drive-in-san-francisco,(415) 387-2244,3355 Geary Blvd,3,969,"$$Diners, Breakfast & Brunch, American (Traditional)",Laurel Heights,211
Tenglong Chinese Restaurant,https://www.yelp.com/biz/tenglong-chinese-restaurant-san-francisco,(415) 666-3515,208 Clement St,4,243,$$Chinese,Inner Richmond,212
4505 Burgers & BBQ - San Francisco,https://www.yelp.com/biz/4505-burgers-and-bbq-san-francisco-san-francisco,(415) 231-6993,705 Divisadero St,3.5,1649,"$$Barbeque, Burgers, Sandwiches",NoPa,213
Swamp,https://www.yelp.com/biz/swamp-san-francisco,(415) 876-2828,5423 Geary Blvd,3.5,640,"$$Seafood, Cajun/Creole",Inner Richmond,214
The Little Chihuahua,https://www.yelp.com/biz/the-little-chihuahua-san-francisco,(415) 255-8225,292 Divisadero St,4,1494,$$Mexican,Lower Haight,215
Seakor Polish Delicatessen,https://www.yelp.com/biz/seakor-polish-delicatessen-san-francisco,(415) 387-8660,5957 Geary Blvd,4.5,228,"$Grocery, Delis, Polish",Outer Richmond,216
BobaBunni,https://www.yelp.com/biz/bobabunni-san-francisco,(415) 702-6122,402 Balboa St,4.5,89,$Bubble Tea,Inner Richmond,217
Sip Tea Room,https://www.yelp.com/biz/sip-tea-room-san-francisco,(415) 683-5592,721 Lincoln Way,4.5,177,"$$Tea Rooms, Venues & Event Spaces, Desserts",Inner Sunset,218
Cafe Reverie,https://www.yelp.com/biz/cafe-reverie-san-francisco,(415) 242-0200,848 Cole St,4,579,"$$Sandwiches, Breakfast & Brunch, Wine Bars",Cole Valley,219
Rose Indian Cuisine,https://www.yelp.com/biz/rose-indian-cuisine-san-francisco,(415) 213-5654,1386 9th Ave,4.5,181,"$$Indian, Himalayan/Nepalese",Inner Sunset,220
Ottoman Eats,https://www.yelp.com/adredir?ad_business_id=orj6vCCB71Atn9m1YEQEJA&campaign_id=lFaT-rSq5yH5WHbVUDpqUg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fottoman-eats-san-francisco&request_id=47da2c03367a19ec&signature=f116c5b2c3e8a14447caac1d69f0cbd67176455fb14b1de19ee8263b0c854a55&slot=0,(415) 601-2856,60 Morris St,5,5,"Food Delivery Services, Gluten-Free",Mission Bay,
Starbucks,https://www.yelp.com/adredir?ad_business_id=Rj7h0U3Qm8NABv7IdBremg&campaign_id=EGn0diZXXaC0ycsTgjJTcg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-san-francisco-132&request_id=d0af629719a3570d&signature=8644e9610568e912380247e685e7f4ce53174df9399d86ab57c5d1f1abe76afc&slot=0,-3050,3595 California St,3.5,426,"Coffee & Tea, Breakfast & Brunch",Laurel Heights,
NaYa Dessert Cafe,https://www.yelp.com/adredir?ad_business_id=durukkwUUqNmkbNr0D113A&campaign_id=frMULQP1qag2g-lXmDjAVw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnaya-dessert-cafe-san-francisco-2&request_id=d0af629719a3570d&signature=59b703aac246c0456c406169d64e4e9c069ac3dc069578c8700656986b971f6f&slot=1,(415) 213-5308,5338 Geary Blvd,3.5,505,"Japanese, Thai, Desserts",Inner Richmond,
Boudin Bakery,https://www.yelp.com/biz/boudin-bakery-san-francisco-6,(415) 221-1210,399 10th Ave,4,224,"$Bakeries, Delis",Inner Richmond,221
Amitis Café,https://www.yelp.com/biz/amitis-caf%C3%A9-san-francisco-2,(415) 563-2828,800 Masonic Ave,4.5,184,"$$Poke, Sushi Bars, Japanese Curry",NoPa,222
El Burrito Express,https://www.yelp.com/biz/el-burrito-express-san-francisco-3,(415) 776-4246,1812 Divisadero St,4,758,"$Mexican, Seafood, Breakfast & Brunch",Lower Pacific Heights,223
Souvla,https://www.yelp.com/biz/souvla-san-francisco-3,(415) 400-5458,531 Divisadero St,4,462,"$$Mediterranean, Greek",NoPa,224
Artesano,https://www.yelp.com/biz/artesano-san-francisco-3,(415) 221-5500,3415 California St,4,377,"$$Latin American, Peruvian, Comfort Food",Laurel Heights,225
Pho Phu Quoc PPQ Beef Noodle House Restaurant,https://www.yelp.com/biz/pho-phu-quoc-ppq-beef-noodle-house-restaurant-san-francisco,(415) 661-8869,1816 Irving St,3.5,1394,"$Vietnamese, Noodles",Outer Sunset,226
Sunstream Coffee,https://www.yelp.com/biz/sunstream-coffee-san-francisco,(415) 567-5330,2884 Geary Blvd,4,196,"$Coffee & Tea, Juice Bars & Smoothies, Bakeries",Laurel Heights,227
1428 HAIGHT Patio Cafe & Crepery,https://www.yelp.com/biz/1428-haight-patio-cafe-and-crepery-san-francisco,(415) 864-8484,1428 Haight St,4,390,"$$American (Traditional), Creperies, Breakfast & Brunch",The Haight,228
Hayes Pizza,https://www.yelp.com/biz/hayes-pizza-san-francisco,(415) 742-5234,2077 Hayes St,4.5,182,"$$Pizza, Salad, Sandwiches",NoPa,229
NaYa Dessert Cafe,https://www.yelp.com/biz/naya-dessert-cafe-san-francisco-2,(415) 213-5308,5338 Geary Blvd,3.5,505,"$Desserts, Japanese, Thai",Inner Richmond,230
Peet’s Coffee,https://www.yelp.com/adredir?ad_business_id=fkoRYeplGNR1bi_cem5n6w&campaign_id=qleKSdlj15hhkE1AQIY0BQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpeets-coffee-san-francisco-17&request_id=d0af629719a3570d&signature=6142627e54a11a81da4ce1ac3b1e998de1fcaaec3c7e0ebf7f22083102a159c9&slot=0,-3206,5201 Geary Blvd,4,144,Coffee & Tea,Inner Richmond,
Morning Due Cafe,https://www.yelp.com/adredir?ad_business_id=AA1wdUC-d3XyHp_6G2dD_w&campaign_id=8jv9agdRqP3oeQqB0ECryg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmorning-due-cafe-san-francisco&request_id=9e0336ccd1d65464&signature=a537777c1b2c0f53a18a13b33d0c59a860cfbaf67f83ea95b055d575d2a14afc&slot=0,(628) 900-9791,3698 17th St,4,513,"American (New), Coffee & Tea, Breakfast & Brunch",Castro,
Cafe La Taza,https://www.yelp.com/adredir?ad_business_id=p2UxlDCm7aIP9jpK6g1e5A&campaign_id=HmgidS3FktRLR7coH-mTlA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcafe-la-taza-san-francisco-2&request_id=9e0336ccd1d65464&signature=f0b33c0e88a7b5be53f22571397efd159f3b605df4da04ed4d5aeb0a787902e1&slot=1,(415) 824-7717,2475 Mission St,4,371,"Breakfast & Brunch, Coffee & Tea, Latin American",Mission,
DragonEats,https://www.yelp.com/biz/dragoneats-san-francisco-7,(415) 522-6689,1671 Haight St,4.5,219,$Vietnamese,The Haight,231
Y & Y Vietnamese Cuisine,https://www.yelp.com/biz/y-and-y-vietnamese-cuisine-san-francisco-2,(415) 387-2938,914 Clement St,3.5,302,$$Vietnamese,Inner Richmond,232
Trad’r Sam,https://www.yelp.com/biz/tradr-sam-san-francisco-2,(415) 221-0773,6150 Geary Blvd,3.5,990,"$$Dive Bars, Pubs, Tiki Bars",Outer Richmond,233
Bacon Bacon,https://www.yelp.com/biz/bacon-bacon-san-francisco-5,(415) 218-4347,205 A Frederick St,4,447,"$Breakfast & Brunch, Cafes",Ashbury Heights,234
China First Restaurant,https://www.yelp.com/biz/china-first-restaurant-san-francisco,(415) 387-8370,336 Clement St,3.5,377,$$Chinese,Inner Richmond,235
Manitas Cafe,https://www.yelp.com/biz/manitas-cafe-san-francisco-2,(415) 213-5566,2078 Hayes St,4.5,102,"$$Salvadoran, Breakfast & Brunch, Cafes",NoPa,236
Pasquale’s Pizza,https://www.yelp.com/biz/pasquales-pizza-san-francisco-2,(415) 661-2140,700 Irving St,3.5,1004,"$$Pizza, Italian",Inner Sunset,237
Bistro Gambrinus,https://www.yelp.com/biz/bistro-gambrinus-san-francisco-4,(415) 221-7777,1813 Fulton St,4,303,"$$Sports Bars, Burgers, Pizza",NoPa,238
Peasant Pies Café & Catering,https://www.yelp.com/biz/peasant-pies-caf%C3%A9-and-catering-san-francisco-2,(415) 731-1978,1039 Irving St,4,477,"$Desserts, Fast Food, Vegetarian",Inner Sunset,239
Golden Gate Park Children’s Playground,https://www.yelp.com/biz/golden-gate-park-childrens-playground-san-francisco,,Near Park Entrance At Haight And Stanyan St,4.5,142,"Parks, Playgrounds",,240
Links Bar & Grill,https://www.yelp.com/adredir?ad_business_id=BP0D8y1iCA7xq21zds4xfg&campaign_id=SnXgyP7EbL7iwBhXkITAIQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flinks-bar-and-grill-san-francisco&request_id=9e0336ccd1d65464&signature=e8e3d5fb3b6fe22b83fbe91ace21e7e428de6b7dd178cf9a17b8f214d6784ce6&slot=0,(415) 702-9117,3129 Clement St,4.5,43,"American (New), Bars, Sandwiches",Outer Richmond,
Vanida Thai Kitchen,https://www.yelp.com/adredir?ad_business_id=uauHhqLPVP0ug-_qCzzT9Q&campaign_id=ToU7cfDCTzRzDnEndU4vsA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvanida-thai-kitchen-san-franciscosss&request_id=f8d9078ed5c0f2e1&signature=0eca4d642909227bdf1096ec1d9a7d76b66d09b69cdd460fbbdf1c5145e0e4e9&slot=0,(415) 697-3705,3050 Taraval St,3.5,466,Thai,Parkside,
Bissap Baobab,https://www.yelp.com/adredir?ad_business_id=6RD33qPwBS6j3ggo84J4iA&campaign_id=VFHfP6Bnf3LBdnE7gRGjOQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbissap-baobab-san-francisco-3&request_id=f8d9078ed5c0f2e1&signature=30d52cbd4e5e04210b85d8f6c4f57dce0a0fd694d6bbcccefa63cb46be7965c5&slot=1,(628) 900-9866,3388 19th St,4,893,"Dance Clubs, Cocktail Bars, Senegalese",Mission,
Burma Superstar,https://www.yelp.com/biz/burma-superstar-san-francisco-2,(415) 387-2147,309 Clement St,4,6834,$$Burmese,Inner Richmond,1
Chapeau,https://www.yelp.com/biz/chapeau-san-francisco,(415) 750-9787,126 Clement St,4.5,2721,$$$French,Inner Richmond,2
Arsicault Bakery,https://www.yelp.com/biz/arsicault-bakery-san-francisco,(415) 750-9460,397 Arguello Blvd,4.5,1349,$$Bakeries,Inner Richmond,3
Schubert’s Bakery,https://www.yelp.com/biz/schuberts-bakery-san-francisco,(415) 752-1580,521 Clement St,4.5,1749,"$$Bakeries, Desserts",Inner Richmond,4
Genki Crepes & Mini-Mart,https://www.yelp.com/biz/genki-crepes-and-mini-mart-san-francisco,(415) 379-6414,330 Clement St,4,2251,"$Desserts, Creperies",Inner Richmond,5
Bella Trattoria,https://www.yelp.com/biz/bella-trattoria-san-francisco,(415) 221-0305,3854 Geary Blvd,4.5,1440,$$Italian,Inner Richmond,6
Golden Gate Park,https://www.yelp.com/biz/golden-gate-park-san-francisco,(415) 831-2700,501 Stanyan St,4.5,1198,Parks,,7
San Tung,https://www.yelp.com/biz/san-tung-san-francisco-2,(415) 242-0828,1031 Irving St,4,7026,"$$Chinese, Chicken Wings, Noodles",Inner Sunset,8
Mandalay,https://www.yelp.com/biz/mandalay-san-francisco,(415) 386-3896,4348 California St,4,2182,$$Burmese,Inner Richmond,9
B Star,https://www.yelp.com/biz/b-star-san-francisco-2,(415) 933-9900,127 Clement St,4,1891,"$$Burmese, Asian Fusion, Breakfast & Brunch",Inner Richmond,10
Dumpling Baby China Bistro,https://www.yelp.com/adredir?ad_business_id=L1JU0hDv1k2Od3s9Glp-IQ&campaign_id=IXJ2x796esLS_bVtC3jyMA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdumpling-baby-china-bistro-san-francisco-4&request_id=f8d9078ed5c0f2e1&signature=dc4bf1747ed46a0e3cc1fa6eb94ec36256707c021d2329070ba360a88fa642d2&slot=0,(415) 592-8232,3751 Geary Blvd,4.5,67,"Asian Fusion, Chinese",Inner Richmond,
Krispy Krunchy Chicken,https://www.yelp.com/adredir?ad_business_id=gcdiumG5hmCUyYWe6sWMTg&campaign_id=Wpzh6Vja3dcqtjJRz5zujg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkrispy-krunchy-chicken-san-francisco-7&request_id=488ebceb52d64068&signature=59840c3c780bcde2500e6e058f08c1c3da271a3bf88a5bc11eb48ad2d09089a0&slot=0,(415) 800-8637,2660 Mason St,4.5,50,"Chicken Wings, Chicken Shop, Cajun/Creole",Fisherman's Wharf,
Delarosa,https://www.yelp.com/adredir?ad_business_id=QQkroHtwS96-dzMpT4a-DA&campaign_id=91DM9e80tR2OlfX4led77g&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdelarosa-san-francisco&request_id=488ebceb52d64068&signature=19e00d78f3adab22dbd6f52999556eab202f2b118cf61ad7efc5ce43fa6364cc&slot=1,(415) 673-7100,2175 Chestnut St,4,1570,"Cocktail Bars, Italian, Pizza",Marina/Cow Hollow,
Gary Danko,https://www.yelp.com/biz/gary-danko-san-francisco,(415) 749-2060,800 N Point St,4.5,5530,"$$$$American (New), French, Wine Bars",Russian Hill,1
House of Prime Rib,https://www.yelp.com/biz/house-of-prime-rib-san-francisco,(415) 885-4605,1906 Van Ness Ave,4,7234,"$$$American (Traditional), Steakhouses, Wine Bars",Nob Hill,2
B Patisserie,https://www.yelp.com/biz/b-patisserie-san-francisco-2,(415) 440-1700,2821 California St,4.5,2629,"$$Bakeries, Patisserie/Cake Shop, Macarons",Lower Pacific Heights,3
Isa Restaurant,https://www.yelp.com/biz/isa-restaurant-san-francisco,(415) 567-9588,3324 Steiner St,4,2080,"$$$French, Venues & Event Spaces",Marina/Cow Hollow,4
Blackwood,https://www.yelp.com/biz/blackwood-san-francisco-3,(415) 931-9663,2150 Chestnut St,4,1681,"$$Thai, Breakfast & Brunch, Asian Fusion",Marina/Cow Hollow,5
Pacific Catch,https://www.yelp.com/biz/pacific-catch-san-francisco,(415) 440-1950,2027 Chestnut St,4,1607,"$$Seafood, Sushi Bars, Tacos",Marina/Cow Hollow,6
SusieCakes,https://www.yelp.com/biz/susiecakes-san-francisco,(415) 474-2253,2109 Chestnut St,4,1160,"$$Bakeries, Cupcakes, Desserts",Marina/Cow Hollow,7
Sweet Maple,https://www.yelp.com/biz/sweet-maple-san-francisco,(415) 655-9169,2101 Sutter St,4.5,3808,"$$American (Traditional), Breakfast & Brunch, Burgers",Lower Pacific Heights,8
Palace Of Fine Arts,https://www.yelp.com/biz/palace-of-fine-arts-san-francisco,(415) 886-1929,3601 Lyon St,4.5,995,"Landmarks & Historical Buildings, Venues & Event Spaces",Marina/Cow Hollow,9
Marufuku Ramen SF,https://www.yelp.com/biz/marufuku-ramen-sf-san-francisco,(415) 872-9786,Located in Japan Center,4.5,3090,$$Ramen,Located in Japan Center,10
Akshar Home Made Food,https://www.yelp.com/adredir?ad_business_id=V0ZWJG0pH2HmA0yPiSKiHQ&campaign_id=R735Afm7Z0bNANozEvUDtA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fakshar-home-made-food-colma&request_id=488ebceb52d64068&signature=8b3ff3b5b9f67783fb74a2d03198b4514d9e9e750361d300fbd787ad0b9c1fed&slot=0,(480) 330-5490,,5,2,"Indian, Vegetarian, Food Delivery Services",,
Starbucks,https://www.yelp.com/adredir?ad_business_id=hVcc7ucQxuHatWKv6iEsew&campaign_id=8yOkIT-TDS69S0Z0WAJP9Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-san-francisco-127&request_id=700a64e10d16a1ab&signature=71bd366770a5612f377d938ea0b216a82918d790fb9d993705b1cfb233708f0d&slot=0,(415) 346-2852,3735 Buchanan,3.5,58,Coffee & Tea,Marina/Cow Hollow,
Izzy’s - San Francisco,https://www.yelp.com/adredir?ad_business_id=ClL-QEflsWyrUA9ybj5vSg&campaign_id=F90vntyjn6b_WTcLRd7kAA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fizzys-san-francisco-san-francisco&request_id=700a64e10d16a1ab&signature=2ae9b6b26375c334428fb54dc6c52eb88580054adfb463fb25a5523276702221&slot=1,(628) 400-5739,3345 Steiner St,3.5,1092,"Steakhouses, Cocktail Bars, Burgers",Marina/Cow Hollow,
Delarosa,https://www.yelp.com/biz/delarosa-san-francisco,(415) 673-7100,2175 Chestnut St,4,1570,"$$Italian, Cocktail Bars, Pizza",Marina/Cow Hollow,11
Roma Antica,https://www.yelp.com/biz/roma-antica-san-francisco-3,(415) 896-4281,3242 Scott St,4.5,683,"$$Pizza, Italian, Pasta Shops",Marina/Cow Hollow,12
Ace Wasabi Rock-N-Roll Sushi,https://www.yelp.com/biz/ace-wasabi-rock-n-roll-sushi-san-francisco,(415) 567-4903,3339 Steiner St,4,966,"$$Sushi Bars, Japanese",Marina/Cow Hollow,13
Atelier Crenn,https://www.yelp.com/biz/atelier-crenn-san-francisco,(415) 440-0460,3127 Fillmore St,4.5,752,$$$$French,Marina/Cow Hollow,14
Bob’s Donuts & Pastry Shop,https://www.yelp.com/biz/bobs-donuts-and-pastry-shop-san-francisco,(415) 776-3141,1621 Polk St,4.5,3100,"$Bakeries, Donuts",Nob Hill,15
Home Plate,https://www.yelp.com/biz/home-plate-san-francisco,(415) 922-4663,2150 Lombard St,4,1181,$$Breakfast & Brunch,Marina/Cow Hollow,16
Zushi Puzzle,https://www.yelp.com/biz/zushi-puzzle-san-francisco-2,(415) 931-9319,1910 Lombard St,4,1341,"$$$Sushi Bars, Japanese, Salad",Marina/Cow Hollow,17
Brenda’s French Soul Food,https://www.yelp.com/biz/brendas-french-soul-food-san-francisco-5,(415) 345-8100,652 Polk St,4,11055,"$$Breakfast & Brunch, Southern, Cajun/Creole",Tenderloin,18
The Codmother Fish & Chips,https://www.yelp.com/biz/the-codmother-fish-and-chips-san-francisco-3,(415) 606-9349,496 Beach St,4.5,2999,"$$British, Fish & Chips, Seafood",Fisherman's Wharf,19
Gamine,https://www.yelp.com/biz/gamine-san-francisco,(415) 771-7771,2223 Union St,4.5,887,"$$French, Burgers, Bars",Marina/Cow Hollow,20
Royal Indian Cuisine on Fillmore,https://www.yelp.com/adredir?ad_business_id=8-zW9T7u9L-TDVfJyLMOZw&campaign_id=AiBG18N1Mr7K0WHc_evqEA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Froyal-indian-cuisine-on-fillmore-san-francisco&request_id=700a64e10d16a1ab&signature=d71c152711d48261076d7ab12803637009e70ad76feb3e1d48cef2c599b46ecd&slot=0,(415) 567-7789,1740 Fillmore St,4,298,"Himalayan/Nepalese, Indian",Lower Pacific Heights,
Le Moon Thai Eatery,https://www.yelp.com/adredir?ad_business_id=YrWeVoV1k7TnvKb3HCyTNA&campaign_id=LNR-HgGQkgH_JmmOXrYsJg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fle-moon-thai-eatery-san-francisco&request_id=5df139843a411f76&signature=83d926b1639c5e696f02caa508d18f691c9419b6d71dccf03eedef53f95d7618&slot=0,(415) 922-1599,2380 Lombard St,4.5,28,"Thai, Breakfast & Brunch, Desserts",Marina/Cow Hollow,
Starbucks,https://www.yelp.com/adredir?ad_business_id=hVcc7ucQxuHatWKv6iEsew&campaign_id=8yOkIT-TDS69S0Z0WAJP9Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-san-francisco-127&request_id=5df139843a411f76&signature=d2cc438781a3a22eed170f2949020f52bdf04aa355d74b213f6af832670929a3&slot=1,(415) 346-2852,3735 Buchanan,3.5,58,Coffee & Tea,Marina/Cow Hollow,
State Bird Provisions,https://www.yelp.com/biz/state-bird-provisions-san-francisco,(415) 795-1272,1529 Fillmore St,4,2777,"$$$Tapas/Small Plates, American (New), Desserts",Western Addition,21
The Italian Homemade Company,https://www.yelp.com/biz/the-italian-homemade-company-san-francisco-6,(415) 655-9325,1919 Union St,4.5,969,"$$Italian, Pasta Shops, Desserts",Marina/Cow Hollow,22
Crissy Field,https://www.yelp.com/biz/crissy-field-san-francisco-4,(415) 561-4323,603 Mason St,5,794,"Parks, Beaches, Hiking",Presidio,23
Roam Artisan Burgers,https://www.yelp.com/biz/roam-artisan-burgers-san-francisco,(415) 440-7626,1785 Union St,4,1549,$$Burgers,Marina/Cow Hollow,24
Swan Oyster Depot,https://www.yelp.com/biz/swan-oyster-depot-san-francisco,(415) 673-1101,1517 Polk St,4,2861,$$Seafood,Nob Hill,25
Lucca Delicatessen,https://www.yelp.com/biz/lucca-delicatessen-san-francisco,(415) 921-7873,2120 Chestnut St,4,655,"$$Delis, Sandwiches, Cheese Shops",Marina/Cow Hollow,26
Tacolicious,https://www.yelp.com/biz/tacolicious-san-francisco,(415) 649-6077,2250 Chestnut St,3.5,1627,"$$Mexican, Cocktail Bars",Marina/Cow Hollow,27
