business_name,business_url,business_phone,business_address,business_rating,business_review_count,business_price_category,business_neighborhood,business_index
Fatamorgana Gelato,https://www.yelp.com/adredir?ad_business_id=Y6ooSx2MJ50P-n0RaQIiEw&campaign_id=Z6Dm-ztJ4BSr3PJixiYOXw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffatamorgana-gelato-beverly-hills&request_id=508fc423308d4012&signature=cf192a43be5cdae87889921c79b4aa33c5ea2bdb387db8f90652a7a01768aff3&slot=1,(424) 278-1629,162 S Beverly Dr,4.5,58,"Gelato, Gluten-Free, Ice Cream & Frozen Yogurt",,
Go Get Em Tiger,https://www.yelp.com/biz/go-get-em-tiger-los-angeles-11,Downtown,135 N Grand Ave,3.5,20,Coffee & Tea,,221
Upstage Burger,https://www.yelp.com/biz/upstage-burger-los-angeles,(213) 972-8000,135 N Grand Ave,3,31,$$Burgers,Downtown,222
Mamae’s Cooking,https://www.yelp.com/biz/mamaes-cooking-los-angeles,(909) 437-9770,Perishing Square Farmers Market,3.5,18,$Food Stands,Downtown,223
Subway,https://www.yelp.com/biz/subway-los-angeles-287,(213) 625-2224,704 W 1st St,3,25,$Sandwiches,Downtown,224
Nayeli’s Fresh Fruit,https://www.yelp.com/biz/nayelis-fresh-fruit-los-angeles,Downtown,221 S Grand Ave,5,4,Food Stands,,225
Hot Dogs King,https://www.yelp.com/biz/hot-dogs-king-los-angeles,(323) 359-2860,600 S Hope St,3,17,"$Food Trucks, Hot Dogs, Tacos",Downtown,226
Tee Up,https://www.yelp.com/biz/tee-up-los-angeles,(213) 614-8008,404 S Figueroa St,3.5,8,$$$$Lounges,Downtown,227
Earl of Sandwich - Temp. CLOSED,https://www.yelp.com/biz/earl-of-sandwich-los-angeles-5,(213) 625-3275,350 S Grand Ave,3.5,61,"$Sandwiches, Salad, Wraps",Downtown,228
Subway,https://www.yelp.com/biz/subway-los-angeles-401,(213) 623-8376,630 W 6th St,2,50,$Sandwiches,Downtown,229
The Gourmet Pizzeria,https://www.yelp.com/biz/the-gourmet-pizzeria-los-angeles-2,(213) 627-2899,404 S Figueroa St,2.5,13,"$Pizza, Chicken Wings, Salad",Downtown,230
Frank Coffee,https://www.yelp.com/adredir?ad_business_id=peLtWMEo13tYGBasTpg_Gg&campaign_id=F0-_2ycBa9zjQVk5eTiFyA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffrank-coffee-los-angeles&request_id=508fc423308d4012&signature=26398e8d9592be73248d567ad68a8b002acbc53e98186928d3280c3a5a2ae66e&slot=0,Westlake,3109 Beverly Blvd,5,7,Coffee & Tea,,
LA Prime Caffe,https://www.yelp.com/adredir?ad_business_id=9JQd6auyDCCIj1luDkPfTg&campaign_id=TRyE2I1arq68RwJwEUjsYA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fla-prime-caffe-los-angeles&request_id=8941728af39ed107&signature=427ca05e78a92de1df83212ca12e7ebc0402c0165470f0c6b632d50b438572ef&slot=0,(310) 312-5100,1849 Sawtelle Blvd,5,190,"Sandwiches, Breakfast & Brunch, Coffee & Tea",Sawtelle,
The Coffee Company,https://www.yelp.com/adredir?ad_business_id=Wz4LD7ABfwggHnICV30L6Q&campaign_id=f6E2DpjuiWfiYjqZksTBVw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-coffee-company-los-angeles-2&request_id=8941728af39ed107&signature=70fb47a1439b62eea69717d903b966298c1794ac70e2c0387bdcad7677ffe58c&slot=1,(310) 645-7315,8751 La Tijera Blvd,4,1666,"Coffee & Tea, American (New), Breakfast & Brunch",Westchester,
Just Down Stairs,https://www.yelp.com/biz/just-down-stairs-los-angeles,(213) 622-0175,707 Wilshire Blvd,3,19,"$Delis, Sandwiches",Downtown,231
Dolcini Caffe Espresso,https://www.yelp.com/biz/dolcini-caffe-espresso-los-angeles-2,(213) 624-4007,611 Wilshire Blvd,3.5,10,$Cafes,Downtown,232
Subway,https://www.yelp.com/biz/subway-los-angeles-344,(213) 688-9197,404 S Figueroa St,3,11,$Sandwiches,Downtown,233
Trimana,https://www.yelp.com/biz/trimana-los-angeles-31,(213) 241-6952,333 S Beaudry Ave,3,11,"$Delis, Sandwiches, Salad",Westlake,234
The Lobby Court - Bonaventure Hotel,https://www.yelp.com/biz/the-lobby-court-bonaventure-hotel-los-angeles,Downtown,404 S Figueroa St,3,6,$$Coffee & Tea,,235
Sticky Rice on Wheels,https://www.yelp.com/biz/sticky-rice-on-wheels-los-angeles,(323) 284-8744,317 S Broadway,3.5,11,"$Food Trucks, Thai",Downtown,236
C+M Coffee + Milk,https://www.yelp.com/biz/c-m-coffee-milk-los-angeles,Downtown,111 North Grand Ave,3,14,$Coffee & Tea,,237
The Lobby Court,https://www.yelp.com/biz/the-lobby-court-los-angeles,(213) 624-1000,404 S Figureoa St,4,3,"$$Lounges, Cocktail Bars",Downtown,238
Gourmet Coffee,https://www.yelp.com/biz/gourmet-coffee-los-angeles,(213) 612-0386,505 S Flower St,3.5,5,$Coffee & Tea,Downtown,239
East LA Meets Napa,https://www.yelp.com/biz/east-la-meets-napa-los-angeles,Downtown,350 S Grand Ave,4.5,3,Local Flavor,,240
Dough Pizzeria & Bar,https://www.yelp.com/adredir?ad_business_id=k97MysO5WnDYy7XS9SNShA&campaign_id=XwbqZCMN-E83o2s0o45k8w&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdough-pizzeria-and-bar-west-hollywood&request_id=8941728af39ed107&signature=560d950a6a992e3693e3aad79b66678db912ea091bbdf54582053a0501d87434&slot=0,(310) 275-7770,8947 W Sunset Blvd,4,504,"American (New), Bars, Pizza",,
Sam’s Club,https://www.yelp.com/adredir?ad_business_id=o-A6CGYLDXn7O9IKFsfcmg&campaign_id=HxNRNqi8az5KNkU6kWpO6Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsams-club-gardena&request_id=bd3bb3c5a0a376e3&signature=dda4bf82564b588c781b8bb46841ea417d8a6a3e689a408b750f0414492c4b67&slot=0,-1620,1399 Artesia Blvd,,Patisserie/Cake Shop,,,
Nespresso Boutique Bar,https://www.yelp.com/adredir?ad_business_id=aZ_7ZNvMHzPUBqMKsD7a9g&campaign_id=uJ7sP80TCeWOiAiKBQJerg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnespresso-boutique-bar-beverly-hills&request_id=bd3bb3c5a0a376e3&signature=eb31ca5d195c309029c8f4a4e5be46f212d4d28d677d206f02631903713302e1&slot=1,(800) 562-1465,408 N Beverly Dr,3.5,379,"Coffee Roasteries, Coffee & Tea, Cafes",,
Shin-Sen-Gumi Hakata Ramen-Gardena,https://www.yelp.com/biz/shin-sen-gumi-hakata-ramen-gardena-gardena-6,(310) 329-1335,2015 W Redondo Beach Blvd,4.5,3070,$$Ramen,,1
The Pan,https://www.yelp.com/biz/the-pan-gardena,(310) 329-7266,16601 S Western Ave,4,3161,"$$Pizza, American (New), Breakfast & Brunch",,2
Eatalian Cafe,https://www.yelp.com/biz/eatalian-cafe-gardena,(310) 532-8880,15500 S Broadway,4,2705,"$$Italian, Pizza, Breakfast & Brunch",,3
Bowl Thai,https://www.yelp.com/biz/bowl-thai-gardena,(310) 323-8882,15490 S Western Ave,4.5,1107,"$$Thai, Salad, Coffee & Tea",,4
Painter’s Tape,https://www.yelp.com/biz/painters-tape-gardena,(310) 353-3780,1725 W Redondo Beach Blvd,4.5,642,"$$American (New), Breakfast & Brunch, Sandwiches",,5
Sakae Sushi,https://www.yelp.com/biz/sakae-sushi-gardena,(310) 532-4550,1601 W Redondo Beach Blvd,4.5,549,"$Japanese, Sushi Bars",,6
Spoon House Bakery & Restaurant,https://www.yelp.com/biz/spoon-house-bakery-and-restaurant-gardena,(310) 538-0376,1601 W Redondo Beach Blvd,4,1212,"$$Bakeries, Japanese, Italian",,7
Giuliano’s Delicatessen,https://www.yelp.com/biz/giulianos-delicatessen-gardena-3,(310) 323-6990,1138 W Gardena Blvd,4.5,904,"$Delis, Sandwiches, Italian",,8
Yo-Way Eatery,https://www.yelp.com/biz/yo-way-eatery-gardena-2,(424) 228-1101,17901 S Vermont,5,861,"$Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Sandwiches",,9
Sweet Rice,https://www.yelp.com/biz/sweet-rice-gardena,(424) 344-2054,1630 W Redondo Beach Blvd,5,288,"$$Thai, Desserts, Breakfast & Brunch",,10
India’s Tandoori,https://www.yelp.com/adredir?ad_business_id=52QPoJFEObNp6f6rv8XthQ&campaign_id=3X6gcsBGSbP6ot7qru9NaA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Findias-tandoori-los-angeles&request_id=bd3bb3c5a0a376e3&signature=370500b2ac100d7b1a03e5e0a172e1057b8a6a3baeaf68670b2d054934315bbd&slot=0,(310) 268-9100,11819 Wilshire Blvd,4,1177,Indian,Brentwood,
Nespresso Boutique Bar,https://www.yelp.com/adredir?ad_business_id=aZ_7ZNvMHzPUBqMKsD7a9g&campaign_id=uJ7sP80TCeWOiAiKBQJerg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnespresso-boutique-bar-beverly-hills&request_id=3e524a5659555e2e&signature=95b65a29372eb22783d1c31883736d8b1063b70bc8a8fb0349f0927eab68c700&slot=0,(800) 562-1465,408 N Beverly Dr,3.5,379,"Coffee Roasteries, Coffee & Tea, Cafes",,
India’s Tandoori,https://www.yelp.com/adredir?ad_business_id=52QPoJFEObNp6f6rv8XthQ&campaign_id=3X6gcsBGSbP6ot7qru9NaA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Findias-tandoori-los-angeles&request_id=3e524a5659555e2e&signature=f518cbac076940e06622a8b9304d642cadda338439934f7b00e4d5096ea3089a&slot=1,(310) 268-9100,11819 Wilshire Blvd,4,1177,Indian,Brentwood,
The Crab Shack,https://www.yelp.com/biz/the-crab-shack-gardena,(310) 808-9908,15460 S Western Ave,4,1199,"$$Cajun/Creole, Seafood, Soup",,11
Gardena Bowl Coffee Shop,https://www.yelp.com/biz/gardena-bowl-coffee-shop-gardena,(310) 532-0820,15707 S Vermont Ave,4,715,"$$Hawaiian, Japanese, American (Traditional)",,12
Azuma Japanese Restaurant,https://www.yelp.com/biz/azuma-japanese-restaurant-gardena,(310) 532-8623,16123 S Western Ave,4,845,$$Japanese,,13
Crazy Rock’N Sushi - Gardena,https://www.yelp.com/biz/crazy-rockn-sushi-gardena-gardena-2,(310) 323-7655,1546 W Redondo Beach Blvd,4,744,"$$Seafood, Sushi Bars, Japanese",,14
Pho Ever Restaurant,https://www.yelp.com/biz/pho-ever-restaurant-gardena,(310) 217-9262,2228 W Rosecrans Ave,4,1063,"$Vietnamese, Sandwiches, Soup",,15
Oh My Burger,https://www.yelp.com/biz/oh-my-burger-gardena-3,(310) 756-6522,2142 W El Segundo Blvd,4.5,1366,"$$Burgers, American (New)",,16
Kotohira Restaurant,https://www.yelp.com/biz/kotohira-restaurant-gardena,(310) 323-3966,1747 W Redondo Beach Blvd,4.5,538,$$Japanese,,17
Honeymee - Gardena,https://www.yelp.com/biz/honeymee-gardena-gardena,,15480 S Western Ave,4,581,"$Desserts, Ice Cream & Frozen Yogurt, Coffee & Tea",,18
Mr Fries Man,https://www.yelp.com/biz/mr-fries-man-gardena-2,(424) 292-3616,14800 S Western Ave,4,919,$$American (Traditional),,19
Kko Kko Yang-Gopchang,https://www.yelp.com/biz/kko-kko-yang-gopchang-gardena,(310) 527-6497,1716 W Redondo Beach Blvd,5,195,$$Korean,,20
Tux & Chucks Street Food,https://www.yelp.com/adredir?ad_business_id=Q2LJScyWKiavKH2i5fjrVw&campaign_id=8qthy-zUsM2jQSjqE68FNw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftux-and-chucks-street-food-long-beach&request_id=3e524a5659555e2e&signature=478df0e9207c84b98c77ce624c381517b52db4bfa3893a86b2d20a0918ddabfa&slot=0,(562) 676-4034,1916 W Willow St,4.5,250,"Street Vendors, Asian Fusion, Tacos",,
Cassidy’s Corner Cafe,https://www.yelp.com/adredir?ad_business_id=5pZV8RyrsvWSvAJf29pHKQ&campaign_id=r2DANM4hKWX7rotK8W5eUQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcassidy-s-corner-cafe-long-beach&request_id=ab7e0a8aba47c68c&signature=fb2c285d597c4cfd9b859985e31b1f73f7f698a4a6349a467467ed8419098347&slot=0,(562) 273-2329,3846 Atlantic Ave,4.5,71,"Bagels, Cafes, Donuts",,
Starbucks,https://www.yelp.com/adredir?ad_business_id=KnXatJUSDK0ZRwKzKCJQ0A&campaign_id=8yOkIT-TDS69S0Z0WAJP9Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-gardena-7&request_id=ab7e0a8aba47c68c&signature=b836ad989e7f416176e65325716f723b513c3131625c651f14f2cea9b1d02979&slot=1,(310) 532-2262,1400 W Redondo Beach Blvd,3,108,Coffee & Tea,,
Shin-Sen-Gumi Hakata Ramen-Gardena,https://www.yelp.com/biz/shin-sen-gumi-hakata-ramen-gardena-gardena-6,(310) 329-1335,2015 W Redondo Beach Blvd,4.5,3070,$$Ramen,,1
The Pan,https://www.yelp.com/biz/the-pan-gardena,(310) 329-7266,16601 S Western Ave,4,3161,"$$Pizza, American (New), Breakfast & Brunch",,2
Eatalian Cafe,https://www.yelp.com/biz/eatalian-cafe-gardena,(310) 532-8880,15500 S Broadway,4,2705,"$$Italian, Pizza, Breakfast & Brunch",,3
Bowl Thai,https://www.yelp.com/biz/bowl-thai-gardena,(310) 323-8882,15490 S Western Ave,4.5,1107,"$$Thai, Salad, Coffee & Tea",,4
Painter’s Tape,https://www.yelp.com/biz/painters-tape-gardena,(310) 353-3780,1725 W Redondo Beach Blvd,4.5,642,"$$American (New), Breakfast & Brunch, Sandwiches",,5
Sakae Sushi,https://www.yelp.com/biz/sakae-sushi-gardena,(310) 532-4550,1601 W Redondo Beach Blvd,4.5,549,"$Japanese, Sushi Bars",,6
Spoon House Bakery & Restaurant,https://www.yelp.com/biz/spoon-house-bakery-and-restaurant-gardena,(310) 538-0376,1601 W Redondo Beach Blvd,4,1212,"$$Bakeries, Japanese, Italian",,7
Giuliano’s Delicatessen,https://www.yelp.com/biz/giulianos-delicatessen-gardena-3,(310) 323-6990,1138 W Gardena Blvd,4.5,904,"$Delis, Sandwiches, Italian",,8
Yo-Way Eatery,https://www.yelp.com/biz/yo-way-eatery-gardena-2,(424) 228-1101,17901 S Vermont,5,861,"$Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Sandwiches",,9
Sweet Rice,https://www.yelp.com/biz/sweet-rice-gardena,(424) 344-2054,1630 W Redondo Beach Blvd,5,288,"$$Thai, Desserts, Breakfast & Brunch",,10
Village Well Books & Coffee,https://www.yelp.com/adredir?ad_business_id=ucxM6yV-eYZ2h_cW6mbJvg&campaign_id=VSeUa8nEXhEYEwbz2k1gWg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvillage-well-books-and-coffee-culver-city&request_id=ab7e0a8aba47c68c&signature=2791e57ca24d552d4c04442c3f4f319bb2ffde95b080d76cab7a56e356a821f0&slot=0,(601) 265-1157,9900 Culver Blvd,5,1,"Bookstores, Cafes, Gift Shops",,
Starbucks,https://www.yelp.com/adredir?ad_business_id=KnXatJUSDK0ZRwKzKCJQ0A&campaign_id=8yOkIT-TDS69S0Z0WAJP9Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-gardena-7&request_id=6ee3f0d8b0650b70&signature=ac490db57720296c586e6e9cb9037d40a70ba2f1e92c9b3d4c4d6c6217d23300&slot=0,(310) 532-2262,1400 W Redondo Beach Blvd,3,108,Coffee & Tea,,
Nespresso Boutique Bar,https://www.yelp.com/adredir?ad_business_id=aZ_7ZNvMHzPUBqMKsD7a9g&campaign_id=uJ7sP80TCeWOiAiKBQJerg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnespresso-boutique-bar-beverly-hills&request_id=6ee3f0d8b0650b70&signature=4039b65a52d466ef8c10494da0f4b487fe33e28e61d0168cfdf49cf08890b5fa&slot=1,(800) 562-1465,408 N Beverly Dr,3.5,379,"Cafes, Coffee & Tea, Coffee Roasteries",,
Aunty Maile’s Hawaiian Food,https://www.yelp.com/biz/aunty-maile-s-hawaiian-food-torrance,(310) 324-2612,16300 Crenshaw Blvd,4.5,617,$$Hawaiian,,21
The Shawarma Factory,https://www.yelp.com/biz/the-shawarma-factory-gardena-3,(424) 200-2053,14817 S Western Ave,4.5,483,"$Mediterranean, Halal",,22
-8℃ Ice Cream,https://www.yelp.com/biz/8-ice-cream-gardena,(310) 808-3618,1630 W Redondo Beach Blvd,4,767,"$Desserts, Ice Cream & Frozen Yogurt",,23
Aloha Pizza & Shave Ice Company,https://www.yelp.com/biz/aloha-pizza-and-shave-ice-company-gardena-3,(310) 715-6900,1534 W Artesia Blvd,4.5,784,"$$Pizza, Shaved Ice",,24
Shin-Sen-Gumi Yakitori -Gardena,https://www.yelp.com/biz/shin-sen-gumi-yakitori-gardena-gardena,(310) 715-1588,18517 S Western Ave,4.5,1210,"$$Japanese, Tapas/Small Plates",,25
Pho Daily,https://www.yelp.com/biz/pho-daily-gardena,(310) 630-4915,15126 S Western Ave,4,666,$$Vietnamese,,26
Kansha Creamery,https://www.yelp.com/biz/kansha-creamery-torrance,(310) 953-7110,18515 S Western Ave,4.5,676,"$Ice Cream & Frozen Yogurt, Desserts",,27
Lomeli’s Italian Restaurant,https://www.yelp.com/biz/lomelis-italian-restaurant-gardena,(310) 464-4330,2223 W Redondo Beach Blvd,4,1105,"$$Italian, Pizza",,28
Sakuraya,https://www.yelp.com/biz/sakuraya-gardena,(310) 323-7117,16134 S Western Ave,4.5,249,"$Bakeries, Candy Stores, Desserts",,29
Moana Grill,https://www.yelp.com/biz/moana-grill-gardena,(310) 527-7713,15420 S Western Ave,4.5,230,"$$Japanese, Poke, Hawaiian",,30
Black Angus Steakhouse,https://www.yelp.com/adredir?ad_business_id=T6V_pQcH2LUxeCvt6rZ_Sw&campaign_id=J02Xp0vM1w32ZJJqDXrlOg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fblack-angus-steakhouse-torrance&request_id=6ee3f0d8b0650b70&signature=0cf4e3d01b1fbed64a20a7a68250dfa17833dc2f7244dbc7dd5032a7407b92f3&slot=0,(310) 370-1523,3405 Carson St,3.5,590,"Seafood, Steakhouses, American (New)",,
Nespresso Boutique Bar,https://www.yelp.com/adredir?ad_business_id=aZ_7ZNvMHzPUBqMKsD7a9g&campaign_id=uJ7sP80TCeWOiAiKBQJerg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnespresso-boutique-bar-beverly-hills&request_id=55134ce7846e6ace&signature=a26827edb976447db8c54032848a34b010bc206cc644d3ba9e324e5d4122c822&slot=0,(800) 562-1465,408 N Beverly Dr,3.5,379,"Cafes, Coffee Roasteries, Coffee & Tea",,
Da Carla Ristorante Italiano & Caffe,https://www.yelp.com/adredir?ad_business_id=Jw5eIlTbJQUCtRWrabcjlw&campaign_id=jFwXWVoimuD2mg-dioRRSA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fda-carla-ristorante-italiano-and-caffe-beverly-hills&request_id=55134ce7846e6ace&signature=38f4888ea0f43abef2166fe1cc477d138b531a2afc8bd63d4d1d8dda9c678b39&slot=1,(424) 288-4990,9887 S Santa Monica Blvd,,Italian,,,
Cafe Pruvia,https://www.yelp.com/biz/cafe-pruvia-gardena,(310) 756-6512,1610 W Redondo Beach Blvd,5,117,"Coffee & Tea, Desserts, Bubble Tea",,31
Sushi Yoko,https://www.yelp.com/biz/sushi-yoko-gardena,(310) 380-6757,2217 W Rosecrans Ave,4.5,223,"$$Japanese, Sushi Bars",,32
Otafuku Restaurant,https://www.yelp.com/biz/otafuku-restaurant-gardena,(310) 532-9348,16525 S Western Ave,4,507,"$$Japanese, Noodles",,33
Yellow Cow Korean Restaurant,https://www.yelp.com/biz/yellow-cow-korean-restaurant-gardena,(310) 329-7343,1835 W Redondo Beach Blvd,4,509,"$$Korean, Barbeque, Soup",,34
Boiling Point,https://www.yelp.com/biz/boiling-point-gardena-2,(310) 225-5533,15488 S Western Ave,3.5,1117,"$$Taiwanese, Hot Pot, Comfort Food",,35
California Fish Grill,https://www.yelp.com/biz/california-fish-grill-gardena,(310) 225-2777,1425 W Artesia Blvd,4,1090,"$$Seafood, Fish & Chips, Tacos",,36
Chicken Maison,https://www.yelp.com/biz/chicken-maison-gardena-3,(310) 327-7373,15900 Crenshaw Blvd,4.5,680,"$$Mediterranean, Greek, Middle Eastern",,37
d’ Lunch Spot,https://www.yelp.com/biz/d-lunch-spot-gardena-4,(310) 953-0444,15315 S Figueroa St,4.5,222,"$$Mediterranean, Mexican, Kebab",Harbor Gateway,38
Grand Fish Tacos & Ceviche,https://www.yelp.com/biz/grand-fish-tacos-and-ceviche-gardena-6,(310) 409-7179,15410 S Western Ave,4,322,$$Seafood,,39
Ding Tea Gardena,https://www.yelp.com/biz/ding-tea-gardena-gardena-3,(424) 396-3322,15400 S Western Ave,4,356,$Bubble Tea,,40
Panera Bread,https://www.yelp.com/adredir?ad_business_id=5u75jW9d4ntwUqbqi_HWhA&campaign_id=UqKCSepFly-xjHamEWs4kg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpanera-bread-south-gate-4&request_id=55134ce7846e6ace&signature=57aad2d00b7ae04b1a6e0a836cb88df7f78b2dfe78295d92aa76042f844feb9b&slot=0,-3747,5802 Firestone Blvd,,Salad,,,
Subway,https://www.yelp.com/adredir?ad_business_id=pgci03TrKAPu9-eZ3pKUYQ&campaign_id=3OBegPrpLTMNOChS5WYJxg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsubway-gardena-16&request_id=71570f1cef7bce02&signature=663daa1090052d8849455d66cf9d63e95b6e29f286cd9d158b9eafd02979d069&slot=0,(310) 323-1300,1703 W Redondo Beach Blvd,3,26,"Food Delivery Services, Sandwiches, Fast Food",,
Vaf,https://www.yelp.com/adredir?ad_business_id=QGaQHamDqCZ-B8cTpgA7PQ&campaign_id=4vWDpfL2VQ92FH-Ggsiz4g&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvaf-los-angeles-2&request_id=71570f1cef7bce02&signature=d5fa91e89c7d053b7fb7eabd34e7e6b5a055908a42bc2f994213b23095c9bc8a&slot=1,(323) 200-4199,724 S Spring St,,Italian,,Downtown,
Ya Yaa Thai Cuisine,https://www.yelp.com/biz/ya-yaa-thai-cuisine-gardena,(310) 532-3315,1130 W Redondo Beach Blvd,4,338,$$Thai,,41
O Young’s Rock Pot,https://www.yelp.com/biz/o-youngs-rock-pot-gardena-2,(310) 817-4231,1630 W Redondo Beach Blvd,4,303,"$$Chinese, Hot Pot",,42
Jin Jja Roo,https://www.yelp.com/biz/jin-jja-roo-gardena-3,(310) 329-7586,15435 S Western Ave,4.5,224,"$Korean, Chinese, Noodles",,43
Fukagawa,https://www.yelp.com/biz/fukagawa-gardena,(310) 324-4306,1630 W Redondo Beach Blvd,4,269,$$Japanese,,44
Pollo Ala Brasa,https://www.yelp.com/biz/pollo-ala-brasa-gardena,(310) 715-2494,16527 S Vermont Ave,4,437,$Peruvian,,45
Tofu Village,https://www.yelp.com/biz/tofu-village-gardena-2,(310) 527-3737,15128 S Western Ave,4,365,"$$Korean, Barbeque",,46
Ramen Yamadaya,https://www.yelp.com/biz/ramen-yamadaya-torrance,(310) 380-5555,3118 W 182nd St,4,1540,$$Ramen,,47
Sushi Sumo,https://www.yelp.com/biz/sushi-sumo-gardena,(310) 516-0499,1831 W Redondo Beach Blvd,4,700,"$$Sushi Bars, Conveyor Belt Sushi",,48
85°C Bakery Cafe,https://www.yelp.com/biz/85-c-bakery-cafe-gardena,(310) 329-8585,1386 W Artesia Blvd,3.5,1143,"$Coffee & Tea, Bakeries, Patisserie/Cake Shop",,49
XOXO Cake Pops,https://www.yelp.com/biz/xoxo-cake-pops-gardena-4,(424) 223-8402,,5,93,"$Desserts, Cupcakes, Custom Cakes",,50
Nespresso Boutique Bar,https://www.yelp.com/adredir?ad_business_id=aZ_7ZNvMHzPUBqMKsD7a9g&campaign_id=uJ7sP80TCeWOiAiKBQJerg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnespresso-boutique-bar-beverly-hills&request_id=71570f1cef7bce02&signature=208aabbb3ad8d7ff852395b5af52af01e75446b09cfb8e5d337efc1f41d2ed3f&slot=0,(800) 562-1465,408 N Beverly Dr,3.5,379,"Coffee Roasteries, Coffee & Tea, Cafes",,
Sam’s Club,https://www.yelp.com/adredir?ad_business_id=o-A6CGYLDXn7O9IKFsfcmg&campaign_id=HxNRNqi8az5KNkU6kWpO6Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsams-club-gardena&request_id=b4bbcddcecbf9aa0&signature=6501b5ee19b172004545698198e6fa94aec8f3dee85bb0787c891436b355dbea&slot=0,-1620,1399 Artesia Blvd,,Popcorn Shops,,,
Gelson’s Wine Bar,https://www.yelp.com/adredir?ad_business_id=Z_mx_0Yo6jlM47hvhk_OFA&campaign_id=odtdMW0aDvQpYZLKvnNvng&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgelsons-wine-bar-manhattan-beach&request_id=b4bbcddcecbf9aa0&signature=bbc3b251d9791095d10bc3a03868ce670b3e3a65d71bc2d99fb221c319cc4760&slot=1,(424) 452-0412,707 N Sepulveda Blvd,4,8,Wine Bars,,
Burnt Tortilla,https://www.yelp.com/biz/burnt-tortilla-gardena-3,(310) 217-2395,1435 W Redondo Beach Blvd,3.5,629,"$$Mexican, Sports Bars",,51
Tampopo Restaurant,https://www.yelp.com/biz/tampopo-restaurant-gardena,(310) 323-7882,15462 S Western Ave,4,515,"$$Sushi Bars, Ramen",,52
Umemura Restaurant,https://www.yelp.com/biz/umemura-restaurant-gardena,(310) 217-0970,1724 W Redondo Beach Blvd,4,384,$$Ramen,,53
The Pan,https://www.yelp.com/biz/the-pan-gardena-5,(310) 329-2099,1050 W Rosecrans Ave,4,490,"$$Pizza, Breakfast & Brunch, Burgers",,54
Moon BBQ,https://www.yelp.com/biz/moon-bbq-gardena,(310) 327-3355,16334 S Western Ave,4,769,"$$Korean, Barbeque, Buffets",,55
