business_name,business_url,business_phone,business_address,business_rating,business_review_count,business_price_category,business_neighborhood,business_index
Nespresso Boutique,https://www.yelp.com/adredir?ad_business_id=tP24e9b0_k7P_x_ZIW6nUw&campaign_id=Ro_LqYCgk2ScJ9Qc5yWwtQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnespresso-boutique-skokie&request_id=73d17079d1edf222&signature=1f208cadd265bdf6b24a4b0f4dc714f2fa4821f73e51f05ecd1f7704505bc05c&slot=1,(800) 562-1465,4999 Old Orchard Shop Center Rd,4,32,Coffee Roasteries,,
Oiistar,https://www.yelp.com/biz/oiistar-chicago,(773) 360-8791,1385 N Milwaukee Ave,4,989,"$$Asian Fusion, Ramen",Wicker Park,91
etta,https://www.yelp.com/biz/etta-chicago-2,(312) 757-4444,1840 W North Ave,4.5,645,"$$Italian, American (New), Breakfast & Brunch",Wicker Park,92
Ipsento 606,https://www.yelp.com/biz/ipsento-606-chicago,(872) 206-8697,1813 N Milwaukee Ave,4.5,268,"$$Coffee & Tea, Cocktail Bars",Bucktown,93
Sushi Taku,https://www.yelp.com/biz/sushi-taku-chicago-2,(773) 252-8258,1904 W Division St,4.5,733,"$$Japanese, Sushi Bars",West Town,94
Amaru,https://www.yelp.com/biz/amaru-chicago,(773) 687-9790,1904 W N Ave,5,141,"Latin American, Caribbean, Cocktail Bars",Wicker Park,95
Three Wheels Noodle,https://www.yelp.com/biz/three-wheels-noodle-chicago,(773) 360-8288,2339 N Milwaukee Ave,4.5,116,$$Thai,Logan Square,96
Enso Sushi & Bar,https://www.yelp.com/biz/enso-sushi-and-bar-chicago-2,(773) 878-8998,1613 N Damen Ave,4,439,"$$Sushi Bars, Ramen, Bars",Wicker Park,97
Cafe Mustache,https://www.yelp.com/biz/cafe-mustache-chicago,(773) 687-9063,2313 N Milwaukee Ave,4,256,$Cafes,Logan Square,98
L’ Patron Tacos,https://www.yelp.com/biz/l-patron-tacos-chicago-2,(773) 252-6335,3749 W Fullerton Ave,4,506,"$$New Mexican Cuisine, Tacos, Fast Food",Logan Square,99
Jibaritos y Más,https://www.yelp.com/biz/jibaritos-y-m%C3%A1s-chicago-4,(773) 799-8601,3400 W Fullerton Ave,4,365,$Puerto Rican,Logan Square,100
Petey’s Restaurant,https://www.yelp.com/adredir?ad_business_id=oOthYEUFzhWmswA4fTllxw&campaign_id=MDjA4zL1juK3lgwsf25hyA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpeteys-restaurant-chicago&request_id=73d17079d1edf222&signature=b46853d3f4486d3f164b4a173e3991c92dcd116f8e5aae207438269ae6c4a8a2&slot=0,(773) 966-6113,250 W 47th St,3,8,"Sandwiches, Hot Dogs, Burgers",Canaryville,
Sam’s Club,https://www.yelp.com/adredir?ad_business_id=8y6o3W8kz4Q54zH5l7SCAA&campaign_id=HxNRNqi8az5KNkU6kWpO6Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsams-club-cicero&request_id=418fac304c4242ab&signature=4fd56386ac5243deaa2c80fdfa29dac43e12ffd02838633da0034e1fe70e2e24&slot=0,-7619,2601 S Cicero Ave,,Convenience Stores,,Little Village,
Lucky Bird - Chicago,https://www.yelp.com/adredir?ad_business_id=yngeh8_Z3M0025MtotD_UQ&campaign_id=DkP5Frqwepstb8btI4f5Pg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flucky-bird-chicago-chicago-2&request_id=418fac304c4242ab&signature=8d26842a750a3b1210be12000f7ab8c6eb8b65b7b92f546a3c2f617eedb05934&slot=1,(773) 354-4324,850 W Superior St,3.5,5,Chicken Shop,River West,
Blue Line Lounge & Grill,https://www.yelp.com/biz/blue-line-lounge-and-grill-chicago-2,(773) 395-3700,1548 N Damen Ave,4,743,"$$Lounges, American (Traditional)",Wicker Park,101
Humboldt Haus Sandwich Bar,https://www.yelp.com/biz/humboldt-haus-sandwich-bar-chicago-2,(773) 697-9590,2958 W North Ave,4.5,202,"$Sandwiches, Sports Bars",Humboldt Park,102
Pretty Cool Ice Cream,https://www.yelp.com/biz/pretty-cool-ice-cream-chicago,(773) 697-4140,2353 N California Ave,4.5,162,$Ice Cream & Frozen Yogurt,Logan Square,103
Staropolska Restaurant,https://www.yelp.com/biz/staropolska-restaurant-chicago-3,(773) 342-0779,3030 N Milwaukee Ave,4.5,503,"$$Polish, Desserts, Soup",Avondale,104
The StopAlong,https://www.yelp.com/biz/the-stopalong-chicago,(773) 394-4694,1812 N Milwaukee Ave,4.5,210,"$$Pizza, Burgers, Salad",Bucktown,105
Turbo Tacos,https://www.yelp.com/biz/turbo-tacos-chicago,(773) 360-8892,2050 N Milwaukee Ave,4.5,140,$Mexican,Logan Square,106
El Nandu Restaurant,https://www.yelp.com/biz/el-nandu-restaurant-chicago,(773) 278-0900,2731 W Fullerton Ave,4,353,"$$Latin American, Argentine, Steakhouses",Logan Square,107
Antico,https://www.yelp.com/biz/antico-chicago,(773) 489-4895,1946 N Leavitt St,4.5,223,$$$Italian,Bucktown,108
Dante’s Pizzeria,https://www.yelp.com/biz/dantes-pizzeria-chicago,(773) 342-0002,3028 W Armitage Ave,4,353,"$$Pizza, Italian",Logan Square,109
Silom 12,https://www.yelp.com/biz/silom-12-chicago,(773) 489-1212,1846-48 N Milwaukee Ave,4,435,$$Thai,Bucktown,110
Nespresso Boutique,https://www.yelp.com/adredir?ad_business_id=tP24e9b0_k7P_x_ZIW6nUw&campaign_id=Ro_LqYCgk2ScJ9Qc5yWwtQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnespresso-boutique-skokie&request_id=418fac304c4242ab&signature=3413bfcae59e3a4579ca970ab441c2cfa33030ba67fb9e0c83ae686bf59c80b5&slot=0,(800) 562-1465,4999 Old Orchard Shop Center Rd,4,32,Coffee Roasteries,,
Starbucks,https://www.yelp.com/adredir?ad_business_id=UzMAyB7Erl03x7rdusYySg&campaign_id=gpDToobh-hh-C0_VJlgAjQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-chicago-161&request_id=43e638dd852d856a&signature=59485e2d9f5bbd832e5ea18d3d1568e00476cd111849d5ce11120a517efc45b0&slot=0,-10901,2543 N California,3.5,91,"Breakfast & Brunch, Coffee & Tea",Logan Square,
Sam’s Club,https://www.yelp.com/adredir?ad_business_id=8y6o3W8kz4Q54zH5l7SCAA&campaign_id=HxNRNqi8az5KNkU6kWpO6Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsams-club-cicero&request_id=43e638dd852d856a&signature=920f8bb0613c949dae573cb5dce4e4b90e99e1622cc679fb4d86ff09b0cf0f6d&slot=1,-7619,2601 S Cicero Ave,,Farmers Market,,Little Village,
Le Bouchon,https://www.yelp.com/biz/le-bouchon-chicago,(773) 862-6600,1958 N Damen Ave,4,559,$$$French,Bucktown,111
The Radler,https://www.yelp.com/biz/the-radler-chicago,Logan Square,2375 N Milwaukee Ave,4,382,"$$German, Bars, Sandwiches",,112
Rosa’s Lounge,https://www.yelp.com/biz/rosas-lounge-chicago,(773) 342-0452,3420 W Armitage Ave,4.5,142,"$$Jazz & Blues, Lounges",Logan Square,113
Fatso’s Last Stand,https://www.yelp.com/biz/fatsos-last-stand-chicago-2,(773) 245-3287,2258 W Chicago Ave,4,814,"$$Hot Dogs, Burgers, Fast Food",Ukrainian Village,114
Bixi Beer,https://www.yelp.com/biz/bixi-beer-chicago-8,(773) 904-7368,2515 N Milwaukee Ave,4,288,"$$Asian Fusion, Brewpubs",Logan Square,115
Star Lounge Coffee Bar,https://www.yelp.com/biz/star-lounge-coffee-bar-chicago,(773) 384-7827,2521 W Chicago Ave,4.5,523,$$Coffee & Tea,West Town,116
Fairgrounds Coffee and Tea,https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago,(773) 770-3444,1620 N Milwaukee Ave,4.5,261,"$$Breakfast & Brunch, Cafes",Wicker Park,117
Hash,https://www.yelp.com/biz/hash-chicago,(773) 661-2964,1357 N Western Ave,4,445,"$$Breakfast & Brunch, Sandwiches, Donuts",Wicker Park,118
JAM,https://www.yelp.com/biz/jam-chicago,(773) 292-6011,2853 N Kedzie Ave,3.5,742,"$$Breakfast & Brunch, Coffee & Tea, Venues & Event Spaces",Avondale,119
Las Palmas,https://www.yelp.com/biz/las-palmas-chicago,(773) 289-4991,1835 W North Ave,4,684,"$$Mexican, Latin American",Wicker Park,120
Nespresso Boutique,https://www.yelp.com/adredir?ad_business_id=tP24e9b0_k7P_x_ZIW6nUw&campaign_id=Ro_LqYCgk2ScJ9Qc5yWwtQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnespresso-boutique-skokie&request_id=43e638dd852d856a&signature=4e8f7094487c44b5e09751d156adfac0a750811d1f6113edb97bc8c00235d968&slot=0,(800) 562-1465,4999 Old Orchard Shop Center Rd,4,32,Coffee Roasteries,,
Sam’s Club,https://www.yelp.com/adredir?ad_business_id=8y6o3W8kz4Q54zH5l7SCAA&campaign_id=HxNRNqi8az5KNkU6kWpO6Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsams-club-cicero&request_id=a3b16abf5e5a57b6&signature=4ae2bb27eae7debbe1dedff94cdd44d388fc082043f1e862953a505f9e013e4c&slot=0,-7619,2601 S Cicero Ave,,Cupcakes,,Little Village,
Starbucks,https://www.yelp.com/adredir?ad_business_id=UzMAyB7Erl03x7rdusYySg&campaign_id=hNmHkdFInT06Y_zmHivbBA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-chicago-161&request_id=a3b16abf5e5a57b6&signature=636e37e688f58b62afc6ebf93d65b14382aa51f73aef5fbbf05dd91bb81bed31&slot=1,-10901,2543 N California,3.5,91,"Breakfast & Brunch, Coffee & Tea",Logan Square,
Hoosier Mama Pie Company,https://www.yelp.com/biz/hoosier-mama-pie-company-chicago,(312) 243-4846,1618 1/2 Chicago Ave,4.5,854,"$$Desserts, Bakeries",Ukrainian Village,121
Summer House Santa Monica,https://www.yelp.com/biz/summer-house-santa-monica-chicago-4,(773) 634-4100,1954 N Halsted St,4,2397,$$American (Traditional),Lincoln Park,122
Chicago Diner,https://www.yelp.com/biz/chicago-diner-chicago-3,(773) 935-6696,3411 N Halsted St,4,2110,"$$Comfort Food, American (Traditional), Breakfast & Brunch",Lakeview,123
The Publican,https://www.yelp.com/biz/the-publican-chicago,(312) 733-9555,837 W Fulton Market,4,3204,"$$$American (New), Breakfast & Brunch, Diners",Fulton Market,124
My Pi Pizza,https://www.yelp.com/biz/my-pie-pizza-chicago-6,(773) 394-6900,2010 N Damen Ave,4,381,$$Pizza,Bucktown,125
Wonder Chop,https://www.yelp.com/biz/wonder-chop-chicago,(773) 384-6499,2418 W Fullerton Ave,5,63,"Chinese, Japanese, Sushi Bars",Bucktown,126
Rocking Horse,https://www.yelp.com/biz/rocking-horse-chicago-2,(773) 486-0011,2535 N Milwaukee Ave,3.5,502,"$$Pubs, American (New), Tacos",Logan Square,127
The Gallery Cabaret,https://www.yelp.com/biz/the-gallery-cabaret-chicago,(773) 489-5471,2020 N Oakley Ave,4.5,150,"$Bars, Comedy Clubs, Music Venues",Bucktown,128
Homeslice,https://www.yelp.com/biz/homeslice-chicago,(312) 789-4600,938 W Webster Ave,4,1116,"$$Pizza, Bars",Lincoln Park,129
Scooter’s Frozen Custard,https://www.yelp.com/biz/scooters-frozen-custard-chicago,(773) 244-6415,1658 W Belmont Ave,4.5,604,$Ice Cream & Frozen Yogurt,Lakeview,130
Silk Road,https://www.yelp.com/adredir?ad_business_id=VPUiIyXHHTcIs06ca_hRSQ&campaign_id=SvcKc8DZY2DxDI5Jmsq_Xw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsilk-road-chicago&request_id=a3b16abf5e5a57b6&signature=118333e07e7dffb1d21fa9861555eeb29b1ff0e93766f9b9c7d153c387271b6e&slot=0,(224) 404-1999,19 S La Salle St,3.5,110,Chinese,The Loop,
Fogo De Chão Brazilian Steakhouse,https://www.yelp.com/adredir?ad_business_id=bhDe42K0zeCuqtrfWOqAZQ&campaign_id=Smd30PfARN1fM7xPgi8leQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffogo-de-ch%25C3%25A3o-brazilian-steakhouse-rosemont-5&request_id=d8ab04094854d026&signature=b84868a8804066b869627aafa60ade4aedaecd06ce170130b61462a5f92f584a&slot=0,-8724,5460 Park Pl,4,723,"Steakhouses, Brazilian",,
Russian Tea Time,https://www.yelp.com/adredir?ad_business_id=ggyXy8tnmWHFh8Wn1feKBw&campaign_id=dFHwH5m32px-UZNhwtXYdg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frussian-tea-time-chicago&request_id=d8ab04094854d026&signature=e76a2c2d42a0eda65a6b4c75f89a993f3dc65fd4f2779f8366302bcc232c2cce&slot=1,(630) 246-4249,77 E Adams St,4,609,"Russian, Coffee & Tea, Modern European",The Loop,
Jeni’s Splendid Ice Creams,https://www.yelp.com/biz/jenis-splendid-ice-creams-chicago-2,(773) 348-7139,3404 N Southport Ave,4.5,608,$$Ice Cream & Frozen Yogurt,Lakeview,131
Fruit Paradise,https://www.yelp.com/biz/fruit-paradise-chicago,(773) 676-7321,2355 N Milwaukee Ave,4.5,90,"$Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Acai Bowls",Logan Square,132
Tango Sur,https://www.yelp.com/biz/tango-sur-chicago,(773) 477-5466,3763 N Southport Ave,4,2357,"$$$Latin American, Steakhouses, Argentine",Lakeview,133
Lou Malnati’s Pizzeria,https://www.yelp.com/biz/lou-malnatis-pizzeria-chicago-20,(773) 395-2400,1520 N Damen Ave,4,357,"$$Pizza, Italian",Wicker Park,134
Cairo Kebab,https://www.yelp.com/biz/cairo-kebab-chicago-3,(773) 687-8413,1524 W Fullerton Ave,4.5,292,"$Mediterranean, Middle Eastern, Halal",DePaul,135
The Art of Pizza,https://www.yelp.com/biz/the-art-of-pizza-chicago,(773) 327-5600,3033 N Ashland Ave,4,1177,"$Pizza, Italian, Salad",Lakeview,136
90 Miles Cuban Café,https://www.yelp.com/biz/90-miles-cuban-caf%C3%A9-chicago-4,(773) 248-2822,3101 N Clybourn Ave,4,784,"$$Cuban, Sandwiches",Roscoe Village,137
Mi Tocaya Antojeria,https://www.yelp.com/biz/mi-tocaya-antojeria-chicago,(872) 315-3947,2800 W Logan Blvd,4,338,"$$Mexican, Latin American",Logan Square,138
Green Street Smoked Meats,https://www.yelp.com/biz/green-street-smoked-meats-chicago,(312) 754-0431,112 N Green St,4.5,1679,"$$Barbeque, Cocktail Bars, Beer Bar",West Loop,139
Cellar Door Provisions,https://www.yelp.com/biz/cellar-door-provisions-chicago,(773) 697-8337,3025 W Diversey Ave,4,216,$$American (New),Logan Square,140
Brewer Coffee and Custard,https://www.yelp.com/adredir?ad_business_id=1rgUUiwVbg2Fi06l4HkUdw&campaign_id=BbZk6_I4PnWySK_ffs0cbg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbrewer-coffee-and-custard-chicago&request_id=d8ab04094854d026&signature=b6a185c13bf4ffa97a00cfe8a4e44aec2387edf140000d603422a2fbfab38366&slot=0,(773) 675-5367,1008 W 79th St,5,1,"Ice Cream & Frozen Yogurt, Coffee & Tea, Breakfast & Brunch",Auburn Gresham,
The Coffee & Tea Exchange,https://www.yelp.com/adredir?ad_business_id=4pL3Ix8PyEwvRGC3Q9zmWA&campaign_id=2j2EyeAxQLd0IJk2sWDS4A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-coffee-and-tea-exchange-chicago-2&request_id=0d0620c02877f13e&signature=9518cb3a02027a89345b2d133b7a5b23ac8a9023fe84f31b17b6b10a2789b7c0&slot=0,(773) 528-2241,3311 N Broadway,4.5,271,"Coffee Roasteries, Coffee & Tea",Lakeview,
Chicago Chop House,https://www.yelp.com/adredir?ad_business_id=eNX0-bvk4oYgEM7z8RMRMQ&campaign_id=EdUCBpv26OfDQHjAilmhvg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchicago-chop-house-chicago&request_id=0d0620c02877f13e&signature=ff5326db337e79b69e59f634f01328ceae545be799b652a86024b868953924d1&slot=1,(312) 787-7100,60 W Ontario St,3.5,766,"Breakfast & Brunch, Steakhouses, Wine Bars",Near North Side,
La Nonna,https://www.yelp.com/biz/la-nonna-chicago,(773) 253-4741,3400 N Lawndale Ave,4.5,315,"$$Argentine, Italian",Avondale,141
DMK Burger Bar,https://www.yelp.com/biz/dmk-burger-bar-chicago,(773) 360-8686,2954 N Sheffield Ave,4,1965,$$Burgers,Lakeview,142
Tapster,https://www.yelp.com/biz/tapster-chicago,(773) 661-2182,2027 W North Ave,4.5,193,$$Bars,Wicker Park,143
Colectivo Coffee,https://www.yelp.com/biz/colectivo-coffee-chicago-2,(773) 799-8557,2261 N Milwaukee Ave,4.5,103,"$$Coffee & Tea, Breakfast & Brunch, Juice Bars & Smoothies",Logan Square,144
La Bomba,https://www.yelp.com/biz/la-bomba-chicago-4,(773) 250-0806,3221 W Armitage Ave,4,298,$Puerto Rican,Logan Square,145
Nellie’s,https://www.yelp.com/biz/nellies-chicago,(773) 252-5520,2458 W Division St,4,361,"$$Breakfast & Brunch, Puerto Rican, Sandwiches",West Town,146
Sakura,https://www.yelp.com/biz/sakura-chicago-4,(773) 772-4412,2507 W Fullerton Ave,4,270,"$$Sushi Bars, Japanese",Logan Square,147
Trike,https://www.yelp.com/biz/trike-chicago-3,(773) 697-4264,2539 N Milwaukee Ave,4,220,"$$Asian Fusion, Thai, Sushi Bars",Logan Square,148
Takito Kitchen,https://www.yelp.com/biz/takito-kitchen-chicago,(773) 687-9620,2013 W Division St,4,569,"$$Mexican, Latin American, Bars",West Town,149
Cole’s Bar,https://www.yelp.com/biz/coles-bar-chicago-2,Logan Square,2338 N Milwaukee Ave,4,194,"$Bars, Music Venues",,150
Surf’s Up Old Town,https://www.yelp.com/adredir?ad_business_id=KltiyPc32TjLkksJDS9gLQ&campaign_id=rS1HKkwoNVQgV3Hrs0DJCg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsurf-s-up-old-town-chicago-2&request_id=0d0620c02877f13e&signature=b6ff9fe3afe749d455c6345afaf529fe39aa0a92f96231ddff1e7a79280beb7b&slot=0,(312) 600-6147,1143 N Wells St,4,9,"Chicken Wings, Seafood",Near North Side,
Tous Les Jours,https://www.yelp.com/adredir?ad_business_id=ivvBtsmnU_2kNTcXVKS2dw&campaign_id=AJPKhdET3VM5jM46O4IgnQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftous-les-jours-chicago-5&request_id=f24165bd0cf695e6&signature=6bf948c801c409f56e00822e18d3a45df3bc8aac2d0cba886602c18fedea6a2e&slot=0,(773) 697-8227,1726 W Division St,4.5,99,"Desserts, Coffee & Tea, Bakeries",West Town,
Don Pez Fish Tacos,https://www.yelp.com/adredir?ad_business_id=cO0DycIvBZ2Gwk2j2DJAOA&campaign_id=7akXY1URKpqJrDJ9RL2SGA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdon-pez-fish-tacos-chicago&request_id=f24165bd0cf695e6&signature=06003ef0883c9df3c5e9ce5191ef98eb52e6d017469d8d34471f200575ac6b75&slot=1,(630) 882-3082,844 W Armitage Ave,5,8,"Food Stands, Caterers, Tacos",Lincoln Park,
Mini Mott,https://www.yelp.com/biz/mini-mott-chicago-2,(773) 904-7620,3057 W Logan Blvd,4,203,"$$Burgers, Chicken Wings",Logan Square,151
Pilot Project Brewing,https://www.yelp.com/biz/pilot-project-brewing-chicago-3,Logan Square,2140 N Milwaukee Ave,4.5,81,"$$Breweries, Coffee & Tea",,152
ArePA George,https://www.yelp.com/biz/arepa-george-chicago,(773) 969-7945,1552 N Kedzie Ave,4.5,111,"$$Colombian, Empanadas, Juice Bars & Smoothies",Humboldt Park,153
Smoke Daddy,https://www.yelp.com/biz/smoke-daddy-chicago,(773) 772-6656,1804 W Division St,4,1273,"$$Barbeque, Music Venues",West Town,154
Boeufhaus,https://www.yelp.com/biz/boeufhaus-chicago,(773) 661-2116,1012 N Western Ave,4.5,371,"$$$Brasseries, Cocktail Bars, Steakhouses",West Town,155
RYUU Asian BBQ & Sushi,https://www.yelp.com/biz/ryuu-asian-bbq-and-sushi-chicago,(773) 661-1919,2766 N Milwaukee Ave,4,220,"$$Korean, Asian Fusion, Sushi Bars",Logan Square,156
Native Foods,https://www.yelp.com/biz/native-foods-chicago-5,(773) 489-8480,1484 N Milwaukee Ave,4,617,$$American (New),Wicker Park,157
Red Hot Ranch,https://www.yelp.com/biz/red-hot-ranch-chicago,(773) 772-6020,2449 W Armitage Ave,4,258,$Hot Dogs,Bucktown,158
La Encantada,https://www.yelp.com/biz/la-encantada-chicago,(773) 489-5026,3437 W North Ave,4.5,187,$$Mexican,Humboldt Park,159
SmallBar,https://www.yelp.com/biz/smallbar-chicago,(773) 509-9888,2956 N Albany Ave,4,289,$$Bars,Avondale,160
Lucky Bird - Chicago,https://www.yelp.com/adredir?ad_business_id=yngeh8_Z3M0025MtotD_UQ&campaign_id=DkP5Frqwepstb8btI4f5Pg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flucky-bird-chicago-chicago-2&request_id=f24165bd0cf695e6&signature=e03db791f82bfd9198ee8f77ec4175bd0eb431495578afb55b490ab5e868efd3&slot=0,(773) 354-4324,850 W Superior St,3.5,5,Chicken Shop,River West,
Silver Spoon Thai Restaurant,https://www.yelp.com/adredir?ad_business_id=RL5U0PrDy3DkCZgIT4Jq7w&campaign_id=B_t0YUte5h_uI-WkwQqpVQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsilver-spoon-thai-restaurant-chicago&request_id=bad683bdea2578b2&signature=13c6d558971892abcfdfe39f8f613741510bde18fdbe326ce786c4e8b8ebc074&slot=0,(312) 944-7100,710 N Rush St,3.5,438,Thai,Near North Side,
Golden Crust Pizza & Tap,https://www.yelp.com/adredir?ad_business_id=fE_gxgeU4z8oDjQ-V8YJtg&campaign_id=uSpd2DHo-wfdA4XF7PkYew&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgolden-crust-pizza-and-tap-chicago&request_id=bad683bdea2578b2&signature=ee4ff0e7efd6eae2b21b6428086d34805d9256c06c3961549c8edac534d8453c&slot=1,(773) 539-5860,4620 N Kedzie Ave,3.5,281,"Pizza, Sandwiches, Beer Bar",Albany Park,
Logan 11,https://www.yelp.com/biz/logan-11-chicago,(773) 252-1110,2230 N California Ave,3.5,516,"$$American (Traditional), Sports Bars",Logan Square,161
Mott St,https://www.yelp.com/biz/mott-st-chicago-2,(773) 687-9977,1401 N Ashland Ave,4,785,"$$Asian Fusion, Bars",Wicker Park,162
Tamale Guy Chicago,https://www.yelp.com/biz/tamale-guy-chicago-chicago-2,Ukrainian Village,2018 W Chicago Ave,4.5,305,"$Mexican, Street Vendors",,163
Knead Great Pizza,https://www.yelp.com/biz/knead-great-pizza-chicago-2,(773) 974-6004,2101 W North Ave,4.5,144,"$$Pizza, Gelato, Italian",Wicker Park,164
Go Tavern and Liquors,https://www.yelp.com/biz/go-tavern-and-liquors-chicago-2,(773) 227-4052,3219 W Armitage Ave,4.5,87,$Dive Bars,Logan Square,165
Dimo’s Pizza,https://www.yelp.com/biz/dimos-pizza-chicago-3,(773) 525-4580,1615 N Damen Ave,4,414,"$Beer, Wine & Spirits, Pizza",Wicker Park,166
KFire,https://www.yelp.com/biz/kfire-chicago,(773) 572-0323,2528 N Milwaukee Ave,5,52,"Korean, Barbeque, Salad",Logan Square,167
Cumin,https://www.yelp.com/biz/cumin-chicago,(773) 342-1414,1414 N Milwaukee Ave,4,924,"$$Indian, Himalayan/Nepalese",Wicker Park,168
Rootstock Wine & Beer Bar,https://www.yelp.com/biz/rootstock-wine-and-beer-bar-chicago-2,(773) 292-1616,954 N California Ave,4,435,"$$Wine Bars, Beer Bar",Humboldt Park,169
Panes Bread Cafe,https://www.yelp.com/biz/panes-bread-cafe-chicago,(773) 665-0972,3002 N Sheffield Ave,4.5,758,"$Sandwiches, Desserts, Salad",Lakeview,170
Starbucks,https://www.yelp.com/adredir?ad_business_id=UzMAyB7Erl03x7rdusYySg&campaign_id=LMuwrIxqKMpsJpHEw3egEw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-chicago-161&request_id=bad683bdea2578b2&signature=26fdb18f49778e2538b98eadcccdd6adc5e7c19597f136f84a899ede0f0584d7&slot=0,(773) 772-9357,2543 N California,3.5,91,Coffee & Tea,Logan Square,
Sam’s Club,https://www.yelp.com/adredir?ad_business_id=8y6o3W8kz4Q54zH5l7SCAA&campaign_id=HxNRNqi8az5KNkU6kWpO6Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsams-club-cicero&request_id=57010b11773c62e9&signature=724d63a79f7f8b5382b9c72a28093f458af521330a5297957e157872b12d6d16&slot=0,-7619,2601 S Cicero Ave,,Farmers Market,,Little Village,
Starbucks,https://www.yelp.com/adredir?ad_business_id=UzMAyB7Erl03x7rdusYySg&campaign_id=Us6PTOsWe2v9ZfL7OjhyQw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-chicago-161&request_id=57010b11773c62e9&signature=249602fb02ef1bb334282fe33ca4a27205d57449d4abbc4e5d67aa7bed51964d&slot=1,(773) 772-9357,2543 N California,3.5,91,"Coffee & Tea, Breakfast & Brunch",Logan Square,
Umami Burger - Wicker Park,https://www.yelp.com/biz/umami-burger-wicker-park-chicago,(773) 423-2005,1480 N Milwaukee Ave,3.5,899,"$$Burgers, American (New), Gastropubs",Wicker Park,171
Falafel & Grill,https://www.yelp.com/biz/falafel-and-grill-chicago,(773) 292-8888,1317 N Milwaukee Ave,4.5,492,"$Middle Eastern, Falafel",Wicker Park,172
Janik’s Cafe,https://www.yelp.com/biz/janiks-cafe-chicago-2,(773) 276-7930,2011 W Division St,4,548,"$$Breakfast & Brunch, Cafes, Juice Bars & Smoothies",West Town,173
Folklore Argentine Grill,https://www.yelp.com/biz/folklore-argentine-grill-chicago,(773) 292-1600,2100 W Division St,4,713,"$$Argentine, Steakhouses, Comfort Food",West Town,174
El Cubanito,https://www.yelp.com/biz/el-cubanito-chicago,(773) 235-2555,2555 N Pulaski Rd,4.5,335,"$Cuban, Sandwiches",Logan Square,175
