name,url,phone,address,rating,review_count,neighborhood,price_range,category,region,michelin_star,michelin_guide
macchiato,https://www.yelp.com/biz/macchiato-monterey-park,(626) 872-1351,141 N Atlantic Blvd,3.5,1208,,1.0,"['Desserts', 'Coffee & Tea', 'Bubble Tea']",California,0,0
tamales lilianas,https://www.yelp.com/biz/tamales-lilianas-los-angeles,(323) 780-0989,4629 E Cesar E Chavez Ave,3.5,749,,2.0,['Mexican'],California,0,0
jichan's onigiri-ya,https://www.yelp.com/biz/jichans-onigiri-ya-monterey-park,(626) 782-7754,1975 Potrero Grande Dr,4.5,293,,1.0,['Japanese'],California,0,0
la monarca bakery & cafe,https://www.yelp.com/biz/la-monarca-bakery-and-cafe-commerce,(323) 869-8800,5700 E Whittier Blvd,4,170,,1.0,"['Bakeries', 'Coffee & Tea', 'Desserts']",California,0,0
j & s,https://www.yelp.com/biz/j-and-s-montebello,(323) 725-8106,887 N Garfield Ave,3.5,519,,1.0,"['Mexican', 'Burgers']",California,0,0
tacos el sapo,https://www.yelp.com/biz/tacos-el-sapo-los-angeles,(323) 200-3711,6250 E Olympic Blvd,4.5,151,,1.0,"['Food Trucks', 'Mexican']",California,0,0
bob's freeze,https://www.yelp.com/biz/bobs-freeze-los-angeles,(323) 263-6659,5144 E Beverly Blvd,4.5,71,,1.0,['Ice Cream & Frozen Yogurt'],California,0,0
xtiosu kitchen,https://www.yelp.com/biz/xtiosu-kitchen-los-angeles-2,(323) 526-8844,923 Forest Ave,4.5,235,Boyle Heights,2.0,"['Mediterranean', 'Salad', 'Mexican']",California,0,0
huge tree pastry,https://www.yelp.com/biz/huge-tree-pastry-monterey-park,(626) 458-8689,423 N Atlantic Blvd,3.5,1116,,1.0,"['Taiwanese', 'Breakfast & Brunch']",California,0,0
p p pop,https://www.yelp.com/biz/p-p-pop-monterey-park-7,(626) 307-7351,127 N Garfield Ave,4,450,,1.0,"['Chinese', 'Noodles', 'Juice Bars & Smoothies']",California,0,0
northern cafe,https://www.yelp.com/biz/northern-cafe-monterey-park,(626) 766-1258,128 N Garfield Ave,4,518,,1.0,"['Noodles', 'Soup', 'Chinese']",California,0,0
brioche pastries,https://www.yelp.com/biz/brioche-pastries-montebello,(323) 530-0088,1916 W Whittier Blvd,4.5,240,,1.0,"['Bakeries', 'Coffee & Tea']",California,0,0
johns kabob,https://www.yelp.com/biz/johns-kabob-monterey-park-2,(626) 284-0000,440 S Atlantic Blvd,3.5,702,,2.0,"['Mediterranean', 'Greek']",California,0,0
bumblebee donuts,https://www.yelp.com/biz/bumblebee-donuts-montebello,(323) 728-2320,867 N Wilcox,4.5,142,,1.0,"['Donuts', 'Juice Bars & Smoothies', 'Sandwiches']",California,0,0
happy family restaurant,https://www.yelp.com/biz/happy-family-restaurant-monterey-park-2,(626) 282-8986,500 N Atlantic Blvd,4,697,,2.0,"['Chinese', 'Noodles']",California,0,0
canton city restaurant,https://www.yelp.com/biz/canton-city-restaurant-montebello,(323) 724-0714,121 N Garfield Ave,4,224,,2.0,['Cantonese'],California,0,0
miki chan's okazu ya,https://www.yelp.com/biz/miki-chans-okazu-ya-montebello,(323) 722-0519,2529 Via Campo,4,230,,1.0,"['Chinese', 'Japanese', 'Hawaiian']",California,0,0
jim's bakery,https://www.yelp.com/biz/jims-bakery-monterey-park,(626) 573-5757,400 S Atlantic Blvd,4,364,,1.0,['Bakeries'],California,0,0
tacos el grillo,https://www.yelp.com/biz/tacos-el-grillo-east-los-angeles,(323) 456-9979,469 S Atlantic Blvd,5,36,,1.0,"['Food Trucks', 'Mexican']",California,0,0
kalaveras,https://www.yelp.com/biz/kalaveras-montebello,(323) 728-7492,854 N Garfield Ave,3.5,444,,2.0,"['Mexican', 'Cocktail Bars', 'Breakfast & Brunch']",California,0,0
amy's pastry,https://www.yelp.com/biz/amys-pastry-montebello,(323) 724-0488,2208 W Beverly Blvd,3.5,491,,2.0,['Bakeries'],California,0,0
kim kee noodle cafe,https://www.yelp.com/biz/kim-kee-noodle-cafe-monterey-park,(626) 307-8849,441 W Garvey Ave,4,355,,1.0,"['Chinese', 'Noodles', 'Soup']",California,0,0
happy bakery,https://www.yelp.com/biz/happy-bakery-los-angeles,(323) 269-9588,5165 Whittier Blvd,4.5,57,,2.0,['Bakeries'],California,0,0
jj hong kong cafe,https://www.yelp.com/biz/jj-hong-kong-cafe-monterey-park,(626) 280-3833,447 W Garvey Ave,3.5,1079,,1.0,"['Chinese', 'Diners', 'Hong Kong Style Cafe']",California,0,0
bubble crush,https://www.yelp.com/biz/bubble-crush-monterey-park,(626) 766-1557,848 E Garvey Ave,4,522,,1.0,"['Coffee & Tea', 'Bubble Tea', 'Juice Bars & Smoothies']",California,0,0
tacos el güerro,https://www.yelp.com/biz/tacos-el-g%C3%BCerro-los-angeles-3,(323) 707-3929,1414 S Atlantic Blvd,4.5,76,,1.0,"['Food Trucks', 'Mexican']",California,0,0
gelato by stick station,https://www.yelp.com/biz/gelato-by-stick-station-commerce,(323) 246-4441,5454 E Washington Blvd,5,84,,1.0,"['Ice Cream & Frozen Yogurt', 'Gelato']",California,0,0
mandarin deli,https://www.yelp.com/biz/mandarin-deli-monterey-park,(626) 289-2891,728 S Atlantic Blvd,4,219,,1.0,"['Delis', 'Chinese', 'Taiwanese']",California,0,0
el taco buchon,https://www.yelp.com/biz/el-taco-buchon-commerce,(323) 318-2888,2444 S Atlantic Blvd,4.5,190,,2.0,"['Seafood', 'Tacos']",California,0,0
the mediterranean kitchen,https://www.yelp.com/biz/the-mediterranean-kitchen-commerce,(323) 318-2827,2480 S Atlantic Blvd,4,281,,2.0,"['Mediterranean', 'Middle Eastern', 'Armenian']",California,0,0
it's boba time,https://www.yelp.com/biz/its-boba-time-monterey-park,(323) 853-2622,2252 South Atlantic Boulevard,4,138,,1.0,"['Coffee & Tea', 'Shaved Ice', 'Juice Bars & Smoothies']",California,0,0
noodle harmony,https://www.yelp.com/biz/noodle-harmony-monterey-park-2,(626) 656-6562,735 W Garvey Ave,4,317,,2.0,"['Noodles', 'Szechuan']",California,0,0
teresita's,https://www.yelp.com/biz/teresitas-los-angeles,(323) 266-6045,3826 E 1st St,4,254,,2.0,['Mexican'],California,0,0
mariscos el bigoton,https://www.yelp.com/biz/mariscos-el-bigoton-los-angeles,(323) 357-4269,5458 Whittier Blvd,4,189,,2.0,"['Seafood', 'Food Trucks']",California,0,0
running chicks - monterey park,https://www.yelp.com/biz/running-chicks-monterey-park-monterey-park,(626) 677-6936,141 N Atlantic Blvd,4,446,,2.0,"['Chicken Wings', 'Korean', 'Asian Fusion']",California,0,0
east los tacos,https://www.yelp.com/biz/east-los-tacos-los-angeles,(323) 508-3092,Serving Los Angeles and the Surrounding Area,4.5,97,Serving Los Angeles and the Surrounding Area,1.0,"['Food Trucks', 'Tacos']",California,0,0
pizza bandit,https://www.yelp.com/biz/pizza-bandit-los-angeles,(323) 314-9352,6201 Whittier Blvd,4.5,77,,1.0,"['Chicken Wings', 'Pizza']",California,0,0
thai house express,https://www.yelp.com/biz/thai-house-express-monterey-park,(323) 268-2278,Located in Atlantic Square Shopping Center,3.5,210,Located in Atlantic Square Shopping Center,2.0,['Thai'],California,0,0
polly's pies restaurant,https://www.yelp.com/biz/pollys-pies-restaurant-montebello,(323) 722-6324,1322 W Beverly Blvd,4,431,,2.0,"['Bakeries', 'American (Traditional)', 'Breakfast & Brunch']",California,0,0
the chicken bowl,https://www.yelp.com/biz/the-chicken-bowl-montebello,(323) 722-4423,725 Washington Blvd,4.5,202,,1.0,"['Asian Fusion', 'Korean', 'Fast Food']",California,0,0
la terraza café,https://www.yelp.com/biz/la-terraza-caf%C3%A9-los-angeles-2,(323) 685-8033,4017 City Terrace Dr,4.5,191,,2.0,"['Cafes', 'Breakfast & Brunch']",California,0,0
tacos don cuco,https://www.yelp.com/biz/tacos-don-cuco-east-los-angeles,(323) 594-3344,752 S Fetterly Ave,4.5,54,,,"['Tacos', 'Food Stands']",California,0,0
marin cafe,https://www.yelp.com/biz/marin-cafe-montebello-4,(323) 477-1177,487 Washington Blvd,5,128,,1.0,"['Coffee & Tea', 'Bakeries', 'Custom Cakes']",California,0,0
dot & dough,https://www.yelp.com/biz/dot-and-dough-monterey-park-2,(626) 943-8688,141 N Atlantic Blvd,4,415,,1.0,"['Donuts', 'Bakeries', 'Desserts']",California,0,0
atlantic seafood & dim sum restaurant,https://www.yelp.com/biz/atlantic-seafood-and-dim-sum-restaurant-monterey-park-2,(626) 872-0388,500 N Atlantic Blvd,3.5,1124,,2.0,"['Dim Sum', 'Seafood', 'Cantonese']",California,0,0
la garrafa mx,https://www.yelp.com/biz/la-garrafa-mx-montebello-2,(323) 516-0324,2208 W Whittier Blvd,5,54,,,['Ice Cream & Frozen Yogurt'],California,0,0
street churros,https://www.yelp.com/biz/street-churros-monterey-park,(626) 872-1557,500 N Atlantic Blvd,4.5,212,,1.0,"['Desserts', 'Coffee & Tea', 'Ice Cream & Frozen Yogurt']",California,0,0
boiling point,https://www.yelp.com/biz/boiling-point-monterey-park,(626) 288-9876,153 W Garvey Ave,3.5,1026,,2.0,"['Taiwanese', 'Hot Pot', 'Comfort Food']",California,0,0
king torta,https://www.yelp.com/biz/king-torta-los-angeles,(323) 222-7006,4521 Valley Blvd,4,716,El Sereno,1.0,"['Mexican', 'Sandwiches', 'Salad']",California,0,0
we be q'n,https://www.yelp.com/biz/we-be-qn-monterey-park,(323) 318-2402,2099 S Atlantic Blvd,5,40,,2.0,"['Barbeque', 'Food Stands', 'Sandwiches']",California,0,0
new york slicers,https://www.yelp.com/biz/new-york-slicers-commerce,(323) 727-1000,4848 S Eastern Ave,4.5,194,,1.0,['Delis'],California,0,0
que delicious,https://www.yelp.com/biz/que-delicious-los-angeles-2,(323) 980-9904,287 Atlantic Blvd,3.5,132,,1.0,"['Juice Bars & Smoothies', 'Ice Cream & Frozen Yogurt', 'Mexican']",California,0,0
shinano restaurant,https://www.yelp.com/biz/shinano-restaurant-monterey-park,(626) 457-8826,1106 S Atlantic Blvd,3.5,276,,2.0,"['Sushi Bars', 'Tapas/Small Plates', 'Cocktail Bars']",California,0,0
el gallo grill,https://www.yelp.com/biz/el-gallo-grill-los-angeles,(323) 980-8669,4533 Cesar Chavez Ave,4,216,,2.0,['Mexican'],California,0,0
china boy express,https://www.yelp.com/biz/china-boy-express-montebello,(323) 725-1888,1509 W Olympic Blvd,4.5,191,,1.0,['Chinese'],California,0,0
crabby's seafood & more,https://www.yelp.com/biz/crabbys-seafood-and-more-montebello,(323) 888-8652,125 N Montebello Blvd,4,390,,2.0,"['Seafood', 'Mexican', 'Latin American']",California,0,0
pizza time,https://www.yelp.com/biz/pizza-time-monterey-park-2,(323) 264-2224,2223 S Atlantic Blvd,4.5,60,,1.0,"['Pizza', 'Salad', 'Sandwiches']",California,0,0
blvd café,https://www.yelp.com/biz/blvd-caf%C3%A9-los-angeles,(323) 307-0775,4555 Whittier Blvd,4.5,75,,1.0,['Mexican'],California,0,0
el cafetalito,https://www.yelp.com/biz/el-cafetalito-commerce,(323) 268-2837,5300 E Washington Blvd,4.5,135,,2.0,['Salvadoran'],California,0,0
the coffee bean & tea leaf,https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-los-angeles-28,(323) 263-9317,209 South Mednik Ave,4,111,,1.0,['Coffee & Tea'],California,0,0
jc's pizza,https://www.yelp.com/biz/jcs-pizza-montebello,(323) 721-3978,2325 W Beverly Blvd,4.5,99,,1.0,['Pizza'],California,0,0
nha trang,https://www.yelp.com/biz/nha-trang-monterey-park,(626) 288-8825,742 E Garvey Ave,4,367,,1.0,"['Vietnamese', 'Noodles']",California,0,0
twisteas,https://www.yelp.com/biz/twisteas-monterey-park,(626) 888-2716,605 N New Ave,4.5,228,,2.0,"['Bubble Tea', 'Tea Rooms']",California,0,0
chef chen,https://www.yelp.com/biz/chef-chen-montebello,(323) 837-0786,137 N Montebello Blvd,4.5,208,,1.0,['Chinese'],California,0,0
mexicatessen,https://www.yelp.com/biz/mexicatessen-monterey-park,(626) 281-2514,830 S Atlantic Blvd,4,177,,1.0,['Mexican'],California,0,0
beard papa's cream puffs,https://www.yelp.com/biz/beard-papas-cream-puffs-monterey-park-2,(626) 308-9689,141 N Atlantic Blvd,4,340,,1.0,"['Desserts', 'Coffee & Tea']",California,0,0
el mercadito de los angeles,https://www.yelp.com/biz/el-mercadito-de-los-angeles-los-angeles-4,(323) 262-4507,3425 E 1st St,4,337,Boyle Heights,2.0,"['Mexican', 'Bakeries']",California,0,0
rajas con crema,https://www.yelp.com/biz/rajas-con-crema-maywood,(323) 342-5132,3630 Slauson Ave,5,171,,2.0,['Mexican'],California,0,0
fusion wings,https://www.yelp.com/biz/fusion-wings-montebello,(323) 609-4647,1001 W Beverly Blvd,5,72,,,"['Chinese', 'Chicken Wings', 'Bubble Tea']",California,0,0
tortas ahogadas el guero,https://www.yelp.com/biz/tortas-ahogadas-el-guero-los-angeles,(323) 262-8900,4508 Whittier Blvd,4,103,,1.0,['Mexican'],California,0,0
john's burgers,https://www.yelp.com/biz/johns-burgers-los-angeles,(323) 721-1524,6537 Whittier Blvd,4,173,,1.0,"['Burgers', 'Salad', 'Breakfast & Brunch']",California,0,0
one zo - monterey park,https://www.yelp.com/biz/one-zo-monterey-park-monterey-park-6,(626) 782-7886,500 N Atlantic Blvd,3.5,709,,1.0,['Bubble Tea'],California,0,0
ten ren's tea time,https://www.yelp.com/biz/ten-rens-tea-time-monterey-park-2,(626) 872-0800,500 N Atlantic Blvd,3.5,659,,1.0,"['Coffee & Tea', 'Bubble Tea', 'Ramen']",California,0,0
dim sum express,https://www.yelp.com/biz/dim-sum-express-monterey-park,(626) 307-5800,326 N Garfield Ave,3.5,577,,1.0,"['Dim Sum', 'Fast Food', 'Barbeque']",California,0,0
el flaco tacos,https://www.yelp.com/biz/el-flaco-tacos-los-angeles,(323) 244-0983,Downey Rd & 3rd St,4.5,75,,1.0,"['Food Stands', 'Mexican']",California,0,0
home style donuts,https://www.yelp.com/biz/home-style-donuts-los-angeles,(323) 269-7884,711 S Atlantic Blvd,4.5,49,,1.0,"['Donuts', 'Coffee & Tea']",California,0,0
yoma myanmar,https://www.yelp.com/biz/yoma-myanmar-monterey-park,(626) 280-8655,713 E Garvey Ave,4,352,,1.0,['Burmese'],California,0,0
cities restaurant,https://www.yelp.com/biz/cities-restaurant-los-angeles,(323) 526-4555,4512 E Cesar Chavez Ave,3.5,290,,2.0,"['Lounges', 'American (New)']",California,0,0
the freezin' point,https://www.yelp.com/biz/the-freezin-point-monterey-park,(626) 766-1364,111 N Atlantic Blvd,4,259,,1.0,"['Desserts', 'Ice Cream & Frozen Yogurt', 'Coffee & Tea']",California,0,0
oji sushi & sake bar,https://www.yelp.com/biz/oji-sushi-and-sake-bar-montebello-4,(323) 728-6000,800 W Beverly Blvd,4,263,,2.0,"['Sushi Bars', 'Japanese', 'Asian Fusion']",California,0,0
paris bakery and cafe,https://www.yelp.com/biz/paris-bakery-and-cafe-los-angeles,(323) 262-3955,205 S Mednik Ave,4.5,51,,1.0,"['Bakeries', 'Desserts', 'Mexican']",California,0,0
mariscos linda 4,https://www.yelp.com/biz/mariscos-linda-4-los-angeles,(323) 507-6876,6426 Whittier Blvd,4,90,,2.0,"['Seafood', 'Mexican']",California,0,0
shen xian hot pot,https://www.yelp.com/biz/shen-xian-hot-pot-monterey-park-3,(626) 576-8028,501 W Garvey Ave,4.5,146,,2.0,"['Chinese', 'Hot Pot']",California,0,0
mr ardilla mexican restaurant,https://www.yelp.com/biz/mr-ardilla-mexican-restaurant-los-angeles,(323) 430-4100,5862 Whittier Blvd,5,33,,,"['Sports Bars', 'Mexican']",California,0,0
sunmerry bakery | happy lemon,https://www.yelp.com/biz/sunmerry-bakery-happy-lemon-monterey-park,(626) 656-6557,500 N Atlantic Blvd,4,313,,1.0,"['Coffee & Tea', 'Bakeries', 'Bubble Tea']",California,0,0
noodle world,https://www.yelp.com/biz/noodle-world-monterey-park-2,(323) 881-9898,1935 S Atlantic Blvd,3.5,191,,2.0,['Noodles'],California,0,0
la farfala coffee shop & deli,https://www.yelp.com/biz/la-farfala-coffee-shop-and-deli-los-angeles,(323) 526-4999,346 N Ford Blvd,4,102,,1.0,"['Coffee & Tea', 'Delis']",California,0,0
nevera juice bar,https://www.yelp.com/biz/nevera-juice-bar-montebello,(323) 726-8046,137 N Montebello Blvd,4,242,,1.0,"['Juice Bars & Smoothies', 'Acai Bowls', 'Sandwiches']",California,0,0
las brasas peruvian fusion,https://www.yelp.com/biz/las-brasas-peruvian-fusion-los-angeles,(323) 604-9342,283 S Atlantic Blvd,4,67,,2.0,['Peruvian'],California,0,0
meedohho,https://www.yelp.com/biz/meedohho-monterey-park,(626) 571-0636,306 N Garfield Ave,4,401,,1.0,"['Taiwanese', 'Shanghainese']",California,0,0
nakazo ramen bistro,https://www.yelp.com/biz/nakazo-ramen-bistro-alhambra,(626) 872-6721,2120 S Fremont Ave,4.5,94,,2.0,['Ramen'],California,0,0
noodle city,https://www.yelp.com/biz/noodle-city-monterey-park,(626) 573-3718,848 E Garvey Ave,4,416,,1.0,"['Vietnamese', 'Noodles']",California,0,0
sonora bakery,https://www.yelp.com/biz/sonora-bakery-los-angeles,(323) 269-2253,4484 Whittier Blvd,4,118,,1.0,"['Bakeries', 'Desserts', 'Juice Bars & Smoothies']",California,0,0
la bufadora baja grill - montebello,https://www.yelp.com/biz/la-bufadora-baja-grill-montebello-montebello,(323) 246-4985,2809 Via Campo,4.5,78,,1.0,['Mexican'],California,0,0
smokey j. bakery & cafe,https://www.yelp.com/biz/smokey-j-bakery-and-cafe-monterey-park-2,(626) 537-1131,301 N Garfield Ave,4.5,128,,1.0,"['Bakeries', 'Bubble Tea', 'Coffee & Tea']",California,0,0
pieology pizzeria,https://www.yelp.com/biz/pieology-pizzeria-monterey-park,(323) 724-4813,2098 S Atlantic Blvd,3.5,227,,2.0,"['Pizza', 'Vegan', 'Fast Food']",California,0,0
nextmex express,https://www.yelp.com/biz/nextmex-express-los-angeles,(323) 685-7779,4140 City Terrace Dr,4.5,104,,1.0,"['Mexican', 'Vegan', 'Vegetarian']",California,0,0
juan's rotisserie chicken,https://www.yelp.com/biz/juans-rotisserie-chicken-los-angeles,(323) 262-0193,223 S Mednik Ave,3.5,179,,1.0,['Mexican'],California,0,0
sushi sai,https://www.yelp.com/biz/sushi-sai-monterey-park,(626) 300-8495,625 S Atlantic Blvd,4,152,,2.0,['Japanese'],California,0,0
e&j yummy kitchen,https://www.yelp.com/biz/e-and-j-yummy-kitchen-monterey-park-2,(626) 782-7632,728 S Atlantic Blvd,4,196,,1.0,"['Cantonese', 'Noodles']",California,0,0
hong kong cafe,https://www.yelp.com/biz/hong-kong-cafe-monterey-park,(626) 288-3282,162 W Garvey Ave,3.5,449,,1.0,"['Chinese', 'Hong Kong Style Cafe']",California,0,0
alondra's,https://www.yelp.com/biz/alondras-montebello,(323) 722-2731,616 W Whittier Blvd,3.5,1003,,2.0,"['Chicken Wings', 'Pizza', 'Burgers']",California,0,0
panaderia la fama,https://www.yelp.com/biz/panaderia-la-fama-los-angeles-2,(323) 265-4587,420 N Ford Blvd,4.5,55,,1.0,['Bakeries'],California,0,0
xinjiang bbq,https://www.yelp.com/biz/xinjiang-bbq-monterey-park-2,(626) 288-3988,306 N Garfield Ave,4,190,,2.0,"['Barbeque', 'Chinese', 'Asian Fusion']",California,0,0
salvatore italian restaurant,https://www.yelp.com/biz/salvatore-italian-restaurant-montebello-2,(323) 727-2803,125 N 6th St,4,358,,2.0,"['Pizza', 'Italian', 'Seafood']",California,0,0
mariscos linda,https://www.yelp.com/biz/mariscos-linda-los-angeles,(323) 261-9948,3667 E Olympic Blvd,4.5,164,Boyle Heights,2.0,['Mexican'],California,0,0
astro burger,https://www.yelp.com/biz/astro-burger-montebello,(323) 724-3995,3421 W Beverly Blvd,3.5,154,,1.0,['Burgers'],California,0,0
mi sabroso michoacan,https://www.yelp.com/biz/mi-sabroso-michoacan-montebello-2,(323) 727-7788,1401 W Olympic Blvd,4,157,,1.0,['Mexican'],California,0,0
raspados don manuel la michoacana,https://www.yelp.com/biz/raspados-don-manuel-la-michoacana-montebello,,2809 Via Campo,4,83,,1.0,"['Ice Cream & Frozen Yogurt', 'Shaved Ice']",California,0,0
gina's pizzeria,https://www.yelp.com/biz/ginas-pizzeria-montebello,(323) 722-4031,3017 W Beverly Blvd,4,128,,2.0,['Pizza'],California,0,0
roobina's cake,https://www.yelp.com/biz/roobinas-cake-glendale-5,(818) 736-7225,Serving Glendale and the Surrounding Area,4.5,468,Serving Glendale and the Surrounding Area,2.0,"['Bakeries', 'Desserts', 'Custom Cakes']",California,0,0
rio's pizza,https://www.yelp.com/biz/rios-pizza-montebello,(323) 722-8183,531 N Montebello Blvd,3.5,463,,2.0,"['Pizza', 'Sandwiches']",California,0,0
baskin-robbins,https://www.yelp.com/biz/baskin-robbins-monterey-park,(323) 722-5094,2084 S. Atlantic Blvd,4,99,,2.0,"['Ice Cream & Frozen Yogurt', 'Desserts', 'Custom Cakes']",California,0,0
la pizzeria company,https://www.yelp.com/biz/la-pizzeria-company-los-angeles-2,(323) 838-9110,5616 E Beverly Blvd,3.5,144,,1.0,"['Pizza', 'Italian', 'Chicken Wings']",California,0,0
modern thai,https://www.yelp.com/biz/modern-thai-montebello,(323) 430-8901,2557 Via Campo,3.5,232,,2.0,['Thai'],California,0,0
hip hot,https://www.yelp.com/biz/hip-hot-monterey-park,(626) 782-7711,500 N Atlantic Blvd,4,240,,2.0,"['Szechuan', 'Seafood']",California,0,0
raspado xpress,https://www.yelp.com/biz/raspado-xpress-los-angeles-4,(323) 724-1033,5540 Whittier Blvd,3.5,129,,1.0,"['Juice Bars & Smoothies', 'Ice Cream & Frozen Yogurt']",California,0,0
tacos el charro,https://www.yelp.com/biz/tacos-el-charro-los-angeles,(323) 720-1085,5900 E Washington Blvd,4.5,97,,1.0,['Mexican'],California,0,0
v p tofu,https://www.yelp.com/biz/v-p-tofu-monterey-park,(626) 572-9930,237 S Garfield Ave,4,161,,1.0,"['Vietnamese', 'Desserts']",California,0,0
golden skewer,https://www.yelp.com/biz/golden-skewer-montebello,(323) 727-2952,2212 W Beverly Blvd,4,166,,2.0,"['Middle Eastern', 'Venues & Event Spaces', 'Armenian']",California,0,0
capital seafood restaurant,https://www.yelp.com/biz/capital-seafood-restaurant-monterey-park,(626) 282-3318,755 W Garvey Ave,3.5,544,,2.0,"['Dim Sum', 'Seafood', 'Cantonese']",California,0,0
sakura sushi & roll,https://www.yelp.com/biz/sakura-sushi-and-roll-montebello,(323) 725-3920,1228 S Greenwood Ave,3.5,630,,2.0,"['Japanese', 'Sushi Bars', 'Salad']",California,0,0
hot spicy kitchen,https://www.yelp.com/biz/hot-spicy-kitchen-monterey-park-9,(626) 300-9937,132 S Atlantic Blvd,4,181,,2.0,['Szechuan'],California,0,0
yogurtland monterey park,https://www.yelp.com/biz/yogurtland-monterey-park-monterey-park,(323) 722-8525,2102 S Atlantic Blvd,4,94,,1.0,['Ice Cream & Frozen Yogurt'],California,0,0
tasty garden,https://www.yelp.com/biz/tasty-garden-monterey-park-3,(626) 382-1994,500 N Atlantic Blvd,3,1100,,2.0,"['Chinese', 'American (Traditional)', 'Hong Kong Style Cafe']",California,0,0
mugs coffee roasters,https://www.yelp.com/biz/mugs-coffee-roasters-los-angeles,(323) 968-1111,3557 E 3rd St,4.5,77,Boyle Heights,,['Coffee Roasteries'],California,0,0
ximapa mexican food,https://www.yelp.com/biz/ximapa-mexican-food-montebello-2,(323) 721-4235,506 N Montebello Blvd,5,72,,1.0,['Mexican'],California,0,0
thai daily bbq,https://www.yelp.com/biz/thai-daily-bbq-los-angeles,(323) 980-9335,3552 E Cesar E Chavez Ave,4,163,,1.0,"['Thai', 'Barbeque']",California,0,0
la enchilada mexican food,https://www.yelp.com/biz/la-enchilada-mexican-food-montebello,(323) 838-9888,2575 Via Campo,4,86,,1.0,['Mexican'],California,0,0
wing hop fung,https://www.yelp.com/biz/wing-hop-fung-monterey-park,(626) 227-1688,725 W Garvey Ave,4,138,,2.0,"['Tea Rooms', 'Beer', 'Wine & Spirits', 'Herbs & Spices']",California,0,0
mi tierra restaurant,https://www.yelp.com/biz/mi-tierra-restaurant-los-angeles,(323) 726-9152,5949 Whittier Blvd,4,63,,1.0,"['Mexican', 'Karaoke']",California,0,0
la chuperia,https://www.yelp.com/biz/la-chuperia-los-angeles-13,(323) 685-5099,3702 Medford St,4,172,,1.0,"['Bars', 'Mexican']",California,0,0
birrieria chalio,https://www.yelp.com/biz/birrieria-chalio-los-angeles-2,(323) 268-5349,3580 E 1st St,4,169,,2.0,['Mexican'],California,0,0
fish-o-licious,https://www.yelp.com/biz/fish-o-licious-los-angeles,(323) 726-0310,4836 S Eastern Ave,4.5,100,,2.0,"['Seafood', 'Fish & Chips']",California,0,0
ruby's diner,https://www.yelp.com/biz/rubys-diner-los-angeles-4,(323) 382-7829,100 Citadel Dr,3,471,,2.0,"['Diners', 'Burgers', 'American (Traditional)']",California,0,0
mr m's hot wings and things,https://www.yelp.com/biz/mr-ms-hot-wings-and-things-montebello,(323) 477-1345,886 N Garfield Ave,3.5,253,,2.0,"['Chicken Wings', 'Bars', 'Music Venues']",California,0,0
broaster kitchen,https://www.yelp.com/biz/broaster-kitchen-montebello,(323) 722-4190,1440 W Beverly Blvd,4,194,,1.0,"['American (Traditional)', 'Southern', 'Chicken Wings']",California,0,0
ordonez mexican restaurant,https://www.yelp.com/biz/ordonez-mexican-restaurant-montebello,(323) 724-6386,872 N Garfield Ave,3,467,,2.0,['Mexican'],California,0,0
yintang spicy hot pot,https://www.yelp.com/biz/yintang-spicy-hot-pot-monterey-park,(626) 782-7789,138 E Garvey Ave,4,150,,2.0,"['Taiwanese', 'Chinese', 'Hot Pot']",California,0,0
king's donut & deli,https://www.yelp.com/biz/kings-donut-and-deli-alhambra,(626) 360-8996,2140 S Fremont Ave,4.5,120,,1.0,"['Donuts', 'Delis']",California,0,0
cerese's pizza,https://www.yelp.com/biz/cereses-pizza-los-angeles,(323) 260-7110,351 S Atlantic Blvd,4,40,,1.0,['Pizza'],California,0,0
los lagos mariscos,https://www.yelp.com/biz/los-lagos-mariscos-los-angeles,(323) 263-6146,4310 E Cesar E Chavez Ave,4,62,,2.0,"['Mexican', 'Seafood']",California,0,0
sergio's tacos,https://www.yelp.com/biz/sergios-tacos-commerce,(323) 261-3364,2216 S Atlantic Blvd,3.5,253,,1.0,['Mexican'],California,0,0
la paloma grill,https://www.yelp.com/biz/la-paloma-grill-montebello,(323) 477-1700,410 Whittier Blvd,4.5,81,,2.0,"['Mexican', 'Seafood']",California,0,0
pier 1 fish n chips,https://www.yelp.com/biz/pier-1-fish-n-chips-montebello,(323) 888-8878,2236 W Beverly Blvd,4,82,,1.0,"['Fish & Chips', 'Hawaiian', 'Seafood']",California,0,0
granny's donuts,https://www.yelp.com/biz/grannys-donuts-los-angeles,(323) 266-6918,1681 N Eastern Ave,4.5,95,,1.0,"['Donuts', 'Coffee & Tea']",California,0,0
liang's kitchen,https://www.yelp.com/biz/liangs-kitchen-monterey-park,(626) 282-8238,788 S Atlantic Blvd,4,138,,1.0,"['Chinese', 'Taiwanese']",California,0,0
nicks paradise cafe,https://www.yelp.com/biz/nicks-paradise-cafe-montebello,(323) 722-2566,3200 W Beverly Blvd,4.5,34,,1.0,"['Sandwiches', 'Greek']",California,0,0
pasteleria luceros,https://www.yelp.com/biz/pasteleria-luceros-los-angeles,(323) 263-9016,3540 E 1st St,4,162,,2.0,['Bakeries'],California,0,0
