name,url,phone,address,rating,review_count,neighborhood,price_range,category,region,michelin_star,michelin_guide
veggies natural juice bar and cafe,https://www.yelp.com/biz/veggies-natural-juice-bar-and-cafe-brooklyn,(347) 365-1669,1209 Nostrand Ave,4,35,Prospect Lefferts Gardens,2.0,"['Juice Bars & Smoothies', 'Cafes', 'Vegetarian']",New York City,0,0
sip n chat cocktail lounge,https://www.yelp.com/biz/sip-n-chat-cocktail-lounge-brooklyn,(718) 675-4377,2910 Avenue D,3.5,106,Flatbush,2.0,"['Caribbean', 'Cocktail Bars', 'American (Traditional)']",New York City,0,0
pam's bakery and cake decorating center,https://www.yelp.com/biz/pams-bakery-and-cake-decorating-center-brooklyn,(718) 703-0393,4620 Church Ave,4,16,East Flatbush,1.0,"['Bakeries', 'Caribbean']",New York City,0,0
seabreeze food,https://www.yelp.com/biz/seabreeze-food-brooklyn,(718) 451-0204,1562 Ralph Ave,3,171,East Flatbush,2.0,['Seafood'],New York City,0,0
aunts et uncles,https://www.yelp.com/biz/aunts-et-uncles-brooklyn,(347) 295-0001,1407 Nostrand Ave,5,14,Flatbush,,['Cafes'],New York City,0,0
pronto cafe,https://www.yelp.com/biz/pronto-cafe-brooklyn,(347) 413-9300,3105 Avenue H,4.5,29,Flatbush,,"['Mexican', 'Breakfast & Brunch', 'American (Traditional)']",New York City,0,0
bar bayeux,https://www.yelp.com/biz/bar-bayeux-brooklyn-3,(347) 533-7845,1066 Nostrand Ave,4.5,25,Prospect Lefferts Gardens,,['Cocktail Bars'],New York City,0,0
soul of the sea,https://www.yelp.com/biz/soul-of-the-sea-east-flatbush,(347) 990-9580,527 Albany Ave,4,29,Wingate,2.0,['Fish & Chips'],New York City,0,0
picky eaters restaurant,https://www.yelp.com/biz/picky-eaters-restaurant-flatbush-ditmas-park,(917) 966-9732,1456 Flatbush Ave,4,46,Flatbush,2.0,"['Trinidadian', 'Barbeque', 'Chicken Wings']",New York City,0,0
family altagracia caribbean cuisine,https://www.yelp.com/biz/family-altagracia-caribbean-cuisine-east-flatbush,(718) 484-4820,5601 Clarendon Rd,5,9,East Flatbush,2.0,['Haitian'],New York City,0,0
peppa's jerk chicken,https://www.yelp.com/biz/peppas-jerk-chicken-brooklyn-3,(718) 676-1171,689 Utica Ave,3,64,Wingate,1.0,['Caribbean'],New York City,0,0
yaya's pizzeria,https://www.yelp.com/biz/yayas-pizzeria-new-york,(347) 627-8399,1675 Nostrand Ave,4.5,15,Flatbush,1.0,['Pizza'],New York City,0,0
four seasons bakery & juice bar,https://www.yelp.com/biz/four-seasons-bakery-and-juice-bar-brooklyn,(718) 693-7996,2281 Church Ave,4.5,30,Flatbush,2.0,"['Bakeries', 'Juice Bars & Smoothies', 'Breakfast & Brunch']",New York City,0,0
soldier's restaurant,https://www.yelp.com/biz/soldiers-restaurant-brooklyn,(718) 284-4620,1278 Nostrand Ave,3.5,54,Prospect Lefferts Gardens,1.0,['Caribbean'],New York City,0,0
brooklyn artisan bakehouse & cafe,https://www.yelp.com/biz/brooklyn-artisan-bakehouse-and-cafe-brooklyn,(347) 292-1382,529 E New York Ave,4,56,Wingate,2.0,"['Cafes', 'Coffee & Tea', 'Kosher']",New York City,0,0
drip beverage lounge,https://www.yelp.com/biz/drip-beverage-lounge-brooklyn-2,(347) 637-0478,830 Rogers Ave,5,12,Flatbush,,"['Coffee & Tea', 'Desserts', 'Juice Bars & Smoothies']",New York City,0,0
glou wine bar,https://www.yelp.com/biz/glou-wine-bar-brooklyn-3,(718) 483-9211,406 Rogers Ave,4.5,37,Prospect Lefferts Gardens,2.0,"['Wine Bars', 'Tapas Bars']",New York City,0,0
jupioca,https://www.yelp.com/biz/jupioca-brooklyn-3,(646) 651-2522,19 Hillel Pl,4,47,Flatbush,1.0,"['Bubble Tea', 'Juice Bars & Smoothies', 'Poke']",New York City,0,0
de islands,https://www.yelp.com/biz/de-islands-brooklyn-2,(718) 241-3609,8203 Flatlands Ave,4,71,Paedergat Basin,2.0,['Caribbean'],New York City,0,0
la baguette shop,https://www.yelp.com/biz/la-baguette-shop-brooklyn-5,(718) 282-4221,2705 Church Ave,4.5,24,Flatbush,1.0,"['Bakeries', 'Haitian', 'Cafes']",New York City,0,0
the gold room,https://www.yelp.com/biz/the-gold-room-brooklyn-2,(718) 618-7130,429 Rogers Ave,4,63,Prospect Lefferts Gardens,2.0,"['American (Traditional)', 'Cocktail Bars']",New York City,0,0
malinche mexican restaurant,https://www.yelp.com/biz/malinche-mexican-restaurant-brooklyn,(347) 350-9543,1018A Nostrand Ave,5,20,Prospect Lefferts Gardens,,['Tacos'],New York City,0,0
gombo's heimishe bakery,https://www.yelp.com/biz/gombos-heimishe-bakery-brooklyn,(718) 771-7701,328 Kingston Ave,4,40,Crown Heights,1.0,"['Bakeries', 'Coffee & Tea', 'Breakfast & Brunch']",New York City,0,0
coffee rx,https://www.yelp.com/biz/coffee-rx-brooklyn-9,(718) 269-7212,505 Rogers Ave,4.5,20,Prospect Lefferts Gardens,,['Coffee & Tea'],New York City,0,0
falafel spot,https://www.yelp.com/biz/falafel-spot-brooklyn,(347) 554-8824,6002 Foster Ave,4.5,23,East Flatbush,1.0,"['Middle Eastern', 'Falafel', 'Kosher']",New York City,0,0
mike's pizza,https://www.yelp.com/biz/mikes-pizza-brooklyn,(718) 941-6224,2026 Bedford Ave,3.5,75,Prospect Lefferts Gardens,1.0,['Pizza'],New York City,0,0
baili restaurant,https://www.yelp.com/biz/baili-restaurant-brooklyn,(718) 287-5599,2728 Church Ave,4,34,Flatbush,1.0,['Chinese'],New York City,0,0
the original brucee's patties,https://www.yelp.com/biz/the-original-brucees-patties-brooklyn,(718) 922-2253,9509 Church Ave,4.5,24,Remsen Village,1.0,['Bakeries'],New York City,0,0
bunch-o-bagels,https://www.yelp.com/biz/bunch-o-bagels-brooklyn,(718) 604-0634,361 Troy Ave,4,54,Wingate,1.0,"['Bagels', 'Salad', 'Sandwiches']",New York City,0,0
halsey bar and grill,https://www.yelp.com/biz/halsey-bar-and-grill-brooklyn,(347) 587-2688,4404 Avenue H,3.5,55,Flatlands,2.0,['Cocktail Bars'],New York City,0,0
blendzville cafe,https://www.yelp.com/biz/blendzville-cafe-brooklyn-3,(718) 363-0905,5 Sutter Ave,4,40,Brownsville,2.0,['Cafes'],New York City,0,0
mandeville bistro,https://www.yelp.com/biz/mandeville-bistro-brooklyn-2,(347) 435-0092,944 Flatbush Ave,4.5,27,Flatbush,2.0,['Caribbean'],New York City,0,0
balboa restaurant,https://www.yelp.com/biz/balboa-restaurant-brooklyn-2,(718) 467-3765,1655 Bedford Ave,3.5,80,Crown Heights,1.0,"['Caribbean', 'Bars', 'Chicken Wings']",New York City,0,0
trini breakfast shed ii,https://www.yelp.com/biz/trini-breakfast-shed-ii-brooklyn,(718) 282-2646,3209 Church Ave,3.5,33,Flatbush,2.0,"['Caribbean', 'Pakistani', 'Indian']",New York City,0,0
cakalicious cakes,https://www.yelp.com/biz/cakalicious-cakes-brooklyn,(718) 241-0416,1108 E 55th St,5,12,,2.0,"['Desserts', 'Custom Cakes', 'Cupcakes']",New York City,0,0
drip cafe' bk,https://www.yelp.com/biz/drip-cafe-bk-brooklyn,Flatbush,830 Rogers Ave,5,9,,,['Cafes'],New York City,0,0
mc beans,https://www.yelp.com/biz/mc-beans-brooklyn,(347) 770-9111,2910 Glenwood Rd,3.5,49,Flatbush,1.0,['Caribbean'],New York City,0,0
mama louisa's hero shop,https://www.yelp.com/biz/mama-louisas-hero-shop-brooklyn,(718) 773-7785,609 New York Ave,3.5,64,Prospect Lefferts Gardens,1.0,"['Grocery', 'Delis']",New York City,0,0
el ranchito poblano,https://www.yelp.com/biz/el-ranchito-poblano-brooklyn-2,(718) 282-0366,1306 Flatbush Ave,3,111,Flatbush,1.0,['Mexican'],New York City,0,0
the owl music parlor,https://www.yelp.com/biz/the-owl-music-parlor-brooklyn,(718) 774-0042,497 Rogers Ave,4.5,21,Prospect Lefferts Gardens,2.0,"['Bars', 'Music Venues']",New York City,0,0
nio's trinidad roti shop,https://www.yelp.com/biz/nios-trinidad-roti-shop-brooklyn,(718) 287-9848,2702 Church Ave,3.5,44,Flatbush,1.0,"['Bakeries', 'Trinidadian']",New York City,0,0
fisherman's cove,https://www.yelp.com/biz/fishermans-cove-crown-heights,(347) 533-6689,1122 Eastern Pkwy,3.5,55,Wingate,1.0,['Caribbean'],New York City,0,0
mirna's pupuseria,https://www.yelp.com/biz/mirnas-pupuseria-brooklyn,(347) 624-7935,1350 Flatbush Ave,4.5,18,Flatbush,,['Salvadoran'],New York City,0,0
red brick cafe,https://www.yelp.com/biz/red-brick-cafe-brooklyn,(718) 467-1005,1114 Nostrand Ave,4.5,20,Prospect Lefferts Gardens,1.0,"['Caribbean', 'Cafes']",New York City,0,0
culpepper's,https://www.yelp.com/biz/culpeppers-brooklyn,(718) 940-4122,1082 Nostrand Ave,3.5,62,Prospect Lefferts Gardens,2.0,['Caribbean'],New York City,0,0
forever ink bar & tattoo shop,https://www.yelp.com/biz/forever-ink-bar-and-tattoo-shop-brooklyn,(718) 284-4029,1051 Flatbush Ave,3.5,48,Ditmas Park,2.0,"['Tattoo', 'Bars', 'Piercing']",New York City,0,0
little roy coffee,https://www.yelp.com/biz/little-roy-coffee-brooklyn,Flatbush,1413 Nostrand Ave,4.5,12,,,['Coffee & Tea'],New York City,0,0
tony's pizza,https://www.yelp.com/biz/tonys-pizza-brooklyn,(718) 953-8163,1107 Rutland Rd,3.5,46,Brownsville,1.0,['Pizza'],New York City,0,0
venus restaurant,https://www.yelp.com/biz/venus-restaurant-brooklyn-4,(718) 287-4949,637 Rogers Ave,4,27,Prospect Lefferts Gardens,2.0,"['American (New)', 'Haitian']",New York City,0,0
twisted rootz,https://www.yelp.com/biz/twisted-rootz-brooklyn,(347) 673-7537,7905 Flatlands Ave,4,40,Paedergat Basin,2.0,"['Juice Bars & Smoothies', 'Salad', 'Cafes']",New York City,0,0
akwaaba restaurant,https://www.yelp.com/biz/akwaaba-restaurant-brooklyn,(347) 985-2588,604 Parkside Ave,4.5,16,Prospect Lefferts Gardens,2.0,['African'],New York City,0,0
tasty caribbean,https://www.yelp.com/biz/tasty-caribbean-brooklyn,(718) 282-8652,856 Utica Ave,3,32,East Flatbush,1.0,['Caribbean'],New York City,0,0
bklyn prime,https://www.yelp.com/biz/bklyn-prime-brooklyn,(347) 627-5103,4315 Farragut Rd,3.5,39,East Flatbush,2.0,"['Pubs', 'Sports Bars']",New York City,0,0
gloria's west indian food,https://www.yelp.com/biz/glorias-west-indian-food-brooklyn,(718) 778-4852,987 Nostrand Ave,3,113,Crown Heights,1.0,['Caribbean'],New York City,0,0
arashi sushi,https://www.yelp.com/biz/arashi-sushi-brooklyn,(718) 385-2223,9605 Church Ave,3.5,44,Remsen Village,2.0,['Sushi Bars'],New York City,0,0
longwood fish corp,https://www.yelp.com/biz/longwood-fish-corp-brooklyn-2,Remsen Village,9615 Church Ave,4,23,,2.0,"['Seafood', 'Seafood Markets']",New York City,0,0
linda's restaurant & bakery,https://www.yelp.com/biz/lindas-restaurant-and-bakery-brooklyn,(718) 485-0731,5322 Church Ave,2.5,47,East Flatbush,1.0,"['Bakeries', 'Caribbean']",New York City,0,0
jojo's pizza,https://www.yelp.com/biz/jojos-pizza-brooklyn,(718) 485-3087,9502 Church Ave,4.5,14,Remsen Village,,['Pizza'],New York City,0,0
witchcraft,https://www.yelp.com/biz/witchcraft-brooklyn,(212) 938-0283,555 E 46th St,2.5,40,East Flatbush,1.0,['Sandwiches'],New York City,0,0
kal's bakery,https://www.yelp.com/biz/kals-bakery-brooklyn,(718) 462-8786,3401 Church Ave,3,27,East Flatbush,1.0,"['Bakeries', 'Haitian', 'Cafes']",New York City,0,0
bona pizza,https://www.yelp.com/biz/bona-pizza-brooklyn,(718) 856-8226,1204 Flatbush Ave,3.5,37,Flatbush,1.0,"['Pizza', 'Italian']",New York City,0,0
mama jo's breakfast cart,https://www.yelp.com/biz/mama-jos-breakfast-cart-new-york-2,(516) 476-1360,Serving New York and the Surrounding Area,4.5,39,Serving New York and the Surrounding Area,1.0,"['Breakfast & Brunch', 'Coffee & Tea', 'Food Trucks']",New York City,0,0
mcg grand cafe,https://www.yelp.com/biz/mcg-grand-cafe-brooklyn,(718) 774-0555,1199 Nostrand Ave,4,16,Prospect Lefferts Gardens,2.0,['Caribbean'],New York City,0,0
ovi's place,https://www.yelp.com/biz/ovis-place-brooklyn,(718) 421-1640,2925 Avenue H,3,71,Flatbush,2.0,"['Sandwiches', 'Salad', 'Juice Bars & Smoothies']",New York City,0,0
zaiqa halal food,https://www.yelp.com/biz/zaiqa-halal-food-brooklyn,Flatbush,Campus Rd & Hillel Pl,4.5,17,,1.0,['Halal'],New York City,0,0
island pride restaurant,https://www.yelp.com/biz/island-pride-restaurant-brooklyn,(718) 345-1034,5403 Church Ave,4,12,East Flatbush,1.0,['Caribbean'],New York City,0,0
quezada restaurant,https://www.yelp.com/biz/quezada-restaurant-new-york,(718) 282-0622,1212 Flatbush Ave,4,24,Flatbush,1.0,['Dominican'],New York City,0,0
queen bee's tavern,https://www.yelp.com/biz/queen-bees-tavern-brooklyn,Flatbush,3023 Church Ave,4.5,10,,1.0,['Bars'],New York City,0,0
vee's restaurant,https://www.yelp.com/biz/vees-restaurant-brooklyn,(718) 363-3826,896 Nostrand Ave,3,71,Crown Heights,1.0,['Caribbean'],New York City,0,0
sushi spot,https://www.yelp.com/biz/sushi-spot-new-york,(718) 756-4040,426 Kingston Ave,3.5,36,Wingate,2.0,"['Sushi Bars', 'Kosher']",New York City,0,0
fix u plate,https://www.yelp.com/biz/fix-u-plate-brooklyn,(929) 234-3888,1139 Clarkson Ave,3.5,23,Remsen Village,2.0,['Caribbean'],New York City,0,0
good friend 1,https://www.yelp.com/biz/good-friend-1-brooklyn,(718) 287-2345,1376 Nostrand Ave,3.5,22,Flatbush,1.0,['Chinese'],New York City,0,0
best bites restaurant and bakery,https://www.yelp.com/biz/best-bites-restaurant-and-bakery-brooklyn,(718) 462-3842,4601 Church Ave,2.5,37,East Flatbush,1.0,"['Caribbean', 'Bakeries']",New York City,0,0
arch diner,https://www.yelp.com/biz/arch-diner-brooklyn,(718) 531-3718,1866 Ralph Ave,2.5,112,Georgetown,2.0,['Diners'],New York City,0,0
nostrand express deli,https://www.yelp.com/biz/nostrand-express-deli-brooklyn,(718) 421-3300,2184 Nostrand Ave,4,20,Flatbush,1.0,['Delis'],New York City,0,0
alenbi,https://www.yelp.com/biz/alenbi-brooklyn,(347) 529-3739,887 Nostrand Ave,3.5,57,Crown Heights,4.0,"['Middle Eastern', 'Kosher']",New York City,0,0
flame gyro,https://www.yelp.com/biz/flame-gyro-brooklyn,(347) 663-3333,2701 Church Ave,4,20,Flatbush,,['Turkish'],New York City,0,0
dynasty chinese restaurant,https://www.yelp.com/biz/dynasty-chinese-restaurant-brooklyn-2,(718) 338-6060,1669 Flatbush Ave,3,45,Flatlands,1.0,"['Chinese', 'Seafood', 'Soup']",New York City,0,0
tropical paradise,https://www.yelp.com/biz/tropical-paradise-brooklyn-4,(718) 629-3500,1252 Utica Ave,3,33,East Flatbush,2.0,"['Caribbean', 'American (New)', 'Soup']",New York City,0,0
the market place,https://www.yelp.com/biz/the-market-place-new-york-2,(718) 363-1300,589 E New York Ave,3.5,22,Wingate,2.0,"['Grocery', 'Kosher']",New York City,0,0
fried chicken with the sauce,https://www.yelp.com/biz/fried-chicken-with-the-sauce-brooklyn-2,(888) 337-2823,4605 Church Ave,4,7,East Flatbush,1.0,['Caribbean'],New York City,0,0
topaze west indian & american restaurant,https://www.yelp.com/biz/topaze-west-indian-and-american-restaurant-brooklyn,(718) 693-6328,428 E 48th St,3,16,East Flatbush,1.0,"['American (New)', 'Caribbean']",New York City,0,0
little skips south,https://www.yelp.com/biz/little-skips-south-brooklyn,(347) 240-6451,1038 Nostrand Ave,5,7,Prospect Lefferts Gardens,,['Coffee & Tea'],New York City,0,0
hammond's bakery & jerk center,https://www.yelp.com/biz/hammonds-bakery-and-jerk-center-brooklyn,(347) 442-0539,1033 Nostrand Ave,4,16,Prospect Lefferts Gardens,1.0,['Bakeries'],New York City,0,0
atlantis diner,https://www.yelp.com/biz/atlantis-diner-brooklyn,(718) 968-7100,8600 Foster Ave,3.5,23,Canarsie,2.0,"['American (New)', 'Diners', 'Breakfast & Brunch']",New York City,0,0
tacos el zocalo de tepango,https://www.yelp.com/biz/tacos-el-zocalo-de-tepango-brooklyn,(347) 424-3709,Serving Brooklyn and the Surrounding Area,5,6,Serving Brooklyn and the Surrounding Area,,"['Food Trucks', 'Tacos']",New York City,0,0
blake international restaurant,https://www.yelp.com/biz/blake-international-restaurant-brooklyn,(718) 287-1462,4311 Church Ave,3.5,11,East Flatbush,1.0,['Caribbean'],New York City,0,0
new era restaurant & lounge,https://www.yelp.com/biz/new-era-restaurant-and-lounge-brooklyn-5,(718) 676-1142,366 Utica Ave,4,16,Wingate,4.0,['Caribbean'],New York City,0,0
radiance restaurant,https://www.yelp.com/biz/radiance-restaurant-brooklyn,(347) 365-9222,1551 Nostrand Ave,3,33,Flatbush,,"['Caribbean', 'Italian']",New York City,0,0
crème & cocoa creamery,https://www.yelp.com/biz/cr%C3%A8me-and-cocoa-creamery-prospect-lefferts-gardens,Prospect Lefferts Gardens,1067 Nostrand Ave,3.5,24,,2.0,"['Cafes', 'Ice Cream & Frozen Yogurt']",New York City,0,0
ices queen,https://www.yelp.com/biz/ices-queen-brooklyn,(718) 252-2312,1633 Utica Ave,5,7,Flatlands,1.0,"['Ice Cream & Frozen Yogurt', 'Ice Delivery']",New York City,0,0
billy's pizza & pasta,https://www.yelp.com/biz/billys-pizza-and-pasta-brooklyn-2,(718) 245-1777,1626 Bedford Ave,3,72,Crown Heights,2.0,"['Pizza', 'Pasta Shops']",New York City,0,0
china moon,https://www.yelp.com/biz/china-moon-brooklyn-2,(718) 735-7796,1068 Rutland Rd,4.5,9,Remsen Village,1.0,['Chinese'],New York City,0,0
wingate field,https://www.yelp.com/biz/wingate-field-brooklyn,(718) 222-0600,600 Kingston Ave,4,12,Wingate,,"['Playgrounds', 'Parks']",New York City,0,0
bed stuy fish fry,https://www.yelp.com/biz/bed-stuy-fish-fry-brooklyn-5,(347) 442-0050,827 Nostrand Ave,2.5,122,Crown Heights,2.0,"['Fish & Chips', 'Seafood', 'Soul Food']",New York City,0,0
p & s bakery & restaurant,https://www.yelp.com/biz/p-and-s-bakery-and-restaurant-brooklyn,(718) 485-2020,917 Utica Ave,3.5,7,East Flatbush,,['Bakeries'],New York City,0,0
conrad's famous bakery,https://www.yelp.com/biz/conrads-famous-bakery-brooklyn,(718) 773-8266,299 Utica Ave,3,47,Wingate,1.0,['Bakeries'],New York City,0,0
banana boat restaurant,https://www.yelp.com/biz/banana-boat-restaurant-brooklyn-2,(718) 484-1131,1138 Flatbush Ave,4,17,Flatbush,2.0,"['Caribbean', 'Buffets']",New York City,0,0
lenny's pizza,https://www.yelp.com/biz/lennys-pizza-brooklyn-2,(718) 703-0777,3021 Church Ave,3.5,17,Flatbush,1.0,['Pizza'],New York City,0,0
tastee pattee,https://www.yelp.com/biz/tastee-pattee-brooklyn,(718) 342-7670,3122 Church Ave,3,28,Flatbush,1.0,['Bakeries'],New York City,0,0
angelo's pizza,https://www.yelp.com/biz/angelos-pizza-brooklyn,(718) 284-3054,2117 Cortelyou Rd,3,52,Ditmas Park,1.0,"['Pizza', 'Italian', 'Seafood']",New York City,0,0
brooklyn jazz + sports club,https://www.yelp.com/biz/brooklyn-jazz-sports-club-brooklyn,(718) 940-9379,3523 Church Ave,5,4,East Flatbush,2.0,"['Caribbean', 'Sports Bars']",New York City,0,0
trini roti house,https://www.yelp.com/biz/trini-roti-house-brooklyn,(718) 771-5041,1065 Rutland Rd,4.5,7,Remsen Village,1.0,['Trinidadian'],New York City,0,0
lotus vegetarian,https://www.yelp.com/biz/lotus-vegetarian-brooklyn,(718) 484-8797,2249 Church Ave,4,15,Flatbush,,"['Vegetarian', 'Juice Bars & Smoothies', 'Vegan']",New York City,0,0
annie 88 express,https://www.yelp.com/biz/annie-88-express-brooklyn,(718) 363-8383,880 Nostrand Ave,3.5,25,Crown Heights,1.0,['Chinese'],New York City,0,0
subsational,https://www.yelp.com/biz/subsational-brooklyn-2,(718) 998-4545,2901 Campus Rd,3,71,Flatbush,2.0,"['Sandwiches', 'Fast Food', 'Kosher']",New York City,0,0
new fresh pizza,https://www.yelp.com/biz/new-fresh-pizza-brooklyn-3,(347) 444-6552,2703 Church Ave,3.5,18,Flatbush,1.0,"['Pizza', 'Italian']",New York City,0,0
exquisite supreme,https://www.yelp.com/biz/exquisite-supreme-east-flatbush,(347) 533-6453,2905 Glenwood Rd,3.5,27,Flatbush,2.0,['Caribbean'],New York City,0,0
louisiana chicken - famously fried,https://www.yelp.com/biz/louisiana-chicken-famously-fried-brooklyn-2,(718) 629-0500,870 Remsen Ave,3.5,18,Canarsie,,"['Fast Food', 'Chicken Shop']",New York City,0,0
green lake restaurant,https://www.yelp.com/biz/green-lake-restaurant-brooklyn,(718) 284-0088,795 Flatbush Ave,3,57,Flatbush,1.0,"['Chinese', 'Thai']",New York City,0,0
round 2 cafe,https://www.yelp.com/biz/round-2-cafe-brooklyn,(347) 442-0825,1165 Utica Ave,2,44,East Flatbush,2.0,"['Caribbean', 'Lounges']",New York City,0,0
silver crust west indian restaurant & grill,https://www.yelp.com/biz/silver-crust-west-indian-restaurant-and-grill-brooklyn,(718) 221-8380,1695 President St,3.5,19,Wingate,2.0,['Caribbean'],New York City,0,0
german's soup,https://www.yelp.com/biz/germans-soup-brooklyn,(718) 513-0376,410 Utica Ave,3,23,Wingate,,"['Caribbean', 'Soup']",New York City,0,0
c & c restaurant,https://www.yelp.com/biz/c-and-c-restaurant-brooklyn,(718) 462-2708,1183 Rogers Ave,5,5,Flatbush,2.0,['Caribbean'],New York City,0,0
c & j jamaican restaurant & bakery,https://www.yelp.com/biz/c-and-j-jamaican-restaurant-and-bakery-brooklyn-2,(347) 442-1400,875 Flatbush Ave,2.5,48,Flatbush,1.0,"['Caribbean', 'Bakeries', 'Breakfast & Brunch']",New York City,0,0
yolie's caribbean restaurant,https://www.yelp.com/biz/yolies-caribbean-restaurant-brooklyn,(347) 529-2510,5722 Clarendon Rd,3,21,East Flatbush,2.0,['Haitian'],New York City,0,0
gobo,https://www.yelp.com/biz/gobo-brooklyn-3,(718) 708-4417,2620 Avenue D,4,10,Flatbush,,['Vegan'],New York City,0,0
tasty delicious,https://www.yelp.com/biz/tasty-delicious-brooklyn,(718) 221-1222,1096 Rutland Rd,3.5,27,Brownsville,2.0,['Caribbean'],New York City,0,0
veggie's natural juice bar,https://www.yelp.com/biz/veggies-natural-juice-bar-brooklyn-7,Crown Heights,994 Nostrand Ave,4,16,,1.0,"['Vegetarian', 'Juice Bars & Smoothies']",New York City,0,0
& sons,https://www.yelp.com/biz/and-sons-brooklyn,(718) 281-0159,447 Rogers Ave,4.5,8,Prospect Lefferts Gardens,,"['Wine Bars', 'American (New)', 'Tapas/Small Plates']",New York City,0,0
blue mountain,https://www.yelp.com/biz/blue-mountain-brooklyn,(718) 338-2968,1695 Utica Ave,2.5,51,Flatlands,2.0,['Caribbean'],New York City,0,0
back home bakery,https://www.yelp.com/biz/back-home-bakery-brooklyn,(718) 287-3031,3524 Church Ave,3.5,10,East Flatbush,,['Bakeries'],New York City,0,0
prime avenue,https://www.yelp.com/biz/prime-avenue-brooklyn,(718) 576-6665,377 Kingston Ave,3,33,Crown Heights,2.0,"['Salad', 'Sandwiches', 'Kosher']",New York City,0,0
bebe fritay,https://www.yelp.com/biz/bebe-fritay-brooklyn,(718) 676-1636,826 Rogers Ave,3,22,Flatbush,2.0,['Haitian'],New York City,0,0
sea kings seafood,https://www.yelp.com/biz/sea-kings-seafood-brooklyn,(718) 484-4444,519 Utica Ave,2.5,25,Wingate,,"['Seafood Markets', 'Seafood']",New York City,0,0
hamlet coffee,https://www.yelp.com/biz/hamlet-coffee-brooklyn-7,Prospect Lefferts Gardens,465 Rogers Ave,5,6,,,['Coffee & Tea'],New York City,0,0
roti-r-us,https://www.yelp.com/biz/roti-r-us-new-york,(718) 676-1777,1493 Albany Ave,2.5,40,East Flatbush,1.0,['Caribbean'],New York City,0,0
yoyo fritaille,https://www.yelp.com/biz/yoyo-fritaille-brooklyn,(347) 206-0163,2811 Glenwood Rd,3.5,15,Flatbush,2.0,['Haitian'],New York City,0,0
hardee,https://www.yelp.com/biz/hardee-brooklyn-2,(718) 342-0808,771 Saratoga Ave,4.5,9,Brownsville,2.0,['Chinese'],New York City,0,0
go express deli,https://www.yelp.com/biz/go-express-deli-brooklyn,(347) 462-4429,8311 Flatlands Ave,4.5,7,Paedergat Basin,1.0,"['Delis', 'Sandwiches']",New York City,0,0
flatbush,https://www.yelp.com/biz/flatbush-brooklyn,Flatbush,,4.5,5,,,['Local Flavor'],New York City,0,0
la estrella del castillo,https://www.yelp.com/biz/la-estrella-del-castillo-brooklyn,(718) 363-3387,948 Nostrand Ave,3,32,Crown Heights,1.0,"['Latin American', 'Mexican', 'Dominican']",New York City,0,0
east coast restaurant,https://www.yelp.com/biz/east-coast-restaurant-brooklyn-2,(718) 450-8393,658 Rogers Ave,4,10,Prospect Lefferts Gardens,,"['Caribbean', 'Bakeries']",New York City,0,0
live more adventures,https://www.yelp.com/biz/live-more-adventures-hoboken-3,(802) 347-3562,Serving Hoboken and the Surrounding Area,5,11,Serving Hoboken and the Surrounding Area,,"['Rafting/Kayaking', 'Hiking', 'Yoga']",New York City,0,0
k1 crab,https://www.yelp.com/biz/k1-crab-brooklyn-2,(718) 968-8808,5614 Flatlands Ave,2.5,44,Georgetown,2.0,"['Seafood', 'Soup']",New York City,0,0
the loft bkny,https://www.yelp.com/biz/the-loft-bkny-brooklyn,(347) 350-7027,1712 Nostrand Ave,3,20,Flatbush,,['Caribbean'],New York City,0,0
wing hing chinese restaurant,https://www.yelp.com/biz/wing-hing-chinese-restaurant-brooklyn,(718) 953-5152,312 Rogers Ave,4,13,Crown Heights,1.0,['Chinese'],New York City,0,0
danny's tasty tips,https://www.yelp.com/biz/dannys-tasty-tips-brooklyn-2,(718) 484-2181,778 Lenox Rd,4,5,Wingate,1.0,['Caribbean'],New York City,0,0
your sweet expressions,https://www.yelp.com/biz/your-sweet-expressions-brooklyn,(718) 613-0188,310 Kingston Ave,3.5,17,Crown Heights,2.0,"['Candy Stores', 'Ice Cream & Frozen Yogurt', 'Juice Bars & Smoothies']",New York City,0,0
chris ii restaurant,https://www.yelp.com/biz/chris-ii-restaurant-brooklyn,Prospect Lefferts Gardens,576 Rogers Ave,4,8,,,['Caribbean'],New York City,0,0
wong's kitchen,https://www.yelp.com/biz/wongs-kitchen-brooklyn,(718) 421-4245,1525 Flatbush Ave,4,10,Flatbush,1.0,"['Chinese', 'Asian Fusion']",New York City,0,0
fish bone,https://www.yelp.com/biz/fish-bone-east-flatbush-2,(347) 715-3764,404 E 46th St,4.5,3,East Flatbush,,"['Caribbean', 'Fish & Chips']",New York City,0,0
caribbean kitchen,https://www.yelp.com/biz/caribbean-kitchen-brooklyn,(347) 442-1130,286 Utica Ave,3.5,20,Wingate,,"['Caribbean', 'Fast Food']",New York City,0,0
ess & bentch,https://www.yelp.com/biz/ess-and-bentch-brooklyn,(718) 705-7770,313 Kingston Ave,3.5,14,Crown Heights,2.0,"['Hot Dogs', 'Kosher', 'Sandwiches']",New York City,0,0
tastee patee,https://www.yelp.com/biz/tastee-patee-brooklyn,Flatbush,982 Flatbush Ave,4.5,7,,,['Caribbean'],New York City,0,0
